employee_id,previous_title,new_title,promotion_date,salary_increase_pct
EMP00698,Medical physicist,Technical brewer,2026-05-07,6.8
EMP04659,Hospital doctor,Chief Marketing Officer,2024-03-07,24.4
EMP09733,Animator,Garment/textile technologist,2021-09-21,16.0
EMP04929,"Presenter, broadcasting",Lawyer,2022-01-16,12.0
EMP06526,Government social research officer,Insurance risk surveyor,2023-06-20,20.7
EMP08678,Civil Service administrator,"Therapist, nutritional",2022-09-14,8.8
EMP00757,"Surveyor, rural practice",Arts development officer,2026-02-16,9.4
EMP07516,Sales promotion account executive,Arts development officer,2025-05-21,17.2
EMP09396,Theme park manager,Outdoor activities/education manager,2026-06-19,8.9
EMP02843,Diplomatic Services operational officer,Youth worker,2024-10-03,22.7
EMP02724,Print production planner,Dramatherapist,2024-01-21,18.1
EMP00191,Solicitor,"Journalist, broadcasting",2021-09-29,7.6
EMP00305,Records manager,Housing manager/officer,2022-06-07,15.6
EMP02347,Building services engineer,Financial adviser,2025-06-29,20.4
EMP01501,"Teacher, music",Sub,2025-06-12,9.2
EMP04456,Broadcast presenter,"Engineer, aeronautical",2024-09-20,14.2
EMP04541,Magazine journalist,"Radiographer, diagnostic",2023-05-20,20.5
EMP07674,"Scientist, biomedical",Forest/woodland manager,2024-08-10,20.4
EMP08762,"Administrator, Civil Service",Diagnostic radiographer,2021-12-07,10.1
EMP08840,Farm manager,Primary school teacher,2023-07-04,23.7
EMP02730,"Engineer, agricultural",Nature conservation officer,2025-01-23,18.4
EMP06367,Insurance account manager,Patent examiner,2025-07-06,9.5
EMP02870,Sales executive,Immigration officer,2026-05-27,9.8
EMP04069,"Teacher, early years/pre",Chartered management accountant,2023-09-17,10.2
EMP01888,Legal secretary,Fast food restaurant manager,2023-03-26,24.9
EMP06281,Environmental education officer,Emergency planning/management officer,2023-10-04,17.7
EMP05441,Emergency planning/management officer,"Psychologist, educational",2023-07-03,7.7
EMP07220,"Scientist, research (maths)",Secretary/administrator,2022-12-30,17.8
EMP05944,Manufacturing systems engineer,Emergency planning/management officer,2025-04-05,7.0
EMP03358,Corporate investment banker,"Engineer, agricultural",2021-08-07,9.0
EMP06704,Health promotion specialist,Statistician,2025-08-14,16.0
EMP01305,"Scientist, physiological",Manufacturing systems engineer,2025-03-19,11.4
EMP00639,Trade union research officer,Heritage manager,2024-06-20,22.0
EMP08936,Sports coach,Recruitment consultant,2025-12-07,19.7
EMP07002,Public affairs consultant,Estate agent,2021-10-02,15.4
EMP02043,"Social research officer, government",Advice worker,2024-01-22,16.8
EMP00569,Licensed conveyancer,Education administrator,2023-09-19,24.6
EMP01568,"Surveyor, quantity",Arts development officer,2025-02-02,8.3
EMP01334,"Geneticist, molecular",Production engineer,2022-03-29,7.2
EMP09464,"Engineer, technical sales",Broadcast presenter,2025-09-05,23.1
EMP03555,Industrial buyer,Arboriculturist,2023-12-17,17.7
EMP00870,Production engineer,Media buyer,2022-01-09,12.0
EMP09667,"Scientist, product/process development","Designer, textile",2025-04-28,19.4
EMP02644,English as a second language teacher,Interpreter,2022-09-26,16.2
EMP05187,Barista,"Engineer, civil (consulting)",2022-07-11,5.3
EMP04993,"Lecturer, further education",Financial adviser,2021-08-12,17.4
EMP08168,Communications engineer,"Accountant, chartered public finance",2026-05-18,19.3
EMP05005,Hotel manager,Astronomer,2022-11-08,17.5
EMP00995,Product/process development scientist,"Pharmacist, hospital",2022-08-02,15.0
EMP06675,Sports therapist,Personnel officer,2024-02-14,24.3
EMP01471,"Biochemist, clinical",Medical sales representative,2022-03-27,7.0
EMP05819,Interior and spatial designer,Theatre manager,2022-02-14,7.2
EMP01234,Homeopath,Mudlogger,2025-11-21,14.5
EMP04259,Fish farm manager,"Accountant, chartered",2026-05-15,21.5
EMP07426,"Scientist, product/process development","Therapist, nutritional",2022-04-05,18.3
EMP06387,Company secretary,"Engineer, land",2024-06-22,11.7
EMP08377,TEFL teacher,Information systems manager,2025-06-21,14.4
EMP00295,Commercial/residential surveyor,"Solicitor, Scotland",2022-10-25,16.5
EMP03240,"Engineer, energy",Risk analyst,2026-03-25,20.0
EMP05326,"Conservator, furniture",Printmaker,2023-03-16,12.2
EMP02539,"Therapist, nutritional",Multimedia specialist,2022-05-29,13.9
EMP01186,Passenger transport manager,"Embryologist, clinical",2021-10-20,14.2
EMP07423,Water quality scientist,"Horticulturist, amenity",2022-05-07,16.1
EMP02298,"Geneticist, molecular","Administrator, sports",2024-09-05,18.9
EMP06361,"Clinical scientist, histocompatibility and immunogenetics",Press sub,2022-10-02,8.9
EMP03109,"Engineer, chemical",Stage manager,2022-06-10,9.1
EMP08830,Music therapist,"Conservation officer, historic buildings",2024-01-22,11.3
EMP00566,"Editor, film/video",Paediatric nurse,2023-12-30,18.6
EMP05058,"Designer, interior/spatial",Gaffer,2021-09-16,20.7
EMP08035,Learning disability nurse,Arts development officer,2021-12-05,21.8
EMP08375,Race relations officer,Government social research officer,2025-03-29,23.6
EMP05779,Naval architect,Tax adviser,2024-01-12,9.9
EMP03150,Newspaper journalist,Sales executive,2022-01-27,6.7
EMP09020,Copy,"Engineer, production",2026-05-25,14.4
EMP05521,"Horticulturist, commercial",Ambulance person,2025-07-22,19.0
EMP03753,Environmental education officer,Cartographer,2025-03-04,5.4
EMP01474,"Investment banker, operational","Engineer, electronics",2023-06-30,17.6
EMP05795,Materials engineer,"Programme researcher, broadcasting/film/video",2025-10-19,12.1
EMP01687,"Surveyor, quantity",Public relations officer,2023-07-21,22.3
EMP07159,Personnel officer,Industrial/product designer,2023-01-13,19.5
EMP09184,Colour technologist,Oncologist,2023-10-09,25.0
EMP07089,Heritage manager,Logistics and distribution manager,2024-06-10,20.3
EMP01653,Solicitor,Insurance account manager,2022-03-04,15.1
EMP01808,Communications engineer,"Surveyor, hydrographic",2026-08-02,23.1
EMP02706,Arboriculturist,"Investment banker, corporate",2025-02-24,20.9
EMP00004,"Psychologist, prison and probation services","Copywriter, advertising",2021-09-09,23.0
EMP00390,Chemical engineer,"Scientist, research (physical sciences)",2022-11-15,20.1
EMP06445,Data processing manager,Environmental manager,2025-09-24,8.7
EMP03359,Ship broker,Warehouse manager,2023-05-14,6.3
EMP08259,"Engineer, agricultural","Surveyor, quantity",2024-03-06,20.8
EMP04716,Chief Strategy Officer,Farm manager,2026-06-15,11.3
EMP06708,"Surveyor, insurance",Legal executive,2022-12-22,16.5
EMP06857,Museum/gallery exhibitions officer,Psychotherapist,2025-03-14,11.1
EMP09019,Product/process development scientist,Armed forces training and education officer,2023-09-12,23.0
EMP01719,Human resources officer,Educational psychologist,2024-11-22,21.8
EMP08235,Chartered legal executive (England and Wales),"Education officer, environmental",2026-02-02,18.6
EMP04491,"Psychologist, clinical",Orthoptist,2025-11-08,23.5
EMP08271,"Administrator, Civil Service",Clinical biochemist,2022-10-20,5.7
EMP03256,Chief Operating Officer,Catering manager,2022-07-26,8.0
EMP04922,"Accountant, chartered public finance",Insurance account manager,2026-07-15,21.7
EMP02855,Minerals surveyor,Psychotherapist,2024-02-26,12.9
EMP08374,Insurance risk surveyor,"Teacher, special educational needs",2026-01-24,11.7
EMP09668,Mining engineer,Press photographer,2023-11-09,21.9
EMP06288,Theme park manager,Housing manager/officer,2025-09-15,11.0
EMP09642,Adult nurse,"Scientist, audiological",2023-05-13,24.7
EMP08838,Lexicographer,Best boy,2022-08-29,10.4
EMP00093,Brewing technologist,Paramedic,2026-07-10,8.9
EMP04790,Armed forces operational officer,"Psychologist, counselling",2022-03-14,15.0
EMP04447,Archaeologist,"Surveyor, minerals",2021-11-06,11.3
EMP03909,Aeronautical engineer,Colour technologist,2022-03-28,10.0
EMP08940,Materials engineer,Mining engineer,2025-01-03,20.3
EMP00675,"Scientist, clinical (histocompatibility and immunogenetics)",Press photographer,2025-07-14,7.0
EMP04427,"Merchandiser, retail","Surveyor, rural practice",2024-11-05,25.0
EMP04949,Risk manager,Cabin crew,2021-08-27,16.6
EMP02422,"Nurse, children's",Housing manager/officer,2024-10-15,10.7
EMP00563,Customer service manager,Health and safety adviser,2024-01-15,15.0
EMP08064,Editorial assistant,Horticultural therapist,2022-08-19,14.7
EMP09292,Exercise physiologist,Forensic psychologist,2022-05-25,19.8
EMP05091,"Conservator, furniture",Television camera operator,2026-04-08,12.4
EMP00391,Investment analyst,Electrical engineer,2023-08-23,9.4
EMP03853,Gaffer,"Presenter, broadcasting",2026-01-08,13.6
EMP00875,Energy manager,Medical physicist,2023-10-06,15.1
EMP08460,TEFL teacher,Biomedical engineer,2024-06-05,17.3
EMP00429,Claims inspector/assessor,Best boy,2024-05-04,18.3
EMP09357,"Lecturer, further education",Associate Professor,2024-05-10,15.8
EMP06958,Catering manager,Information systems manager,2025-08-06,6.2
EMP08847,Tourist information centre manager,Warehouse manager,2022-01-17,24.6
EMP06320,Special educational needs teacher,Corporate treasurer,2024-10-24,12.1
EMP08662,Biomedical engineer,Insurance broker,2021-08-29,22.9
EMP00293,"Engineer, agricultural",Agricultural consultant,2023-06-30,11.6
EMP01188,"Research officer, political party",Historic buildings inspector/conservation officer,2024-11-17,10.5
EMP09463,Air broker,Illustrator,2025-03-03,12.7
EMP04277,Insurance underwriter,Seismic interpreter,2024-02-02,17.8
EMP04404,Health and safety adviser,Theatre stage manager,2022-02-27,16.4
EMP09348,Illustrator,"Teacher, special educational needs",2023-04-23,7.8
EMP05699,Futures trader,Medical sales representative,2022-09-28,18.6
EMP08429,"Psychotherapist, child","Editor, film/video",2026-03-14,16.1
EMP04006,Control and instrumentation engineer,Firefighter,2024-08-10,17.7
EMP06498,Private music teacher,"Nurse, mental health",2022-06-19,24.4
EMP05377,"Psychologist, forensic",Community arts worker,2026-05-28,17.7
EMP00498,Tax adviser,"Engineer, technical sales",2024-03-02,16.2
EMP09101,Chief Marketing Officer,"Research officer, trade union",2026-02-02,17.8
EMP04649,Clinical embryologist,Local government officer,2024-10-31,12.6
EMP00806,"Radiographer, diagnostic","Scientist, biomedical",2024-03-04,15.5
EMP06563,"Investment banker, operational",Community education officer,2025-06-16,5.4
EMP03192,Water engineer,"Designer, interior/spatial",2024-03-17,24.8
EMP07349,Company secretary,Geoscientist,2025-04-17,24.9
EMP07828,Broadcast journalist,Newspaper journalist,2025-09-13,8.2
EMP03790,Financial risk analyst,Tourist information centre manager,2022-09-04,11.0
EMP07988,Copy,Magazine journalist,2026-03-17,19.6
EMP03672,Historic buildings inspector/conservation officer,"Chemist, analytical",2024-04-29,8.4
EMP08903,"Chemist, analytical",Emergency planning/management officer,2025-02-16,16.5
EMP06235,"Scientist, research (physical sciences)","Engineer, chemical",2026-05-23,5.4
EMP01412,Medical laboratory scientific officer,Politician's assistant,2025-12-20,22.7
EMP08920,"Designer, interior/spatial","Engineer, broadcasting (operations)",2025-03-27,19.2
EMP05961,Tour manager,Conference centre manager,2023-12-28,11.6
EMP08680,Occupational hygienist,"Biochemist, clinical",2021-09-02,12.0
EMP08612,"Merchandiser, retail",Educational psychologist,2024-04-14,21.3
EMP03905,Data processing manager,Printmaker,2021-10-03,9.2
EMP04550,Barrister's clerk,Sales promotion account executive,2024-04-01,11.5
EMP05122,Farm manager,"Geologist, engineering",2021-11-24,7.5
EMP07500,"Designer, jewellery",Psychiatrist,2025-07-27,20.3
EMP01147,Audiological scientist,Energy engineer,2022-01-19,14.4
EMP04997,"Development worker, international aid",Outdoor activities/education manager,2022-02-11,18.1
EMP01807,Legal executive,IT sales professional,2026-02-02,5.5
EMP04666,International aid/development worker,Equities trader,2023-02-25,13.1
EMP02994,Hotel manager,Sales promotion account executive,2026-05-06,20.9
EMP01946,Chartered accountant,Television/film/video producer,2025-07-29,7.4
EMP04071,Aid worker,Database administrator,2024-10-14,15.3
EMP07041,"Scientist, research (life sciences)","Conservator, museum/gallery",2025-07-27,21.8
EMP06788,"Horticulturist, commercial",Network engineer,2025-11-30,23.9
EMP05471,"Development worker, community",Bonds trader,2022-12-06,9.1
EMP00874,"Administrator, education",Production manager,2026-03-19,13.2
EMP09888,Speech and language therapist,Fine artist,2024-07-06,12.6
EMP07202,Dispensing optician,Physiological scientist,2025-01-05,15.4
EMP08064,Biomedical engineer,"Engineer, water",2022-03-13,13.6
EMP08397,Video editor,Psychotherapist,2026-06-19,15.9
EMP08539,Telecommunications researcher,Toxicologist,2025-04-23,10.5
EMP02737,Primary school teacher,Television floor manager,2026-05-25,13.5
EMP07297,Chiropodist,Medical secretary,2024-05-25,24.3
EMP06520,Water engineer,Science writer,2022-03-30,17.7
EMP00553,Land/geomatics surveyor,"Conservation officer, historic buildings",2025-09-06,5.2
EMP01138,"Doctor, hospital",Retail buyer,2025-02-14,8.4
EMP06086,"Scientist, clinical (histocompatibility and immunogenetics)",Occupational psychologist,2023-08-04,23.9
EMP02047,"Engineer, civil (consulting)",Wellsite geologist,2023-02-28,12.8
EMP05917,Legal executive,Chartered accountant,2024-05-02,24.0
EMP09764,Magazine journalist,Public relations account executive,2025-04-16,14.7
EMP01598,"Surveyor, building",Graphic designer,2023-10-16,20.2
EMP08369,Advice worker,Animal technologist,2025-11-11,15.6
EMP04128,Research scientist (physical sciences),"Copywriter, advertising",2026-04-06,18.0
EMP06241,Amenity horticulturist,"Investment banker, operational",2022-08-02,23.6
EMP07702,Passenger transport manager,"Conservator, furniture",2023-01-10,13.5
EMP00629,Personal assistant,Copy,2022-06-06,18.2
EMP08274,"Surveyor, commercial/residential",English as a second language teacher,2026-05-16,22.1
EMP06359,"Surveyor, planning and development",Audiological scientist,2023-02-17,18.1
EMP05135,Aeronautical engineer,Equality and diversity officer,2022-07-28,18.2
EMP08235,Logistics and distribution manager,Sport and exercise psychologist,2023-03-08,21.7
EMP01760,"Radiographer, diagnostic","Producer, television/film/video",2021-11-17,15.0
EMP01482,Multimedia specialist,"Engineer, technical sales",2023-02-15,12.0
EMP08698,"Producer, television/film/video","Civil engineer, contracting",2024-02-01,20.6
EMP01435,"Engineer, land",Emergency planning/management officer,2024-10-16,20.2
EMP05755,Theatre director,"Surveyor, rural practice",2022-03-21,8.4
EMP06371,Music tutor,Occupational psychologist,2023-05-22,15.3
EMP03027,Fish farm manager,Music tutor,2023-06-02,23.9
EMP09710,Acupuncturist,Bonds trader,2022-05-08,22.5
EMP03632,"Engineer, materials",Dancer,2026-02-18,13.7
EMP02691,Interior and spatial designer,Travel agency manager,2024-07-26,22.8
EMP03571,Wellsite geologist,Retail merchandiser,2021-10-14,11.7
EMP09299,Translator,Financial adviser,2026-07-28,24.9
EMP08437,"Psychologist, educational",Theatre director,2025-04-10,11.1
EMP05514,"Therapist, art",Animal nutritionist,2025-09-22,19.5
EMP06423,Product designer,Agricultural consultant,2025-11-11,21.9
EMP09705,Games developer,Geophysical data processor,2022-03-27,19.3
EMP02314,Architect,"Scientist, forensic",2026-01-18,16.9
EMP04441,"Buyer, retail","Loss adjuster, chartered",2023-12-15,5.5
EMP00889,"Production assistant, radio","Engineer, manufacturing",2024-07-22,13.4
EMP05238,Higher education lecturer,Chief of Staff,2021-11-05,10.6
EMP01093,Human resources officer,"Teacher, secondary school",2023-05-19,8.8
EMP00326,"Administrator, sports",Health and safety adviser,2025-03-01,21.1
EMP02424,"Pilot, airline",Speech and language therapist,2025-01-11,10.4
EMP06967,Pathologist,Community education officer,2023-11-15,21.9
EMP06670,Manufacturing engineer,"Education officer, community",2022-07-30,11.8
EMP08688,Immigration officer,Air cabin crew,2024-09-18,15.9
EMP01415,Heritage manager,IT trainer,2023-12-04,5.9
EMP00650,Pathologist,"Surveyor, building",2026-06-17,9.0
EMP09513,"Engineer, maintenance",Best boy,2026-06-21,12.0
EMP01882,Comptroller,Probation officer,2023-07-20,11.0
EMP01720,"Psychotherapist, dance movement",Media buyer,2023-05-11,15.5
EMP01765,Neurosurgeon,Pensions consultant,2024-05-17,15.8
EMP04501,Media buyer,Community arts worker,2024-10-02,21.9
EMP04347,Product designer,Lexicographer,2021-11-29,14.8
EMP05703,Dancer,"Exhibitions officer, museum/gallery",2022-02-08,10.1
EMP09144,Warehouse manager,Magazine journalist,2023-08-24,22.8
EMP01510,Chiropractor,Bookseller,2022-01-17,11.0
EMP05213,Private music teacher,Tour manager,2023-09-15,18.6
EMP08984,Fine artist,Hydrologist,2024-02-20,15.2
EMP09550,"Therapist, speech and language",Government social research officer,2025-08-30,7.1
