review_id,employee_id,review_date,score,reviewer_id
PR36183,EMP07431,2024-10-14,4.4,EMP05138
PR36184,EMP07709,2023-08-19,1.5,EMP09799
PR36185,EMP02507,2024-07-29,4.0,EMP09581
PR36186,EMP01272,2023-11-08,4.2,EMP08984
PR36187,EMP00990,2024-12-13,4.3,EMP02349
PR36188,EMP02729,2024-01-03,1.8,EMP06853
PR36189,EMP04472,2024-11-12,4.0,EMP02676
PR36190,EMP07550,2025-05-18,3.2,EMP08261
PR36191,EMP06989,2025-04-18,2.0,EMP05911
PR36192,EMP05575,2024-02-05,2.5,EMP05103
PR36193,EMP06522,2026-06-13,2.1,EMP01639
PR36194,EMP05046,2026-07-10,1.7,EMP02381
PR36195,EMP08545,2025-11-17,1.7,EMP05512
PR36196,EMP00894,2026-01-11,2.5,EMP02724
PR36197,EMP00971,2023-10-09,4.8,EMP00884
PR36198,EMP01577,2025-11-21,2.1,EMP07666
PR36199,EMP01057,2024-11-21,3.1,EMP01251
PR36200,EMP08980,2024-12-30,4.4,EMP04349
PR36201,EMP08103,2025-02-12,3.7,EMP09273
PR36202,EMP05822,2025-01-07,1.3,EMP06341
PR36203,EMP09696,2024-06-08,2.5,EMP00223
PR36204,EMP07530,2023-12-25,4.6,EMP04873
PR36205,EMP01560,2025-08-02,2.4,EMP04455
PR36206,EMP06047,2025-09-23,3.9,EMP07583
PR36207,EMP01534,2026-04-09,1.7,EMP09596
PR36208,EMP09351,2026-03-22,3.8,EMP07866
PR36209,EMP05180,2024-01-12,4.4,EMP01023
PR36210,EMP09714,2025-08-26,4.9,EMP01855
PR36211,EMP07777,2024-11-28,3.5,EMP00936
PR36212,EMP07774,2025-01-15,3.9,EMP00849
PR36213,EMP03032,2025-01-17,2.8,EMP07101
PR36214,EMP08663,2024-08-13,1.4,EMP08651
PR36215,EMP00579,2024-04-05,1.5,EMP08562
PR36216,EMP07569,2024-10-05,1.2,EMP09345
PR36217,EMP09459,2023-11-20,4.8,EMP08214
PR36218,EMP04176,2026-01-19,1.4,EMP00938
PR36219,EMP07353,2025-12-14,1.7,EMP06845
PR36220,EMP01458,2025-08-27,4.5,EMP04242
PR36221,EMP03715,2023-08-14,2.3,EMP06993
PR36222,EMP01828,2024-11-16,3.9,EMP08202
PR36223,EMP06537,2025-07-04,4.7,EMP09247
PR36224,EMP03008,2026-02-28,4.5,EMP04679
PR36225,EMP02489,2024-12-13,2.5,EMP09670
PR36226,EMP06314,2023-10-12,2.1,EMP01487
PR36227,EMP07970,2024-09-06,4.0,EMP06868
PR36228,EMP04211,2025-04-01,5.0,EMP00603
PR36229,EMP00226,2024-07-10,1.4,EMP09864
PR36230,EMP04784,2023-12-24,1.5,EMP03093
PR36231,EMP04922,2026-02-14,4.0,EMP07158
PR36232,EMP09703,2024-08-05,1.2,EMP08422
PR36233,EMP08840,2023-12-30,2.1,EMP09399
PR36234,EMP06972,2025-01-09,2.5,EMP03364
PR36235,EMP07740,2023-10-20,1.7,EMP05563
PR36236,EMP07261,2024-10-16,1.5,EMP03532
PR36237,EMP07481,2026-01-18,1.5,EMP08863
PR36238,EMP03163,2024-07-16,3.0,EMP04244
PR36239,EMP01806,2024-10-14,1.7,EMP08765
PR36240,EMP01524,2025-02-09,4.5,EMP02741
PR36241,EMP06416,2023-08-08,4.8,EMP07515
PR36242,EMP01933,2025-05-15,3.1,EMP00690
PR36243,EMP08923,2024-12-07,4.1,EMP00011
PR36244,EMP04275,2023-09-04,2.9,EMP06286
PR36245,EMP08952,2024-03-11,2.1,EMP01149
PR36246,EMP04432,2024-09-10,2.4,EMP06085
PR36247,EMP09904,2025-11-01,4.0,EMP09822
PR36248,EMP00557,2024-03-20,1.6,EMP01689
PR36249,EMP01476,2025-11-22,3.9,EMP02281
PR36250,EMP02389,2024-09-15,2.2,EMP02123
PR36251,EMP08710,2024-07-10,3.7,EMP05353
PR36252,EMP05146,2025-10-10,3.0,EMP04996
PR36253,EMP00144,2025-03-24,1.4,EMP04244
PR36254,EMP02550,2025-05-16,4.2,EMP07178
PR36255,EMP07289,2024-12-20,3.1,EMP04060
PR36256,EMP08190,2023-10-29,3.1,EMP00740
PR36257,EMP07100,2024-04-24,2.3,EMP08055
PR36258,EMP06186,2025-12-04,2.6,EMP02365
PR36259,EMP02287,2025-03-26,1.3,EMP00839
PR36260,EMP05619,2024-10-23,2.1,EMP08623
PR36261,EMP05844,2024-12-16,3.8,EMP05352
PR36262,EMP03844,2025-09-08,3.1,EMP01321
PR36263,EMP01583,2023-09-11,1.3,EMP06996
PR36264,EMP04550,2026-06-12,4.4,EMP05914
PR36265,EMP02889,2024-06-13,2.6,EMP05381
PR36266,EMP00179,2026-04-07,2.9,EMP01042
PR36267,EMP07546,2025-03-21,2.8,EMP06168
PR36268,EMP05098,2025-04-26,4.7,EMP06623
PR36269,EMP01038,2024-12-05,3.0,EMP06271
PR36270,EMP08671,2024-06-17,3.9,EMP08364
PR36271,EMP07784,2024-02-03,1.4,EMP00178
PR36272,EMP07451,2025-07-20,4.6,EMP01381
PR36273,EMP04281,2023-09-09,4.8,EMP02009
PR36274,EMP05750,2026-05-27,2.8,EMP03730
PR36275,EMP06182,2025-06-17,4.8,EMP08713
PR36276,EMP00122,2024-08-06,3.5,EMP00966
PR36277,EMP01233,2024-02-08,4.5,EMP05106
PR36278,EMP08765,2026-03-07,2.5,EMP09100
PR36279,EMP06446,2026-02-17,3.5,EMP05951
PR36280,EMP01783,2026-07-10,4.7,EMP08821
PR36281,EMP00976,2025-07-10,1.3,EMP07934
PR36282,EMP00532,2025-12-29,5.0,EMP04274
PR36283,EMP07984,2026-01-19,2.7,EMP01816
PR36284,EMP01014,2024-07-23,1.2,EMP05742
PR36285,EMP01979,2025-02-12,3.0,EMP03217
PR36286,EMP07268,2023-08-10,2.9,EMP01730
PR36287,EMP06834,2024-12-13,3.7,EMP07248
PR36288,EMP05301,2026-08-04,4.3,EMP01164
PR36289,EMP00676,2025-07-29,3.4,EMP01656
PR36290,EMP03756,2023-09-20,1.7,EMP07203
PR36291,EMP08351,2023-10-18,3.8,EMP00682
PR36292,EMP00653,2025-04-15,4.6,EMP02404
PR36293,EMP09566,2026-01-07,3.8,EMP03930
PR36294,EMP04744,2026-06-10,4.8,EMP00427
PR36295,EMP04518,2024-06-03,2.8,EMP03617
PR36296,EMP03114,2024-12-25,2.7,EMP02772
PR36297,EMP05242,2024-05-30,4.9,EMP05437
PR36298,EMP03370,2024-07-22,2.8,EMP03701
PR36299,EMP02514,2024-05-11,3.0,EMP08330
PR36300,EMP08676,2023-10-31,5.0,EMP09758
PR36301,EMP06116,2024-06-15,2.5,EMP09429
PR36302,EMP05816,2025-11-30,2.9,EMP01360
PR36303,EMP06498,2024-06-24,1.5,EMP04145
PR36304,EMP07328,2025-03-30,3.2,EMP02216
PR36305,EMP02461,2023-10-06,4.1,EMP04675
PR36306,EMP04404,2025-04-27,4.4,EMP01837
PR36307,EMP08253,2023-08-14,4.8,EMP06847
PR36308,EMP03323,2025-11-13,4.6,EMP07582
PR36309,EMP09664,2024-03-17,4.1,EMP07482
PR36310,EMP03644,2024-04-20,4.9,EMP04829
PR36311,EMP02039,2025-01-28,4.8,EMP07698
PR36312,EMP08262,2023-10-20,3.8,EMP07362
PR36313,EMP00736,2024-04-19,2.0,EMP03156
PR36314,EMP05081,2026-01-03,2.2,EMP04810
PR36315,EMP07196,2025-02-18,1.3,EMP08822
PR36316,EMP08844,2023-08-05,3.2,EMP09829
PR36317,EMP04294,2025-05-06,1.1,EMP00845
PR36318,EMP06115,2025-02-14,4.5,EMP07101
PR36319,EMP04239,2026-07-03,1.5,EMP03442
PR36320,EMP01542,2025-11-22,1.8,EMP09755
PR36321,EMP07788,2025-03-14,3.6,EMP04119
PR36322,EMP04739,2025-07-19,3.7,EMP08520
PR36323,EMP06444,2025-07-29,4.0,EMP09738
PR36324,EMP06988,2026-07-07,1.8,EMP00484
PR36325,EMP09901,2025-09-20,4.1,EMP04215
PR36326,EMP00344,2024-06-19,3.4,EMP06513
PR36327,EMP07910,2026-05-26,3.8,EMP01837
PR36328,EMP05404,2025-11-30,1.5,EMP02807
PR36329,EMP02749,2026-02-22,4.4,EMP04167
PR36330,EMP03381,2025-10-04,2.3,EMP08423
PR36331,EMP06148,2025-02-20,2.1,EMP04123
PR36332,EMP09323,2023-11-06,1.4,EMP08297
PR36333,EMP04312,2025-10-03,2.2,EMP05616
PR36334,EMP05409,2024-09-01,3.4,EMP05627
PR36335,EMP04141,2024-02-27,2.6,EMP00308
PR36336,EMP03881,2025-01-28,2.0,EMP06991
PR36337,EMP01950,2025-11-11,2.4,EMP06395
PR36338,EMP02905,2024-09-07,4.7,EMP08995
PR36339,EMP07861,2025-07-21,4.8,EMP09745
PR36340,EMP08857,2024-06-09,1.4,EMP09119
PR36341,EMP01527,2024-10-18,3.9,EMP09859
PR36342,EMP06212,2023-12-18,2.0,EMP04358
PR36343,EMP08364,2025-12-15,4.0,EMP01937
PR36344,EMP08570,2024-06-11,1.5,EMP08216
PR36345,EMP07498,2025-09-27,1.8,EMP08798
PR36346,EMP09002,2026-02-09,1.6,EMP09096
PR36347,EMP06661,2024-03-08,3.6,EMP02962
PR36348,EMP04186,2025-09-20,1.9,EMP00337
PR36349,EMP01855,2023-10-25,1.6,EMP09929
PR36350,EMP08693,2023-08-08,3.9,EMP03360
PR36351,EMP09729,2025-09-11,4.7,EMP00658
PR36352,EMP05815,2025-10-10,2.3,EMP07529
PR36353,EMP04187,2023-10-12,3.9,EMP00307
PR36354,EMP05541,2025-04-14,4.2,EMP01654
PR36355,EMP02702,2024-11-22,3.4,EMP03901
PR36356,EMP01698,2024-07-01,3.7,EMP04889
PR36357,EMP08570,2025-09-16,4.6,EMP06593
PR36358,EMP03100,2023-10-11,4.0,EMP00270
PR36359,EMP04506,2024-06-26,1.7,EMP04092
PR36360,EMP07773,2024-10-13,2.0,EMP06201
PR36361,EMP04889,2024-06-19,2.9,EMP02372
PR36362,EMP01902,2024-05-10,2.0,EMP02564
PR36363,EMP00138,2025-09-24,2.4,EMP08425
PR36364,EMP01148,2025-04-15,1.2,EMP07765
PR36365,EMP09232,2025-02-06,3.0,EMP02826
PR36366,EMP04391,2024-02-01,2.5,EMP08470
PR36367,EMP05137,2025-03-04,4.4,EMP08642
PR36368,EMP07099,2024-03-06,4.1,EMP02628
PR36369,EMP01110,2024-11-09,3.4,EMP09457
PR36370,EMP03775,2024-02-29,4.8,EMP01185
PR36371,EMP08360,2024-04-06,3.6,EMP00223
PR36372,EMP04760,2024-03-06,4.0,EMP07671
PR36373,EMP04164,2024-04-25,2.6,EMP08424
PR36374,EMP01134,2023-10-06,3.9,EMP06582
PR36375,EMP01153,2024-08-11,4.2,EMP09949
PR36376,EMP08520,2024-12-07,2.9,EMP07941
PR36377,EMP06510,2024-01-09,1.4,EMP05090
PR36378,EMP05943,2024-05-02,4.3,EMP00963
PR36379,EMP01133,2024-10-21,2.2,EMP05566
PR36380,EMP08210,2023-08-11,4.0,EMP05212
PR36381,EMP01048,2023-12-12,4.7,EMP06145
PR36382,EMP08672,2025-03-05,1.2,EMP05423
PR36383,EMP08445,2024-10-08,3.4,EMP06410
PR36384,EMP05902,2024-02-04,4.8,EMP03552
PR36385,EMP05744,2024-11-07,3.1,EMP03087
PR36386,EMP07940,2024-11-10,3.8,EMP03325
PR36387,EMP07787,2025-05-26,2.9,EMP00306
PR36388,EMP03215,2025-04-10,1.7,EMP09648
PR36389,EMP00520,2024-04-12,2.1,EMP03212
PR36390,EMP02116,2025-06-23,1.3,EMP06744
PR36391,EMP08376,2024-08-09,3.8,EMP05440
PR36392,EMP03941,2024-09-14,1.1,EMP07188
PR36393,EMP01199,2023-11-02,1.5,EMP07264
PR36394,EMP01701,2025-12-19,4.2,EMP04923
PR36395,EMP06831,2024-09-27,2.0,EMP03573
PR36396,EMP04545,2023-09-10,4.3,EMP07439
PR36397,EMP03978,2024-03-07,4.2,EMP08970
PR36398,EMP00315,2024-03-30,2.1,EMP07357
PR36399,EMP03259,2024-02-26,3.5,EMP01902
PR36400,EMP01671,2026-08-04,5.0,EMP02523
PR36401,EMP04585,2025-01-19,3.6,EMP06439
PR36402,EMP00948,2023-09-22,4.3,EMP02473
PR36403,EMP01896,2025-03-06,2.4,EMP00070
PR36404,EMP04875,2024-06-08,4.2,EMP02472
PR36405,EMP04904,2026-01-19,4.8,EMP01123
PR36406,EMP05283,2026-06-07,1.2,EMP03820
PR36407,EMP03333,2025-01-13,3.3,EMP01330
PR36408,EMP02394,2025-01-19,2.4,EMP06796
PR36409,EMP02924,2025-03-16,1.3,EMP07349
PR36410,EMP05178,2024-05-26,1.4,EMP02433
PR36411,EMP05997,2023-09-01,4.0,EMP06587
PR36412,EMP01221,2026-01-18,3.4,EMP03177
PR36413,EMP07855,2024-08-30,4.0,EMP04932
PR36414,EMP00534,2024-10-27,4.8,EMP00664
PR36415,EMP08342,2024-12-27,2.0,EMP07489
PR36416,EMP05040,2023-11-21,1.7,EMP07176
PR36417,EMP00786,2023-11-22,2.4,EMP09142
PR36418,EMP03157,2024-09-11,4.9,EMP01418
PR36419,EMP06935,2023-12-04,2.2,EMP06797
PR36420,EMP06361,2023-08-20,4.2,EMP03228
PR36421,EMP07201,2025-10-11,1.6,EMP08614
PR36422,EMP06828,2025-04-22,4.6,EMP03161
PR36423,EMP07405,2026-07-07,2.7,EMP05347
PR36424,EMP08254,2023-11-27,1.3,EMP01807
PR36425,EMP09313,2025-10-15,2.2,EMP05290
PR36426,EMP02565,2026-02-02,1.2,EMP04323
PR36427,EMP09668,2026-05-29,4.1,EMP09245
PR36428,EMP02582,2023-08-19,2.6,EMP02339
PR36429,EMP03235,2024-02-26,1.2,EMP00018
PR36430,EMP04110,2024-08-03,4.8,EMP00722
PR36431,EMP01065,2025-03-13,1.5,EMP09820
PR36432,EMP00539,2025-11-27,5.0,EMP00965
PR36433,EMP08672,2025-05-19,2.4,EMP05314
PR36434,EMP00168,2025-05-24,1.8,EMP02398
PR36435,EMP03232,2026-07-11,4.2,EMP08960
PR36436,EMP08747,2024-11-22,4.9,EMP03690
PR36437,EMP04120,2024-11-23,1.3,EMP05536
PR36438,EMP00592,2025-05-07,3.8,EMP08443
PR36439,EMP04878,2023-09-19,3.6,EMP06876
PR36440,EMP08383,2025-05-30,1.1,EMP06632
PR36441,EMP04856,2025-10-06,2.8,EMP04745
PR36442,EMP01130,2023-12-10,3.5,EMP07792
PR36443,EMP01435,2026-07-12,4.8,EMP09344
PR36444,EMP01303,2026-02-24,2.9,EMP01737
PR36445,EMP06769,2025-09-28,2.2,EMP05353
PR36446,EMP07490,2026-03-21,3.4,EMP08374
PR36447,EMP08226,2024-07-04,3.3,EMP09316
PR36448,EMP00738,2026-05-04,3.5,EMP05445
PR36449,EMP07629,2025-05-25,3.7,EMP08499
PR36450,EMP00146,2026-07-24,1.5,EMP06545
PR36451,EMP07641,2025-01-08,1.3,EMP05116
PR36452,EMP02825,2023-11-13,2.1,EMP08960
PR36453,EMP03521,2024-05-17,2.8,EMP08009
PR36454,EMP04519,2026-02-14,1.8,EMP02864
PR36455,EMP01254,2025-05-11,4.1,EMP06385
PR36456,EMP03225,2025-11-12,1.1,EMP05265
PR36457,EMP01437,2025-03-30,4.8,EMP03682
PR36458,EMP06894,2023-10-31,3.1,EMP09750
PR36459,EMP04799,2025-08-19,2.3,EMP05572
PR36460,EMP06273,2024-06-11,2.0,EMP08484
PR36461,EMP07042,2025-08-15,1.4,EMP09288
PR36462,EMP00401,2024-06-12,1.4,EMP04887
PR36463,EMP04007,2025-08-07,2.5,EMP03284
PR36464,EMP09282,2024-12-18,1.8,EMP00069
PR36465,EMP09813,2023-10-22,3.8,EMP06285
PR36466,EMP00955,2026-02-05,2.5,EMP07114
PR36467,EMP06130,2023-11-05,2.8,EMP03866
PR36468,EMP03251,2023-09-26,4.1,EMP09030
PR36469,EMP01165,2024-05-01,4.4,EMP02109
PR36470,EMP08641,2026-07-18,4.1,EMP04586
PR36471,EMP03559,2025-01-10,1.5,EMP06037
PR36472,EMP02160,2024-08-12,1.2,EMP03798
PR36473,EMP02149,2023-10-15,3.2,EMP06624
PR36474,EMP07993,2024-08-08,4.1,EMP03325
PR36475,EMP04436,2024-08-28,3.9,EMP09041
PR36476,EMP01033,2025-12-07,4.7,EMP05243
PR36477,EMP04941,2026-05-20,4.8,EMP02688
PR36478,EMP08573,2024-03-12,3.2,EMP02672
PR36479,EMP04252,2025-11-13,1.4,EMP08512
PR36480,EMP03076,2024-07-24,3.2,EMP03681
PR36481,EMP06288,2024-01-20,4.6,EMP02208
PR36482,EMP02848,2023-10-24,4.5,EMP08045
PR36483,EMP08108,2025-08-13,3.4,EMP02396
PR36484,EMP00352,2025-04-14,3.4,EMP01973
PR36485,EMP09171,2024-01-15,3.9,EMP04002
PR36486,EMP01579,2024-09-10,3.4,EMP01003
PR36487,EMP08817,2025-02-14,3.4,EMP03888
PR36488,EMP09162,2025-09-08,2.8,EMP04337
PR36489,EMP06468,2025-05-17,4.4,EMP03184
PR36490,EMP05992,2024-08-11,1.6,EMP02041
PR36491,EMP09636,2024-02-25,1.2,EMP09242
PR36492,EMP02049,2023-09-08,2.6,EMP05362
PR36493,EMP08429,2024-09-17,2.0,EMP06272
PR36494,EMP07598,2023-08-12,4.0,EMP02589
PR36495,EMP03553,2025-06-25,4.4,EMP02891
PR36496,EMP04255,2024-08-31,2.4,EMP01480
PR36497,EMP09742,2026-02-19,2.1,EMP02234
PR36498,EMP06219,2023-08-22,2.1,EMP07802
PR36499,EMP08371,2024-07-06,1.2,EMP06202
PR36500,EMP08941,2026-02-14,3.0,EMP07104
PR36501,EMP04905,2024-10-24,4.1,EMP06470
PR36502,EMP08607,2024-04-19,3.7,EMP00581
PR36503,EMP03194,2024-03-23,1.9,EMP09741
PR36504,EMP07682,2026-03-07,1.4,EMP05993
PR36505,EMP04711,2025-08-21,3.5,EMP06907
PR36506,EMP06875,2025-10-26,4.9,EMP02778
PR36507,EMP01367,2025-02-24,1.2,EMP02618
PR36508,EMP03407,2025-01-18,2.6,EMP08379
PR36509,EMP04294,2024-10-16,4.1,EMP03968
PR36510,EMP03766,2026-04-29,4.0,EMP04933
PR36511,EMP02273,2024-08-22,4.2,EMP01986
PR36512,EMP04318,2025-12-08,3.0,EMP06706
PR36513,EMP01962,2025-04-24,3.6,EMP08549
PR36514,EMP05345,2024-09-12,1.8,EMP04937
PR36515,EMP03583,2025-08-28,1.3,EMP09062
PR36516,EMP09893,2026-02-18,3.8,EMP02234
PR36517,EMP07645,2024-12-28,3.4,EMP01187
PR36518,EMP05627,2024-10-24,2.7,EMP04928
PR36519,EMP01165,2025-04-27,4.0,EMP03863
PR36520,EMP07085,2024-03-16,1.5,EMP07173
PR36521,EMP03032,2024-04-13,2.0,EMP06398
PR36522,EMP01056,2025-01-29,3.1,EMP09853
PR36523,EMP00602,2025-07-27,4.1,EMP07573
PR36524,EMP04341,2024-06-12,1.7,EMP00404
PR36525,EMP07910,2025-12-30,3.3,EMP01837
PR36526,EMP04868,2025-03-15,1.3,EMP01347
PR36527,EMP04676,2024-03-28,1.3,EMP04409
PR36528,EMP07172,2025-05-18,3.7,EMP01714
PR36529,EMP07513,2024-05-31,4.7,EMP00678
PR36530,EMP04016,2025-03-25,3.7,EMP04727
PR36531,EMP02460,2025-07-28,3.3,EMP04014
PR36532,EMP04952,2025-01-25,1.9,EMP00466
PR36533,EMP02115,2026-05-14,2.4,EMP04126
PR36534,EMP03172,2025-05-25,3.7,EMP07335
PR36535,EMP02323,2025-02-15,1.5,EMP02269
PR36536,EMP03280,2025-02-28,4.4,EMP03898
PR36537,EMP04943,2026-07-24,4.4,EMP03592
PR36538,EMP07233,2026-03-04,3.1,EMP08744
PR36539,EMP06739,2023-08-26,1.2,EMP07030
PR36540,EMP05252,2025-08-18,3.5,EMP03149
PR36541,EMP02752,2023-08-31,1.3,EMP01942
PR36542,EMP02770,2025-05-18,1.6,EMP00384
PR36543,EMP05964,2025-05-01,2.9,EMP01829
PR36544,EMP05302,2025-09-02,3.4,EMP07134
PR36545,EMP00030,2024-08-31,1.9,EMP04194
PR36546,EMP06138,2026-04-20,1.4,EMP08519
PR36547,EMP02735,2025-11-18,1.3,EMP00914
PR36548,EMP02112,2025-06-26,4.1,EMP05380
PR36549,EMP06360,2023-11-13,1.4,EMP07767
PR36550,EMP00088,2024-05-28,3.0,EMP05948
PR36551,EMP09820,2024-06-28,4.9,EMP02972
PR36552,EMP00128,2025-09-05,1.5,EMP07413
PR36553,EMP01855,2025-02-25,2.8,EMP07934
PR36554,EMP06461,2026-06-16,2.5,EMP06923
PR36555,EMP08000,2026-04-18,4.3,EMP03708
PR36556,EMP05594,2025-02-26,1.8,EMP03965
PR36557,EMP07089,2025-01-24,3.1,EMP01053
PR36558,EMP01057,2025-11-05,3.9,EMP06931
PR36559,EMP06992,2024-10-23,3.0,EMP01894
PR36560,EMP09389,2026-02-01,2.1,EMP08725
PR36561,EMP01972,2025-12-08,4.8,EMP06719
PR36562,EMP00843,2024-09-03,1.8,EMP08115
PR36563,EMP04192,2025-03-08,2.4,EMP08251
PR36564,EMP08270,2024-11-05,1.4,EMP07956
PR36565,EMP07442,2026-01-01,2.5,EMP06043
PR36566,EMP01746,2025-12-21,3.2,EMP00704
PR36567,EMP02454,2025-07-09,1.6,EMP07640
PR36568,EMP01767,2026-05-28,3.0,EMP01914
PR36569,EMP03144,2023-12-01,4.4,EMP02578
PR36570,EMP08256,2023-12-05,1.1,EMP05909
PR36571,EMP03698,2024-08-25,1.3,EMP07385
PR36572,EMP09712,2025-04-08,1.1,EMP06067
PR36573,EMP07000,2025-08-09,1.8,EMP02596
PR36574,EMP01031,2024-12-15,1.3,EMP07976
PR36575,EMP08078,2024-04-04,1.2,EMP03427
PR36576,EMP01646,2025-01-18,4.3,EMP01809
PR36577,EMP00213,2025-01-16,2.4,EMP03082
PR36578,EMP02734,2024-01-17,3.3,EMP09241
PR36579,EMP07349,2025-12-04,2.8,EMP06067
PR36580,EMP00090,2024-02-02,3.3,EMP03207
PR36581,EMP04418,2025-10-22,1.6,EMP08233
PR36582,EMP09968,2023-12-14,4.0,EMP07106
PR36583,EMP00440,2024-12-27,2.6,EMP01266
PR36584,EMP07961,2024-10-30,3.2,EMP09806
PR36585,EMP05930,2024-03-25,3.8,EMP04793
PR36586,EMP00519,2025-08-09,2.2,EMP03789
PR36587,EMP03740,2026-02-23,2.5,EMP00421
PR36588,EMP03513,2024-10-20,4.1,EMP09034
PR36589,EMP05974,2025-04-02,2.1,EMP05698
PR36590,EMP10000,2026-06-29,1.3,EMP06980
PR36591,EMP04244,2024-06-23,1.5,EMP05726
PR36592,EMP03603,2023-08-24,1.3,EMP07857
PR36593,EMP00839,2025-09-25,1.7,EMP03096
PR36594,EMP02190,2024-10-24,4.1,EMP04589
PR36595,EMP06039,2025-06-14,1.2,EMP01819
PR36596,EMP05758,2024-02-19,1.6,EMP01968
PR36597,EMP08540,2025-07-11,4.9,EMP08209
PR36598,EMP01835,2024-05-11,4.4,EMP01484
PR36599,EMP01544,2025-09-16,1.9,EMP01268
PR36600,EMP07939,2026-03-21,1.0,EMP04833
PR36601,EMP01984,2025-12-26,2.4,EMP09623
PR36602,EMP08467,2024-12-16,3.6,EMP09187
PR36603,EMP00502,2023-10-22,4.6,EMP04589
PR36604,EMP08676,2024-06-15,1.2,EMP08714
PR36605,EMP06220,2025-06-20,1.9,EMP02774
PR36606,EMP01907,2025-07-14,1.8,EMP02015
PR36607,EMP09092,2023-12-13,3.7,EMP09532
PR36608,EMP03689,2024-04-05,4.4,EMP02006
PR36609,EMP09707,2023-10-18,2.5,EMP00074
PR36610,EMP06759,2026-05-04,1.9,EMP00576
PR36611,EMP08780,2024-04-02,2.0,EMP00460
PR36612,EMP00990,2024-04-29,4.0,EMP05713
PR36613,EMP05023,2025-11-03,4.7,EMP09313
PR36614,EMP09356,2024-08-01,3.7,EMP06611
PR36615,EMP03868,2026-03-04,4.2,EMP01030
PR36616,EMP08759,2023-12-11,1.9,EMP06135
PR36617,EMP08309,2025-04-26,2.1,EMP04460
PR36618,EMP08545,2025-01-13,4.1,EMP06426
PR36619,EMP07080,2024-02-09,1.9,EMP07594
PR36620,EMP01812,2023-10-17,1.5,EMP04483
PR36621,EMP06297,2024-07-06,4.8,EMP03206
PR36622,EMP02543,2024-07-03,4.8,EMP00853
PR36623,EMP00911,2023-11-19,2.1,EMP05334
PR36624,EMP06986,2026-04-15,4.3,EMP00314
PR36625,EMP04385,2024-11-09,1.2,EMP07608
PR36626,EMP05124,2026-06-07,2.9,EMP04444
PR36627,EMP05787,2023-10-01,2.5,EMP05962
PR36628,EMP03211,2024-12-24,2.9,EMP08389
PR36629,EMP01856,2026-02-09,2.9,EMP01337
PR36630,EMP02839,2025-02-04,2.5,EMP09957
PR36631,EMP08566,2024-07-08,2.3,EMP06758
PR36632,EMP04358,2023-12-31,3.6,EMP03594
PR36633,EMP08621,2026-06-29,2.3,EMP08020
PR36634,EMP04652,2025-02-07,4.5,EMP05433
PR36635,EMP04399,2026-04-08,1.2,EMP06668
PR36636,EMP04556,2025-08-19,1.3,EMP05794
PR36637,EMP06543,2023-11-16,3.7,EMP04081
PR36638,EMP04477,2024-10-18,5.0,EMP01608
PR36639,EMP00326,2025-01-09,2.4,EMP01951
PR36640,EMP07127,2026-02-19,3.8,EMP02286
PR36641,EMP09901,2023-11-19,1.2,EMP07297
PR36642,EMP04624,2025-02-04,4.7,EMP07404
PR36643,EMP09467,2026-07-16,3.7,EMP01712
PR36644,EMP09600,2024-02-07,2.5,EMP00723
PR36645,EMP01880,2024-01-01,2.7,EMP05619
PR36646,EMP03704,2025-02-01,1.5,EMP09957
PR36647,EMP00831,2023-08-25,2.9,EMP04597
PR36648,EMP02676,2023-12-12,1.1,EMP06924
PR36649,EMP01078,2026-02-16,2.0,EMP06246
PR36650,EMP09592,2025-12-10,1.1,EMP01083
PR36651,EMP01546,2023-10-03,2.4,EMP01647
PR36652,EMP07870,2026-03-16,1.1,EMP06851
PR36653,EMP06153,2025-06-24,4.3,EMP03065
PR36654,EMP03101,2026-02-03,3.6,EMP07888
PR36655,EMP08828,2025-06-25,3.0,EMP07634
PR36656,EMP04003,2025-04-27,1.5,EMP06587
PR36657,EMP08933,2025-01-06,4.9,EMP08220
PR36658,EMP03169,2026-03-16,4.6,EMP09935
PR36659,EMP01250,2024-12-07,3.8,EMP00865
PR36660,EMP00432,2025-03-02,2.3,EMP06841
PR36661,EMP09408,2025-11-17,3.9,EMP00481
PR36662,EMP01484,2025-11-28,3.4,EMP00877
PR36663,EMP02068,2025-04-12,2.8,EMP09949
PR36664,EMP00851,2026-02-21,1.9,EMP02129
PR36665,EMP01329,2023-12-19,4.8,EMP03117
PR36666,EMP08450,2024-04-18,3.6,EMP06110
PR36667,EMP02147,2024-08-03,3.7,EMP05386
PR36668,EMP04671,2025-09-11,4.7,EMP06168
PR36669,EMP07673,2023-08-10,2.7,EMP09523
PR36670,EMP01812,2026-03-07,4.8,EMP04285
PR36671,EMP07789,2024-03-27,2.1,EMP05997
PR36672,EMP07868,2024-01-22,1.1,EMP08930
PR36673,EMP07607,2025-12-02,3.7,EMP08944
PR36674,EMP01601,2026-03-08,2.5,EMP03628
PR36675,EMP02298,2024-03-22,1.6,EMP03638
PR36676,EMP01539,2026-05-17,1.8,EMP01604
PR36677,EMP09633,2025-08-02,4.1,EMP00470
PR36678,EMP07530,2026-07-10,2.2,EMP05236
PR36679,EMP06859,2026-04-15,1.3,EMP04874
PR36680,EMP08616,2023-12-10,1.8,EMP03256
PR36681,EMP08315,2024-01-31,3.6,EMP03649
