project_id,skill_id,required_proficiency
PRJ2557,SK0082,3
PRJ4685,SK0089,2
PRJ2221,SK0158,2
PRJ2161,SK0250,3
PRJ3200,SK0288,4
PRJ0223,SK0130,3
PRJ2097,SK0261,4
PRJ0186,SK0251,2
PRJ2106,SK0060,4
PRJ3555,SK0072,3
PRJ3935,SK0174,4
PRJ4297,SK0206,2
PRJ1928,SK0168,3
PRJ3743,SK0088,4
PRJ3202,SK0266,2
PRJ3666,SK0275,3
PRJ0533,SK0024,2
PRJ0838,SK0182,3
PRJ1144,SK0271,3
PRJ0751,SK0068,3
PRJ1364,SK0022,2
PRJ1241,SK0155,4
PRJ1264,SK0273,2
PRJ2745,SK0295,4
PRJ1531,SK0126,2
PRJ0319,SK0093,4
PRJ3109,SK0012,4
PRJ0842,SK0219,4
PRJ1440,SK0080,2
PRJ4352,SK0238,3
PRJ1343,SK0037,3
PRJ1304,SK0261,4
PRJ2488,SK0189,2
PRJ1084,SK0271,3
PRJ0472,SK0028,4
PRJ0630,SK0279,2
PRJ1870,SK0293,2
PRJ2298,SK0098,2
PRJ2348,SK0072,4
PRJ0392,SK0066,3
PRJ0109,SK0143,3
PRJ2151,SK0203,2
PRJ3264,SK0266,2
PRJ1960,SK0208,2
PRJ0842,SK0102,3
PRJ1718,SK0181,2
PRJ4479,SK0021,3
PRJ4433,SK0048,3
PRJ4319,SK0115,4
PRJ0556,SK0136,2
PRJ2548,SK0039,4
PRJ2269,SK0067,4
PRJ0163,SK0122,2
PRJ3061,SK0168,2
PRJ3691,SK0035,3
PRJ1177,SK0269,2
PRJ2960,SK0262,3
PRJ0776,SK0244,3
PRJ0329,SK0138,3
PRJ0353,SK0008,2
PRJ3744,SK0158,2
PRJ3444,SK0229,2
PRJ0541,SK0014,2
PRJ0864,SK0039,4
PRJ2992,SK0122,3
PRJ3768,SK0074,2
PRJ3106,SK0267,3
PRJ3192,SK0151,4
PRJ1090,SK0087,4
PRJ3511,SK0021,3
PRJ0437,SK0282,2
PRJ0181,SK0092,2
PRJ1697,SK0148,3
PRJ1126,SK0182,2
PRJ1288,SK0095,3
PRJ4507,SK0220,2
PRJ2104,SK0300,4
PRJ2669,SK0142,3
PRJ2066,SK0082,4
PRJ3228,SK0258,2
PRJ1956,SK0034,3
PRJ3513,SK0162,3
PRJ4397,SK0249,3
PRJ3866,SK0028,4
PRJ2540,SK0012,3
PRJ4746,SK0089,4
PRJ2510,SK0027,4
PRJ4947,SK0060,4
PRJ3569,SK0300,3
PRJ4664,SK0076,3
PRJ0115,SK0146,2
PRJ2465,SK0050,4
PRJ2930,SK0163,2
PRJ2802,SK0001,2
PRJ3702,SK0228,4
PRJ4003,SK0061,3
PRJ4150,SK0085,2
PRJ3386,SK0295,4
PRJ4527,SK0281,3
PRJ0026,SK0155,2
PRJ0063,SK0073,2
PRJ3022,SK0260,3
PRJ3523,SK0036,4
PRJ0503,SK0233,2
PRJ3336,SK0038,3
PRJ2105,SK0145,4
PRJ0155,SK0143,2
PRJ4892,SK0283,2
PRJ2280,SK0256,3
PRJ1673,SK0196,3
PRJ4796,SK0130,3
PRJ0529,SK0042,2
PRJ3943,SK0097,2
PRJ0069,SK0181,2
PRJ4028,SK0050,2
PRJ2228,SK0104,4
PRJ4937,SK0128,3
PRJ3221,SK0075,3
PRJ1090,SK0075,4
PRJ0980,SK0294,4
PRJ1199,SK0273,2
PRJ0352,SK0108,4
PRJ4201,SK0144,3
PRJ4663,SK0166,3
PRJ3428,SK0093,4
PRJ2359,SK0082,2
PRJ0601,SK0265,4
PRJ1998,SK0145,3
PRJ4089,SK0041,3
PRJ4601,SK0228,4
PRJ1690,SK0280,2
PRJ4221,SK0008,4
PRJ1546,SK0272,3
PRJ3453,SK0062,3
PRJ2962,SK0283,2
PRJ1857,SK0211,4
PRJ2783,SK0228,3
PRJ0848,SK0133,3
PRJ0995,SK0037,2
PRJ1066,SK0168,2
PRJ1666,SK0296,4
PRJ2946,SK0204,4
PRJ4049,SK0061,2
PRJ1768,SK0154,3
PRJ4611,SK0300,2
PRJ1569,SK0116,2
PRJ0894,SK0170,2
PRJ0741,SK0179,3
PRJ4665,SK0153,4
PRJ2184,SK0293,3
PRJ1559,SK0235,2
PRJ2852,SK0182,3
PRJ2227,SK0264,2
PRJ1428,SK0053,4
PRJ4009,SK0264,4
PRJ0083,SK0252,4
PRJ0146,SK0072,2
PRJ4247,SK0044,4
PRJ2460,SK0007,4
PRJ3237,SK0165,2
PRJ3024,SK0035,4
PRJ1443,SK0237,2
PRJ2714,SK0288,4
PRJ4900,SK0281,3
PRJ2579,SK0225,4
PRJ1214,SK0064,3
PRJ3746,SK0050,4
PRJ1825,SK0214,3
PRJ1965,SK0229,4
PRJ1431,SK0035,4
PRJ0384,SK0150,2
PRJ0097,SK0284,2
PRJ4644,SK0259,2
PRJ4476,SK0190,4
PRJ3138,SK0232,2
PRJ0448,SK0140,3
PRJ4948,SK0028,4
PRJ0327,SK0202,3
PRJ4352,SK0106,4
PRJ0848,SK0074,3
PRJ3384,SK0190,2
PRJ1127,SK0245,3
PRJ1589,SK0206,4
PRJ2965,SK0105,2
PRJ2190,SK0224,2
PRJ3591,SK0151,3
PRJ4768,SK0268,3
PRJ1752,SK0023,2
PRJ3061,SK0298,2
PRJ1155,SK0242,2
PRJ3167,SK0205,3
PRJ2606,SK0116,3
PRJ4916,SK0284,3
PRJ4550,SK0239,3
PRJ4078,SK0040,2
PRJ2912,SK0108,2
PRJ2054,SK0270,4
PRJ0523,SK0068,2
PRJ4749,SK0231,4
PRJ4831,SK0291,2
PRJ0752,SK0166,2
PRJ3854,SK0240,4
PRJ3332,SK0165,3
PRJ0132,SK0184,4
PRJ1990,SK0249,3
PRJ2548,SK0209,2
PRJ3619,SK0032,2
PRJ3913,SK0252,3
PRJ3494,SK0194,4
PRJ3411,SK0098,4
PRJ3993,SK0063,4
PRJ1612,SK0064,3
PRJ4390,SK0153,4
PRJ0960,SK0192,4
PRJ4407,SK0254,3
PRJ4521,SK0211,4
PRJ2188,SK0289,3
PRJ4833,SK0175,4
PRJ1968,SK0006,4
PRJ1958,SK0130,4
PRJ3804,SK0239,4
PRJ0737,SK0025,3
PRJ0104,SK0090,3
PRJ0237,SK0135,2
PRJ3533,SK0178,2
PRJ1054,SK0060,2
PRJ0158,SK0184,2
PRJ2595,SK0128,2
PRJ2827,SK0090,3
PRJ4953,SK0219,3
PRJ3915,SK0237,2
PRJ2123,SK0283,4
PRJ3547,SK0116,4
PRJ2821,SK0273,2
PRJ2379,SK0079,2
PRJ2023,SK0210,3
PRJ0856,SK0215,4
PRJ4059,SK0046,3
PRJ4301,SK0051,2
PRJ0713,SK0287,4
PRJ0080,SK0268,4
PRJ2487,SK0107,2
PRJ0518,SK0108,3
PRJ4219,SK0106,2
PRJ1862,SK0050,4
PRJ0681,SK0292,4
PRJ0509,SK0200,3
PRJ2671,SK0016,3
PRJ0527,SK0245,3
PRJ2268,SK0007,3
PRJ3881,SK0066,4
PRJ2881,SK0212,3
PRJ2784,SK0110,3
PRJ1149,SK0217,3
PRJ0468,SK0240,3
PRJ0638,SK0141,3
PRJ1810,SK0285,3
PRJ0805,SK0206,4
PRJ2128,SK0100,4
PRJ1112,SK0194,3
PRJ1209,SK0291,2
PRJ3643,SK0176,4
PRJ0139,SK0283,2
PRJ3898,SK0024,3
PRJ3853,SK0103,4
PRJ1254,SK0037,2
PRJ4159,SK0208,4
PRJ4116,SK0217,4
PRJ2611,SK0095,4
PRJ2574,SK0172,3
PRJ3352,SK0181,2
PRJ0007,SK0136,4
PRJ3018,SK0171,3
PRJ1427,SK0246,2
PRJ0659,SK0284,3
PRJ1581,SK0035,3
PRJ4391,SK0295,4
PRJ0159,SK0200,3
PRJ2524,SK0021,2
PRJ3640,SK0087,2
PRJ1685,SK0093,2
PRJ1843,SK0067,4
PRJ0457,SK0181,3
PRJ2500,SK0215,3
PRJ4488,SK0047,2
PRJ4989,SK0248,2
PRJ3915,SK0009,3
PRJ2314,SK0086,4
PRJ0473,SK0256,3
PRJ3559,SK0185,4
PRJ4254,SK0088,4
PRJ3704,SK0145,4
PRJ0344,SK0276,3
PRJ1184,SK0092,2
PRJ4729,SK0296,3
PRJ4950,SK0181,2
PRJ1170,SK0068,4
PRJ1599,SK0055,2
PRJ3537,SK0218,4
PRJ4514,SK0241,3
PRJ1936,SK0089,2
PRJ4896,SK0188,2
PRJ0922,SK0230,3
PRJ4984,SK0119,3
PRJ2230,SK0197,3
PRJ3685,SK0130,3
PRJ4787,SK0192,3
PRJ1941,SK0211,2
PRJ3369,SK0019,2
PRJ1981,SK0182,4
PRJ2626,SK0068,3
PRJ1192,SK0123,4
PRJ4624,SK0033,4
PRJ0103,SK0211,3
PRJ2447,SK0287,4
PRJ0021,SK0243,4
PRJ4014,SK0164,4
PRJ2091,SK0134,4
PRJ4371,SK0123,3
PRJ4755,SK0113,3
PRJ3855,SK0205,3
PRJ3464,SK0076,3
PRJ0941,SK0275,4
PRJ0677,SK0238,2
PRJ2260,SK0238,3
PRJ4961,SK0078,2
PRJ0722,SK0234,2
PRJ2078,SK0093,4
PRJ3236,SK0150,4
PRJ3615,SK0002,3
PRJ4077,SK0284,2
PRJ2387,SK0151,2
PRJ1692,SK0146,2
PRJ1636,SK0275,4
PRJ0691,SK0295,2
PRJ4753,SK0215,4
PRJ1306,SK0128,2
PRJ3667,SK0078,4
PRJ3261,SK0300,4
PRJ1394,SK0114,3
PRJ0741,SK0099,4
PRJ1623,SK0251,4
PRJ4275,SK0041,4
PRJ1975,SK0088,3
PRJ0558,SK0052,3
PRJ4201,SK0004,3
PRJ1818,SK0168,2
PRJ4213,SK0056,4
PRJ1826,SK0205,4
PRJ2621,SK0064,2
PRJ3881,SK0087,2
PRJ1477,SK0070,4
PRJ2207,SK0064,3
PRJ4988,SK0079,3
PRJ2738,SK0206,3
PRJ3308,SK0062,3
PRJ4929,SK0016,3
PRJ1203,SK0110,4
PRJ4135,SK0118,3
PRJ1373,SK0057,2
PRJ2655,SK0146,3
PRJ4414,SK0042,4
PRJ4328,SK0244,4
PRJ0071,SK0211,2
PRJ2733,SK0102,2
PRJ0730,SK0057,4
PRJ3816,SK0030,4
PRJ1488,SK0185,4
PRJ3483,SK0110,3
PRJ3008,SK0080,3
PRJ0164,SK0194,4
PRJ4050,SK0115,4
PRJ0172,SK0193,3
PRJ3527,SK0217,2
PRJ4910,SK0168,3
PRJ1222,SK0107,3
PRJ3445,SK0095,4
PRJ1773,SK0283,2
PRJ3914,SK0243,3
PRJ1692,SK0280,4
PRJ3478,SK0149,4
PRJ4900,SK0047,2
PRJ4630,SK0042,2
PRJ3310,SK0266,2
PRJ4755,SK0224,3
PRJ1732,SK0034,3
PRJ2324,SK0063,4
PRJ3601,SK0285,2
PRJ4721,SK0072,2
PRJ2823,SK0160,2
PRJ1230,SK0027,4
PRJ2605,SK0218,3
PRJ1846,SK0237,2
PRJ4009,SK0153,2
PRJ2608,SK0191,3
PRJ4670,SK0105,4
PRJ2865,SK0028,2
PRJ3372,SK0275,2
PRJ4672,SK0050,4
PRJ2394,SK0113,3
PRJ1956,SK0151,2
PRJ4890,SK0186,4
PRJ1951,SK0002,2
PRJ2629,SK0129,4
PRJ3502,SK0003,4
PRJ1205,SK0232,4
PRJ4307,SK0298,4
PRJ2728,SK0063,3
PRJ1413,SK0085,4
PRJ1261,SK0148,4
PRJ4026,SK0124,2
PRJ0113,SK0261,4
PRJ4867,SK0134,3
PRJ3017,SK0063,2
PRJ2309,SK0260,4
PRJ2651,SK0248,4
PRJ3843,SK0035,3
PRJ0176,SK0178,2
PRJ3948,SK0153,2
PRJ2225,SK0299,2
PRJ3232,SK0194,4
PRJ3710,SK0135,4
PRJ1373,SK0126,2
PRJ2593,SK0069,2
PRJ2166,SK0013,4
PRJ2910,SK0138,4
PRJ1819,SK0229,3
PRJ0358,SK0049,3
PRJ1759,SK0085,2
PRJ3381,SK0101,2
PRJ3382,SK0290,4
PRJ2585,SK0266,4
PRJ2685,SK0147,4
PRJ3156,SK0140,2
PRJ2256,SK0193,3
PRJ2408,SK0241,4
PRJ3788,SK0140,3
PRJ2381,SK0176,2
PRJ0053,SK0121,4
PRJ3568,SK0190,2
PRJ4852,SK0235,4
PRJ3777,SK0279,3
PRJ4152,SK0175,4
PRJ0067,SK0262,3
PRJ2937,SK0148,3
PRJ4578,SK0114,3
PRJ4969,SK0275,4
PRJ4571,SK0054,3
PRJ3663,SK0297,3
PRJ2203,SK0042,3
PRJ1561,SK0271,2
PRJ2029,SK0036,4
PRJ3591,SK0086,2
PRJ1036,SK0081,2
PRJ1351,SK0217,3
PRJ4105,SK0174,3
PRJ2909,SK0271,3
PRJ2957,SK0038,3
PRJ0674,SK0035,3
PRJ0235,SK0235,2
PRJ2353,SK0093,2
PRJ4894,SK0196,4
PRJ4117,SK0066,3
PRJ2879,SK0100,2
PRJ2070,SK0181,2
PRJ0638,SK0204,2
PRJ2089,SK0020,4
PRJ3174,SK0237,4
PRJ4567,SK0284,3
PRJ3276,SK0139,4
PRJ3326,SK0254,2
PRJ3725,SK0157,2
PRJ3781,SK0179,3
PRJ2847,SK0218,3
PRJ4602,SK0269,2
PRJ2049,SK0245,3
PRJ3893,SK0256,4
PRJ4129,SK0223,4
PRJ1146,SK0278,4
PRJ0765,SK0012,3
PRJ4649,SK0234,4
PRJ1585,SK0201,2
PRJ2350,SK0085,3
PRJ3577,SK0278,3
PRJ4354,SK0246,2
PRJ1794,SK0114,3
PRJ0895,SK0184,3
PRJ1399,SK0104,4
PRJ3466,SK0104,2
PRJ0782,SK0229,4
PRJ2857,SK0032,4
PRJ0660,SK0296,3
PRJ1133,SK0218,4
PRJ1219,SK0169,3
PRJ0185,SK0190,4
PRJ3461,SK0298,3
PRJ0957,SK0170,3
PRJ0273,SK0053,4
PRJ1476,SK0125,3
PRJ2613,SK0187,2
PRJ2850,SK0252,3
PRJ4139,SK0227,4
PRJ4884,SK0089,3
PRJ2048,SK0053,3
PRJ2925,SK0118,3
PRJ3340,SK0213,2
PRJ3048,SK0140,2
PRJ2224,SK0056,2
PRJ3000,SK0094,3
PRJ2533,SK0073,3
PRJ4079,SK0170,4
PRJ3071,SK0172,3
PRJ2322,SK0055,4
PRJ0542,SK0105,2
PRJ3044,SK0250,3
PRJ0277,SK0088,2
PRJ0310,SK0108,4
PRJ1743,SK0125,4
PRJ4934,SK0048,4
PRJ4887,SK0007,2
PRJ1183,SK0179,3
PRJ4971,SK0107,2
PRJ0041,SK0141,2
PRJ1149,SK0148,4
PRJ1542,SK0043,4
PRJ3411,SK0241,4
PRJ0976,SK0281,4
PRJ2320,SK0067,3
PRJ1008,SK0175,4
PRJ0892,SK0088,3
PRJ2715,SK0254,4
PRJ0051,SK0033,2
PRJ0931,SK0163,2
PRJ0075,SK0271,3
PRJ4856,SK0260,3
PRJ1913,SK0054,3
PRJ3328,SK0075,4
PRJ0248,SK0284,4
PRJ3091,SK0161,4
PRJ0594,SK0010,4
PRJ1295,SK0202,4
PRJ4538,SK0127,4
PRJ1494,SK0118,2
PRJ0057,SK0181,3
PRJ4015,SK0226,3
PRJ0897,SK0256,4
PRJ4008,SK0127,3
PRJ0396,SK0275,2
PRJ3798,SK0102,3
PRJ4448,SK0218,3
PRJ3731,SK0047,3
PRJ4618,SK0266,3
PRJ2394,SK0211,4
PRJ4857,SK0290,3
PRJ4881,SK0213,3
PRJ2775,SK0273,2
PRJ0198,SK0162,4
PRJ3419,SK0209,3
PRJ0151,SK0120,2
PRJ2966,SK0123,4
PRJ2843,SK0151,4
PRJ2842,SK0158,3
PRJ2706,SK0100,3
PRJ3361,SK0017,3
PRJ4768,SK0232,3
PRJ3541,SK0129,3
PRJ1922,SK0269,2
PRJ1380,SK0298,4
PRJ1546,SK0074,4
PRJ1219,SK0139,3
PRJ1784,SK0090,2
PRJ3045,SK0127,4
PRJ3134,SK0016,3
PRJ0528,SK0034,3
PRJ1441,SK0186,3
PRJ4703,SK0110,2
PRJ4953,SK0001,4
PRJ0756,SK0287,3
PRJ0442,SK0043,3
PRJ4316,SK0024,3
PRJ4852,SK0038,2
PRJ1667,SK0145,3
PRJ2739,SK0101,4
PRJ0923,SK0161,4
PRJ2214,SK0299,4
PRJ1622,SK0054,4
PRJ3174,SK0161,3
PRJ1319,SK0159,2
PRJ3874,SK0158,4
PRJ1695,SK0244,3
PRJ2307,SK0240,3
PRJ0711,SK0194,3
PRJ2866,SK0272,4
PRJ0120,SK0120,4
PRJ0326,SK0130,3
PRJ0790,SK0200,3
PRJ0566,SK0157,2
PRJ1254,SK0004,3
PRJ0792,SK0268,3
PRJ3461,SK0167,2
PRJ4357,SK0285,2
PRJ0851,SK0246,2
PRJ3342,SK0005,2
PRJ3259,SK0061,3
PRJ3099,SK0231,2
PRJ4108,SK0187,3
PRJ3415,SK0252,3
PRJ1051,SK0178,2
PRJ1645,SK0098,4
PRJ3753,SK0228,2
PRJ3014,SK0279,3
PRJ0386,SK0052,4
PRJ4520,SK0208,3
PRJ3956,SK0162,2
PRJ4336,SK0049,2
PRJ2913,SK0277,3
PRJ2492,SK0254,2
PRJ0190,SK0252,3
PRJ1194,SK0212,3
PRJ3962,SK0171,4
PRJ1076,SK0089,3
PRJ3845,SK0207,3
PRJ0567,SK0286,2
PRJ0821,SK0254,4
PRJ1387,SK0171,3
PRJ3648,SK0158,4
PRJ0616,SK0060,3
PRJ4252,SK0064,4
PRJ4848,SK0161,3
PRJ1694,SK0057,2
PRJ1941,SK0276,2
PRJ2505,SK0056,3
PRJ0493,SK0156,2
PRJ3372,SK0221,4
PRJ1305,SK0278,4
PRJ4451,SK0229,2
PRJ2101,SK0038,3
PRJ0218,SK0276,2
PRJ4176,SK0071,2
PRJ0674,SK0050,3
PRJ2497,SK0295,2
PRJ1905,SK0149,3
PRJ3555,SK0101,3
PRJ1080,SK0210,3
PRJ0512,SK0064,4
PRJ0298,SK0008,3
PRJ1260,SK0177,4
PRJ0870,SK0095,4
PRJ3133,SK0061,2
PRJ0438,SK0107,3
PRJ2193,SK0138,4
PRJ1033,SK0070,2
PRJ0309,SK0222,4
PRJ4484,SK0214,2
PRJ2742,SK0291,4
PRJ2689,SK0015,3
PRJ4972,SK0048,3
PRJ2503,SK0023,4
PRJ1785,SK0294,2
PRJ2057,SK0265,4
PRJ4709,SK0131,4
PRJ2444,SK0075,3
PRJ1699,SK0193,3
PRJ0361,SK0200,3
PRJ3225,SK0251,3
PRJ2649,SK0049,2
PRJ2241,SK0061,3
PRJ3664,SK0089,4
PRJ3513,SK0128,2
PRJ0857,SK0150,3
PRJ2679,SK0061,2
PRJ2315,SK0221,3
PRJ1085,SK0231,4
PRJ2549,SK0159,4
PRJ4249,SK0294,2
PRJ3396,SK0093,2
PRJ3656,SK0297,2
PRJ4321,SK0146,2
PRJ1866,SK0287,4
PRJ4574,SK0085,3
PRJ1163,SK0217,3
PRJ1633,SK0075,3
PRJ0460,SK0278,4
PRJ4094,SK0095,2
PRJ1721,SK0267,2
PRJ0562,SK0042,2
PRJ4806,SK0025,4
PRJ0301,SK0170,3
PRJ1757,SK0013,2
PRJ1201,SK0284,2
PRJ1489,SK0111,4
PRJ3360,SK0153,4
PRJ4522,SK0132,3
PRJ3995,SK0062,4
PRJ3162,SK0220,4
PRJ4317,SK0249,4
PRJ4937,SK0221,4
PRJ1417,SK0190,3
PRJ1565,SK0087,4
PRJ3720,SK0266,3
PRJ4049,SK0188,4
PRJ4837,SK0161,4
PRJ2443,SK0230,2
PRJ4403,SK0017,4
PRJ3199,SK0051,3
PRJ3434,SK0262,2
PRJ3730,SK0164,4
PRJ0191,SK0198,2
PRJ1072,SK0175,3
PRJ2475,SK0217,4
PRJ0391,SK0275,4
PRJ4932,SK0085,3
PRJ2498,SK0012,2
PRJ1111,SK0011,4
PRJ1151,SK0009,2
PRJ3401,SK0024,3
PRJ3025,SK0025,4
PRJ0907,SK0020,4
PRJ2295,SK0021,3
PRJ0074,SK0292,3
PRJ3438,SK0003,3
PRJ4174,SK0285,3
PRJ3584,SK0155,2
PRJ4388,SK0158,3
PRJ4884,SK0095,3
PRJ2450,SK0139,3
PRJ2088,SK0075,4
PRJ2416,SK0059,3
PRJ0165,SK0047,3
PRJ1886,SK0274,4
PRJ1186,SK0017,2
PRJ3968,SK0021,4
PRJ0805,SK0299,2
PRJ2410,SK0041,4
PRJ0444,SK0290,3
PRJ4060,SK0264,4
PRJ4654,SK0107,3
PRJ3793,SK0168,3
PRJ2784,SK0054,4
PRJ4246,SK0125,4
PRJ4054,SK0050,3
PRJ4976,SK0268,2
PRJ0956,SK0250,3
PRJ3143,SK0154,3
PRJ3527,SK0295,2
PRJ2536,SK0031,3
PRJ1722,SK0249,2
PRJ0055,SK0169,2
PRJ1375,SK0227,4
PRJ1358,SK0221,3
PRJ0136,SK0121,4
PRJ2991,SK0060,4
PRJ4286,SK0169,4
PRJ3369,SK0084,4
PRJ4888,SK0091,3
PRJ1518,SK0278,4
PRJ1163,SK0075,3
PRJ3436,SK0035,4
PRJ4723,SK0133,2
PRJ3397,SK0125,4
PRJ1208,SK0142,2
PRJ4542,SK0253,3
PRJ4632,SK0178,2
PRJ3470,SK0249,3
PRJ2021,SK0064,3
PRJ1894,SK0114,3
PRJ4067,SK0246,3
PRJ1085,SK0168,2
PRJ2961,SK0012,4
PRJ1110,SK0175,3
PRJ1739,SK0048,2
PRJ1804,SK0238,2
PRJ4020,SK0198,3
PRJ0508,SK0157,2
PRJ4406,SK0158,4
PRJ3921,SK0041,2
PRJ0672,SK0037,3
PRJ2800,SK0281,4
PRJ3833,SK0220,2
PRJ4492,SK0103,4
PRJ2559,SK0185,3
PRJ4771,SK0001,4
PRJ4129,SK0186,3
PRJ1090,SK0114,3
PRJ2431,SK0006,2
PRJ1693,SK0019,4
PRJ2023,SK0178,3
PRJ3983,SK0045,3
PRJ4512,SK0027,4
PRJ0045,SK0072,4
PRJ1320,SK0253,3
PRJ2495,SK0282,3
PRJ0126,SK0076,2
PRJ4974,SK0101,2
PRJ2882,SK0259,4
PRJ0008,SK0233,3
PRJ4896,SK0061,4
PRJ3239,SK0208,4
PRJ4472,SK0049,3
PRJ1427,SK0226,2
PRJ0040,SK0014,2
PRJ2484,SK0169,4
PRJ1931,SK0206,3
PRJ1364,SK0137,4
PRJ0377,SK0212,3
PRJ4758,SK0027,4
PRJ4928,SK0139,3
PRJ3029,SK0074,3
PRJ0369,SK0069,3
PRJ3264,SK0230,2
PRJ4561,SK0235,4
PRJ2919,SK0034,4
PRJ3217,SK0158,2
PRJ1115,SK0282,3
PRJ2814,SK0217,4
PRJ0870,SK0202,2
PRJ3779,SK0117,2
PRJ1891,SK0180,2
PRJ3714,SK0061,2
PRJ4635,SK0141,3
PRJ0404,SK0030,4
PRJ3773,SK0077,3
PRJ0427,SK0076,2
PRJ3134,SK0066,3
PRJ4475,SK0167,4
PRJ3325,SK0184,2
PRJ2364,SK0117,2
PRJ3737,SK0211,4
PRJ1083,SK0118,4
PRJ0718,SK0225,2
PRJ3545,SK0087,3
PRJ3789,SK0019,2
PRJ4670,SK0009,4
PRJ3764,SK0116,3
PRJ1961,SK0192,4
PRJ4665,SK0294,4
PRJ0588,SK0192,4
PRJ2775,SK0265,3
PRJ3167,SK0111,3
PRJ0689,SK0233,4
PRJ2524,SK0252,4
PRJ2653,SK0075,4
PRJ1600,SK0045,4
PRJ0785,SK0204,2
PRJ4926,SK0036,4
PRJ1133,SK0121,2
PRJ3259,SK0032,4
PRJ2175,SK0210,3
PRJ3902,SK0200,4
PRJ2609,SK0083,2
PRJ0849,SK0173,2
PRJ2255,SK0053,3
PRJ1070,SK0206,3
PRJ2529,SK0064,3
PRJ3610,SK0220,4
PRJ0953,SK0298,4
PRJ1923,SK0226,2
PRJ2254,SK0134,3
PRJ0071,SK0209,2
PRJ1828,SK0061,2
PRJ4902,SK0220,2
PRJ2190,SK0022,4
PRJ1108,SK0270,3
PRJ4166,SK0159,3
PRJ4807,SK0252,2
PRJ1124,SK0179,2
PRJ4161,SK0239,3
PRJ4714,SK0063,4
PRJ3110,SK0124,2
PRJ4198,SK0288,4
PRJ0808,SK0276,2
PRJ1851,SK0229,2
PRJ0273,SK0229,2
PRJ0621,SK0071,3
PRJ4436,SK0145,4
PRJ1110,SK0018,4
PRJ2060,SK0155,4
PRJ2655,SK0156,2
PRJ0185,SK0223,2
PRJ3473,SK0254,4
PRJ1206,SK0184,3
PRJ3208,SK0165,2
PRJ0092,SK0191,2
PRJ1834,SK0185,3
PRJ1542,SK0172,3
PRJ2911,SK0044,3
PRJ2971,SK0144,2
PRJ4918,SK0160,2
PRJ3096,SK0157,2
PRJ3714,SK0058,4
PRJ1082,SK0001,3
PRJ0627,SK0046,3
PRJ4536,SK0240,4
PRJ3918,SK0067,2
PRJ1292,SK0148,3
PRJ3384,SK0117,3
PRJ3744,SK0046,2
PRJ1005,SK0236,4
PRJ2481,SK0010,3
PRJ1499,SK0036,2
PRJ4817,SK0240,2
PRJ2774,SK0040,4
PRJ4182,SK0088,2
PRJ2588,SK0072,3
PRJ2325,SK0066,2
PRJ4889,SK0030,4
PRJ3022,SK0007,4
PRJ1289,SK0230,3
PRJ0175,SK0158,3
PRJ2935,SK0281,3
PRJ0780,SK0224,4
PRJ1812,SK0119,2
PRJ1851,SK0297,2
PRJ4889,SK0007,3
PRJ0234,SK0190,4
PRJ2888,SK0013,2
PRJ1769,SK0147,3
PRJ4325,SK0142,4
PRJ3950,SK0102,3
PRJ0463,SK0148,3
PRJ3987,SK0254,2
PRJ0493,SK0199,3
PRJ4194,SK0300,2
PRJ4815,SK0173,3
PRJ4692,SK0156,4
PRJ3401,SK0068,3
PRJ3266,SK0076,3
PRJ3378,SK0021,4
PRJ1277,SK0072,4
PRJ0508,SK0249,2
PRJ3557,SK0110,4
PRJ4061,SK0255,2
PRJ4741,SK0207,3
PRJ3530,SK0155,4
PRJ1699,SK0037,2
PRJ3247,SK0223,2
PRJ0108,SK0165,2
PRJ0472,SK0184,3
PRJ2793,SK0156,4
PRJ2236,SK0141,2
PRJ1679,SK0007,2
PRJ0522,SK0074,3
PRJ3199,SK0283,3
PRJ3086,SK0234,4
PRJ1337,SK0081,4
PRJ2991,SK0171,4
PRJ4746,SK0013,3
PRJ3936,SK0172,3
PRJ0618,SK0053,2
PRJ1266,SK0017,2
PRJ1500,SK0045,2
PRJ0871,SK0030,2
PRJ0730,SK0032,4
PRJ0001,SK0029,3
PRJ0944,SK0090,3
PRJ4939,SK0230,4
PRJ0158,SK0141,3
PRJ0204,SK0077,2
PRJ2524,SK0165,4
PRJ0904,SK0070,4
PRJ1630,SK0227,3
PRJ4963,SK0137,4
PRJ1836,SK0150,3
PRJ3640,SK0088,2
PRJ0142,SK0280,2
PRJ3195,SK0161,4
PRJ3788,SK0180,4
PRJ4335,SK0259,4
PRJ0758,SK0186,3
PRJ3285,SK0168,4
PRJ1581,SK0191,4
PRJ3903,SK0243,3
PRJ2395,SK0001,2
PRJ3698,SK0211,3
PRJ4256,SK0285,2
PRJ2731,SK0275,3
PRJ2352,SK0068,4
PRJ0585,SK0253,2
PRJ1269,SK0091,2
PRJ3258,SK0023,3
PRJ3920,SK0025,4
PRJ4600,SK0077,4
PRJ2069,SK0038,4
PRJ1138,SK0225,2
PRJ3221,SK0224,2
PRJ2954,SK0034,2
PRJ1672,SK0284,4
PRJ0495,SK0168,2
PRJ2583,SK0056,2
PRJ0955,SK0285,4
PRJ0470,SK0248,2
PRJ0506,SK0293,3
PRJ3430,SK0114,3
PRJ2324,SK0164,2
PRJ4637,SK0138,3
PRJ1062,SK0240,2
PRJ3211,SK0169,3
PRJ4335,SK0065,3
