requisition_id,job_title,department_id,status,time_to_fill_days
REQ18820,Intelligence analyst,D002,Closed,19
REQ18821,Armed forces training and education officer,D010,Closed,58
REQ18822,"Engineer, broadcasting (operations)",D004,Closed,57
REQ18823,"Surveyor, mining",D009,Closed,72
REQ18824,Community arts worker,D019,Closed,103
REQ18825,Operations geologist,D004,On Hold,63
REQ18826,Clinical research associate,D015,Closed,100
REQ18827,Neurosurgeon,D017,Open,54
REQ18828,Oceanographer,D017,Closed,63
REQ18829,TEFL teacher,D019,Open,78
REQ18830,"Teacher, special educational needs",D016,Closed,36
REQ18831,Research scientist (physical sciences),D001,Closed,35
REQ18832,Health service manager,D003,Closed,46
REQ18833,Quarry manager,D017,Closed,68
REQ18834,Occupational psychologist,D004,Closed,22
REQ18835,"Education officer, community",D012,Closed,32
REQ18836,"Editor, magazine features",D008,Open,84
REQ18837,Industrial buyer,D003,On Hold,64
REQ18838,Cabin crew,D009,Closed,100
REQ18839,Dentist,D005,Closed,79
REQ18840,Associate Professor,D018,Closed,56
REQ18841,Clinical cytogeneticist,D004,Closed,84
REQ18842,"Designer, interior/spatial",D009,On Hold,20
REQ18843,IT trainer,D009,Closed,99
REQ18844,Claims inspector/assessor,D016,Closed,16
REQ18845,Trade union research officer,D002,Closed,73
REQ18846,"Designer, jewellery",D003,Closed,78
REQ18847,Early years teacher,D003,Closed,107
REQ18848,Town planner,D001,Closed,97
REQ18849,"Therapist, horticultural",D020,Closed,45
REQ18850,Radio producer,D007,Closed,71
REQ18851,Nutritional therapist,D013,On Hold,104
REQ18852,Communications engineer,D008,Closed,48
REQ18853,Fine artist,D008,Closed,53
REQ18854,Building services engineer,D011,Closed,58
REQ18855,Radiation protection practitioner,D013,Open,52
REQ18856,Air traffic controller,D009,Closed,17
REQ18857,"Psychotherapist, dance movement",D008,Closed,55
REQ18858,Logistics and distribution manager,D010,Closed,119
REQ18859,Forensic psychologist,D015,Open,106
REQ18860,Senior tax professional/tax inspector,D010,On Hold,101
REQ18861,"Teacher, music",D008,Closed,17
REQ18862,Conference centre manager,D015,Closed,98
REQ18863,Housing manager/officer,D001,Closed,22
REQ18864,Immigration officer,D011,On Hold,21
REQ18865,Retail manager,D010,Open,64
REQ18866,"Scientist, audiological",D004,Closed,16
REQ18867,"Scientist, forensic",D020,Closed,78
REQ18868,"Production designer, theatre/television/film",D015,Closed,112
REQ18869,Naval architect,D011,Closed,30
REQ18870,"Civil engineer, contracting",D019,On Hold,51
REQ18871,"Engineer, aeronautical",D016,Closed,66
REQ18872,Architectural technologist,D007,Closed,33
REQ18873,Archivist,D014,Closed,37
REQ18874,Advertising copywriter,D008,Open,56
REQ18875,"Teacher, adult education",D016,Closed,67
REQ18876,Regulatory affairs officer,D005,Closed,77
REQ18877,Public relations officer,D016,Open,87
REQ18878,Pension scheme manager,D014,Closed,101
REQ18879,Textile designer,D010,Open,77
REQ18880,Minerals surveyor,D004,On Hold,116
REQ18881,Professor Emeritus,D017,Closed,97
REQ18882,Airline pilot,D005,Closed,71
REQ18883,Barrister's clerk,D004,On Hold,60
REQ18884,Marketing executive,D011,Open,43
REQ18885,"Research officer, political party",D013,Closed,84
REQ18886,Actuary,D020,Closed,66
REQ18887,Accommodation manager,D017,Closed,85
REQ18888,"Engineer, chemical",D013,On Hold,71
REQ18889,"Psychologist, sport and exercise",D015,Closed,57
REQ18890,Systems analyst,D008,Closed,60
REQ18891,Product manager,D018,Closed,95
REQ18892,Environmental consultant,D010,Closed,34
REQ18893,Video editor,D017,Open,20
REQ18894,Environmental consultant,D004,On Hold,69
REQ18895,Management consultant,D013,On Hold,18
REQ18896,Nature conservation officer,D008,Closed,38
REQ18897,Chief Strategy Officer,D005,Closed,115
REQ18898,Economist,D015,On Hold,17
REQ18899,TEFL teacher,D018,Open,31
REQ18900,"Merchandiser, retail",D018,Closed,19
REQ18901,Theatre stage manager,D016,Closed,59
REQ18902,"Engineer, drilling",D006,Closed,60
REQ18903,Homeopath,D009,Closed,49
REQ18904,"Social research officer, government",D019,Closed,53
REQ18905,"Radiographer, diagnostic",D005,On Hold,67
REQ18906,"Engineer, biomedical",D016,Closed,19
REQ18907,Television/film/video producer,D016,Closed,58
REQ18908,Contractor,D019,Closed,34
REQ18909,Water engineer,D010,Closed,34
REQ18910,"Civil engineer, consulting",D011,Closed,119
REQ18911,"Doctor, general practice",D011,Closed,74
REQ18912,"Buyer, industrial",D001,Closed,67
REQ18913,Pharmacologist,D012,Closed,26
REQ18914,Computer games developer,D018,Closed,83
REQ18915,Risk manager,D020,Closed,93
REQ18916,Estate manager/land agent,D004,Open,89
REQ18917,"Librarian, public",D014,Closed,43
REQ18918,Paramedic,D002,Closed,15
REQ18919,"Engineer, manufacturing",D011,Closed,95
REQ18920,"Designer, television/film set",D015,Closed,89
REQ18921,Orthoptist,D016,Open,78
REQ18922,Meteorologist,D018,On Hold,76
REQ18923,"Administrator, charities/voluntary organisations",D001,Closed,84
REQ18924,"Surveyor, hydrographic",D013,Closed,68
REQ18925,Geochemist,D017,Closed,30
REQ18926,Passenger transport manager,D006,Closed,102
REQ18927,Publishing copy,D003,Open,86
REQ18928,Air broker,D015,Closed,58
REQ18929,Paramedic,D004,Closed,57
REQ18930,"Designer, jewellery",D004,Closed,19
REQ18931,Veterinary surgeon,D006,Closed,110
REQ18932,"Presenter, broadcasting",D017,Open,65
REQ18933,"Optician, dispensing",D020,Closed,25
REQ18934,Horticultural consultant,D005,On Hold,29
REQ18935,Forensic psychologist,D017,Closed,44
REQ18936,Jewellery designer,D014,Closed,58
REQ18937,Chiropodist,D019,Closed,102
REQ18938,Sales promotion account executive,D009,Closed,46
REQ18939,Trade mark attorney,D016,Closed,61
REQ18940,Insurance claims handler,D018,On Hold,26
REQ18941,Health service manager,D006,Closed,44
REQ18942,Holiday representative,D007,Closed,113
REQ18943,Forest/woodland manager,D011,Closed,69
REQ18944,Environmental manager,D012,Closed,99
REQ18945,Phytotherapist,D008,Open,87
REQ18946,Quarry manager,D020,On Hold,92
REQ18947,Corporate treasurer,D005,Closed,74
REQ18948,Financial trader,D004,Closed,83
REQ18949,"Conservator, furniture",D010,Open,28
REQ18950,Armed forces technical officer,D017,On Hold,114
REQ18951,Chief of Staff,D004,Open,91
REQ18952,Financial trader,D016,Closed,18
REQ18953,Dancer,D009,On Hold,30
REQ18954,Lexicographer,D011,Open,21
REQ18955,Therapeutic radiographer,D005,Closed,111
REQ18956,Learning disability nurse,D003,On Hold,43
REQ18957,"Teacher, secondary school",D016,Closed,54
REQ18958,Sport and exercise psychologist,D004,Closed,66
REQ18959,Private music teacher,D006,Open,45
REQ18960,Multimedia specialist,D017,Open,108
REQ18961,Medical technical officer,D018,Closed,70
REQ18962,IT trainer,D013,On Hold,78
REQ18963,Media planner,D015,Closed,100
REQ18964,Immunologist,D012,Closed,88
REQ18965,Archaeologist,D005,Open,118
REQ18966,"Education officer, museum",D019,On Hold,97
REQ18967,Food technologist,D007,Closed,105
REQ18968,Microbiologist,D010,Closed,47
REQ18969,Medical secretary,D009,Open,112
REQ18970,"Investment banker, corporate",D016,Closed,31
REQ18971,"Engineer, drilling",D013,Closed,43
REQ18972,Corporate investment banker,D009,Closed,55
REQ18973,Technical author,D003,Open,27
REQ18974,Dance movement psychotherapist,D017,Closed,97
REQ18975,Dietitian,D002,Closed,91
REQ18976,Tree surgeon,D009,Closed,48
REQ18977,Environmental health practitioner,D004,Closed,68
REQ18978,"Scientist, water quality",D016,Open,17
REQ18979,"Nurse, learning disability",D014,On Hold,83
REQ18980,Police officer,D001,Open,51
REQ18981,Editorial assistant,D016,Open,36
REQ18982,Dispensing optician,D005,Closed,29
REQ18983,Pension scheme manager,D015,Closed,78
REQ18984,Environmental education officer,D008,Closed,27
REQ18985,Diagnostic radiographer,D002,Closed,28
REQ18986,Warden/ranger,D003,Open,58
REQ18987,Corporate treasurer,D016,Closed,32
REQ18988,Retail manager,D009,Closed,32
REQ18989,Glass blower/designer,D002,Closed,38
REQ18990,Community development worker,D011,Closed,79
REQ18991,"Surveyor, planning and development",D007,Open,116
REQ18992,Banker,D014,Closed,95
REQ18993,Estate manager/land agent,D018,Closed,71
REQ18994,"Scientist, biomedical",D007,Open,118
REQ18995,"Lighting technician, broadcasting/film/video",D006,Closed,116
REQ18996,Environmental health practitioner,D013,Closed,90
REQ18997,Accounting technician,D005,Closed,30
REQ18998,Hospital pharmacist,D017,Closed,54
REQ18999,Learning mentor,D020,Closed,102
REQ19000,Musician,D014,Closed,57
REQ19001,Tour manager,D014,Closed,18
REQ19002,Electronics engineer,D016,Closed,30
REQ19003,Forensic psychologist,D009,Closed,93
REQ19004,"Engineer, agricultural",D006,Closed,89
REQ19005,Hydrographic surveyor,D007,Closed,92
REQ19006,"Conservation officer, historic buildings",D014,Closed,108
REQ19007,Geophysical data processor,D015,Closed,70
REQ19008,"Sound technician, broadcasting/film/video",D009,Closed,81
REQ19009,Production manager,D013,Closed,46
REQ19010,Applications developer,D004,On Hold,71
REQ19011,Ophthalmologist,D008,Closed,71
REQ19012,Marine scientist,D010,Closed,105
REQ19013,Television/film/video producer,D016,Closed,31
REQ19014,Educational psychologist,D011,Closed,58
REQ19015,"Development worker, community",D001,Closed,21
REQ19016,Occupational hygienist,D013,Closed,32
REQ19017,Sports development officer,D016,Closed,76
REQ19018,"Psychologist, clinical",D014,Closed,32
REQ19019,Insurance broker,D013,On Hold,63
REQ19020,Dance movement psychotherapist,D017,Open,57
REQ19021,"Teacher, English as a foreign language",D017,Closed,94
REQ19022,Fitness centre manager,D009,Open,18
REQ19023,Prison officer,D003,Closed,23
REQ19024,Equality and diversity officer,D017,Closed,119
REQ19025,Database administrator,D015,Closed,26
REQ19026,Naval architect,D009,On Hold,38
REQ19027,"Teacher, special educational needs",D017,Closed,119
REQ19028,Building control surveyor,D007,Open,100
REQ19029,Minerals surveyor,D007,Closed,98
REQ19030,Site engineer,D008,Closed,117
REQ19031,Microbiologist,D006,Closed,56
REQ19032,Electronics engineer,D005,On Hold,93
REQ19033,Quantity surveyor,D015,Open,38
REQ19034,Claims inspector/assessor,D011,Closed,44
REQ19035,Environmental education officer,D016,Open,75
REQ19036,IT consultant,D016,Closed,28
REQ19037,"Engineer, drilling",D012,Open,76
REQ19038,"Programmer, multimedia",D014,Closed,75
REQ19039,"Administrator, arts",D010,Closed,26
REQ19040,Hydrogeologist,D009,Closed,16
REQ19041,Sports administrator,D014,Closed,41
REQ19042,"Merchandiser, retail",D020,Closed,40
REQ19043,Community education officer,D002,Closed,26
REQ19044,Lobbyist,D009,Closed,94
REQ19045,Land,D002,On Hold,91
REQ19046,Dancer,D013,Closed,97
REQ19047,"Engineer, electrical",D005,Closed,39
REQ19048,Land/geomatics surveyor,D011,Open,54
REQ19049,Actor,D017,Open,28
REQ19050,Materials engineer,D010,On Hold,59
REQ19051,Pensions consultant,D005,Closed,25
REQ19052,Market researcher,D001,Closed,17
REQ19053,Sports development officer,D008,On Hold,86
REQ19054,"Psychologist, occupational",D005,Closed,85
REQ19055,"Engineer, civil (consulting)",D015,Closed,60
REQ19056,Surgeon,D007,Closed,15
REQ19057,Cartographer,D003,On Hold,41
REQ19058,"Psychologist, prison and probation services",D003,Closed,20
REQ19059,International aid/development worker,D013,Closed,80
REQ19060,Health physicist,D020,Closed,81
REQ19061,Minerals surveyor,D007,On Hold,87
REQ19062,"Designer, fashion/clothing",D020,Closed,116
REQ19063,"Radiographer, diagnostic",D017,Closed,22
REQ19064,Advice worker,D011,On Hold,26
REQ19065,Curator,D016,Closed,52
REQ19066,Actor,D004,Closed,96
REQ19067,Illustrator,D005,Closed,16
REQ19068,Clothing/textile technologist,D011,Closed,75
REQ19069,"Programmer, multimedia",D020,Closed,109
REQ19070,"Engineer, water",D006,Open,100
REQ19071,Dispensing optician,D003,Open,98
REQ19072,Waste management officer,D018,On Hold,62
REQ19073,Dramatherapist,D013,Closed,25
REQ19074,"Therapist, horticultural",D008,Closed,68
REQ19075,"Administrator, sports",D001,Closed,68
REQ19076,Acupuncturist,D006,On Hold,71
REQ19077,"Social research officer, government",D019,Closed,112
REQ19078,IT consultant,D016,Closed,100
REQ19079,Insurance underwriter,D006,Open,98
REQ19080,"Investment banker, operational",D019,On Hold,99
REQ19081,Research scientist (life sciences),D020,Closed,24
REQ19082,"Therapist, art",D017,Open,54
REQ19083,Trade mark attorney,D017,Closed,116
REQ19084,"Research officer, political party",D002,On Hold,107
REQ19085,Mental health nurse,D005,On Hold,29
REQ19086,"Scientist, water quality",D016,On Hold,74
REQ19087,Insurance risk surveyor,D014,Closed,22
REQ19088,Special effects artist,D015,On Hold,56
REQ19089,Training and development officer,D010,Closed,69
REQ19090,Musician,D009,Closed,100
REQ19091,Public house manager,D006,Open,95
REQ19092,"Therapist, music",D006,Closed,66
REQ19093,Academic librarian,D017,Closed,15
REQ19094,Volunteer coordinator,D007,Closed,25
REQ19095,Newspaper journalist,D008,Closed,21
REQ19096,Control and instrumentation engineer,D010,Closed,58
REQ19097,"Radiographer, diagnostic",D012,Closed,100
REQ19098,Marketing executive,D010,Closed,112
REQ19099,Multimedia programmer,D012,Closed,50
REQ19100,Water engineer,D013,Closed,71
REQ19101,Public house manager,D013,Open,49
REQ19102,"Investment banker, operational",D015,Closed,32
REQ19103,Armed forces technical officer,D009,On Hold,44
REQ19104,Careers adviser,D006,Closed,60
REQ19105,"Engineer, maintenance",D005,Closed,105
REQ19106,Records manager,D017,On Hold,21
REQ19107,Senior tax professional/tax inspector,D020,Closed,99
REQ19108,Community arts worker,D007,Closed,85
REQ19109,Probation officer,D002,Closed,31
REQ19110,Environmental health practitioner,D015,Closed,25
REQ19111,Medical physicist,D017,Closed,84
REQ19112,"Therapist, drama",D015,Closed,71
REQ19113,Chief Strategy Officer,D012,Open,75
REQ19114,"Designer, furniture",D009,Closed,59
REQ19115,Public affairs consultant,D008,Closed,89
REQ19116,Horticultural consultant,D008,Closed,100
REQ19117,Data scientist,D001,Open,96
REQ19118,Soil scientist,D019,Open,25
REQ19119,Hospital pharmacist,D003,Closed,35
REQ19120,Newspaper journalist,D020,Open,119
REQ19121,Armed forces training and education officer,D006,Closed,78
REQ19122,Applications developer,D014,On Hold,18
REQ19123,"Surveyor, building control",D014,Closed,96
REQ19124,Therapeutic radiographer,D006,Closed,54
REQ19125,"Engineer, agricultural",D003,Open,50
REQ19126,Ecologist,D017,Closed,119
REQ19127,Drilling engineer,D008,Closed,47
REQ19128,Forest/woodland manager,D012,Open,75
REQ19129,Operational investment banker,D007,Closed,101
REQ19130,Waste management officer,D006,On Hold,91
REQ19131,Tax adviser,D014,Closed,30
REQ19132,"Engineer, chemical",D008,Closed,84
REQ19133,Astronomer,D009,Closed,60
REQ19134,Database administrator,D013,Open,62
REQ19135,"Nurse, adult",D009,Closed,89
REQ19136,Chief Operating Officer,D009,Closed,107
REQ19137,Consulting civil engineer,D004,Closed,65
REQ19138,Chiropodist,D016,Closed,46
REQ19139,"Editor, commissioning",D009,Closed,68
REQ19140,Printmaker,D015,Closed,113
REQ19141,Training and development officer,D012,Closed,115
REQ19142,"Development worker, international aid",D017,Closed,31
REQ19143,Fast food restaurant manager,D004,Closed,94
REQ19144,Mining engineer,D006,Closed,102
REQ19145,"Scientist, research (maths)",D008,Closed,22
REQ19146,Paediatric nurse,D012,Closed,113
REQ19147,Speech and language therapist,D005,Closed,26
REQ19148,Museum/gallery conservator,D013,Open,23
REQ19149,Seismic interpreter,D014,On Hold,95
REQ19150,"Designer, jewellery",D007,Closed,73
REQ19151,Health promotion specialist,D011,Closed,47
REQ19152,Health visitor,D009,Closed,99
REQ19153,Psychotherapist,D016,Closed,97
REQ19154,Bookseller,D011,Closed,113
REQ19155,Tree surgeon,D009,Closed,82
REQ19156,Architect,D010,Closed,49
REQ19157,Bookseller,D010,Closed,52
REQ19158,"Designer, industrial/product",D005,Closed,27
REQ19159,Office manager,D013,On Hold,114
REQ19160,"Psychologist, occupational",D001,Open,33
REQ19161,English as a second language teacher,D018,Closed,109
REQ19162,Archaeologist,D007,Closed,105
REQ19163,Logistics and distribution manager,D017,Closed,90
REQ19164,Geophysical data processor,D017,On Hold,92
REQ19165,Health and safety adviser,D002,Closed,19
REQ19166,"Engineer, site",D008,Open,26
REQ19167,Chartered public finance accountant,D020,Open,28
REQ19168,Make,D010,Closed,81
REQ19169,Psychiatrist,D020,Closed,85
REQ19170,"Investment banker, operational",D014,Closed,35
REQ19171,IT consultant,D008,Open,102
REQ19172,"Editor, commissioning",D017,Closed,75
REQ19173,Agricultural consultant,D006,Closed,17
REQ19174,Psychotherapist,D002,Closed,93
REQ19175,Operational investment banker,D009,Closed,86
REQ19176,Futures trader,D012,Closed,26
REQ19177,Restaurant manager,D013,Open,36
REQ19178,"Designer, blown glass/stained glass",D009,Closed,52
REQ19179,Print production planner,D012,Closed,100
REQ19180,Sports administrator,D014,Closed,67
REQ19181,Dancer,D001,Closed,116
REQ19182,"Scientist, biomedical",D015,Closed,57
REQ19183,Sales executive,D005,Closed,78
REQ19184,Health physicist,D003,Closed,58
REQ19185,Agricultural consultant,D018,Open,116
REQ19186,"Research officer, political party",D018,Closed,51
REQ19187,"Therapist, art",D002,Closed,46
REQ19188,Ergonomist,D012,Open,79
REQ19189,"Teacher, music",D019,Closed,49
REQ19190,"Administrator, sports",D012,Closed,22
REQ19191,"Nurse, mental health",D015,On Hold,115
REQ19192,Hospital pharmacist,D011,Closed,15
REQ19193,"Nurse, learning disability",D015,Open,100
REQ19194,Stage manager,D017,Closed,57
REQ19195,Special effects artist,D015,Closed,61
REQ19196,"Therapist, art",D009,Closed,51
REQ19197,"Engineer, production",D012,Closed,83
REQ19198,Sales promotion account executive,D004,Closed,74
