skill_id,year,demand_index
SK0125,2021,74
SK0021,2022,80
SK0239,2026,25
SK0190,2022,71
SK0094,2025,90
SK0171,2023,36
SK0263,2025,47
SK0136,2026,72
SK0255,2025,90
SK0145,2023,15
SK0217,2025,75
SK0240,2026,10
SK0002,2025,55
SK0108,2024,51
SK0205,2026,49
SK0193,2025,60
SK0184,2021,54
SK0038,2023,43
SK0286,2025,67
SK0191,2026,48
SK0167,2022,15
SK0051,2021,77
SK0265,2023,95
SK0127,2021,30
SK0250,2025,58
SK0124,2026,20
SK0033,2026,10
SK0100,2024,28
SK0023,2021,21
SK0001,2025,23
SK0280,2021,19
SK0082,2024,27
SK0155,2025,97
SK0105,2026,12
SK0161,2022,81
SK0082,2026,62
SK0284,2024,68
SK0061,2021,80
SK0295,2022,22
SK0110,2022,98
SK0036,2021,52
SK0175,2024,87
SK0227,2023,33
SK0224,2025,49
SK0211,2023,35
SK0183,2023,61
SK0272,2022,76
SK0024,2024,43
SK0167,2022,87
SK0276,2021,55
SK0173,2025,29
SK0247,2024,96
SK0116,2026,50
SK0003,2022,48
SK0012,2023,32
SK0084,2023,15
SK0291,2026,21
SK0242,2025,99
SK0041,2024,22
SK0021,2023,86
SK0275,2026,93
SK0161,2021,21
SK0096,2021,29
SK0036,2024,21
SK0231,2024,52
SK0299,2026,39
SK0021,2026,97
SK0199,2024,49
SK0256,2023,75
SK0132,2026,72
SK0291,2022,12
SK0159,2025,39
SK0244,2022,72
SK0211,2026,66
SK0179,2026,82
SK0018,2022,81
SK0282,2024,91
SK0224,2023,22
SK0261,2026,74
SK0064,2025,90
SK0030,2021,21
SK0243,2022,36
SK0099,2024,10
SK0202,2022,71
SK0089,2023,97
SK0035,2024,26
SK0203,2025,98
SK0089,2025,74
SK0182,2024,77
SK0013,2023,30
SK0262,2025,30
SK0037,2023,96
SK0296,2022,32
SK0164,2021,45
SK0081,2025,38
SK0213,2022,57
SK0164,2025,93
SK0035,2022,25
SK0168,2021,48
SK0117,2026,23
SK0142,2024,37
SK0193,2024,12
SK0024,2025,47
SK0198,2026,62
SK0282,2024,16
SK0299,2022,99
SK0143,2021,57
SK0060,2026,73
SK0288,2026,58
SK0205,2022,90
SK0200,2024,21
SK0143,2025,94
SK0257,2024,99
SK0169,2022,19
SK0008,2024,65
SK0109,2026,58
SK0180,2025,97
SK0013,2025,64
SK0244,2025,43
SK0280,2025,81
SK0290,2021,99
SK0182,2025,20
SK0274,2021,97
SK0148,2022,19
SK0007,2024,26
SK0071,2021,37
SK0114,2023,87
SK0106,2025,57
SK0116,2021,77
SK0083,2022,81
SK0100,2024,18
SK0296,2024,86
SK0290,2023,72
SK0154,2023,29
SK0250,2021,64
SK0159,2024,19
SK0129,2024,55
SK0251,2022,65
SK0082,2022,83
SK0262,2021,55
SK0129,2023,65
SK0040,2023,73
SK0071,2022,39
SK0171,2023,28
SK0294,2025,47
SK0208,2022,11
SK0163,2024,91
SK0279,2026,91
SK0055,2021,46
SK0080,2026,34
SK0249,2025,21
SK0275,2023,39
SK0057,2021,27
SK0190,2023,66
SK0017,2025,91
SK0214,2022,34
SK0030,2023,96
SK0011,2022,69
SK0131,2025,85
SK0190,2023,95
SK0015,2026,84
SK0016,2022,32
SK0104,2025,96
SK0031,2025,49
SK0153,2022,77
SK0191,2025,71
SK0083,2025,14
SK0240,2022,46
SK0035,2023,56
SK0215,2025,44
SK0144,2022,27
SK0193,2021,20
SK0198,2022,85
SK0251,2024,23
SK0134,2022,81
SK0300,2021,65
SK0044,2024,86
SK0132,2022,40
SK0219,2025,80
SK0066,2023,50
SK0092,2024,90
SK0060,2022,84
SK0181,2026,36
SK0082,2025,58
SK0292,2021,75
SK0148,2026,65
SK0041,2023,15
SK0268,2025,40
SK0183,2021,50
SK0087,2024,17
SK0106,2021,88
SK0002,2021,15
SK0115,2023,42
SK0281,2021,13
SK0249,2024,35
SK0002,2022,98
SK0007,2025,13
SK0010,2022,81
SK0001,2021,14
SK0092,2026,72
SK0079,2025,21
SK0226,2024,51
SK0132,2023,41
SK0118,2024,33
SK0105,2024,43
SK0217,2026,50
SK0216,2025,65
SK0217,2021,60
SK0208,2026,24
SK0043,2022,56
SK0038,2026,40
SK0128,2025,56
SK0102,2024,81
SK0295,2021,41
SK0009,2024,61
SK0268,2026,69
SK0137,2023,23
SK0222,2021,94
SK0262,2025,93
SK0226,2024,64
SK0194,2023,19
SK0199,2024,82
SK0254,2021,91
SK0222,2021,35
SK0235,2022,87
SK0014,2025,57
SK0150,2021,53
SK0241,2021,42
SK0263,2025,94
SK0216,2025,37
SK0215,2024,93
SK0148,2023,44
SK0209,2023,30
SK0081,2023,13
SK0149,2023,74
SK0264,2026,34
SK0152,2026,11
SK0264,2024,63
SK0070,2022,23
SK0280,2024,53
SK0052,2023,74
SK0103,2021,37
SK0149,2026,19
SK0154,2022,11
SK0222,2022,80
SK0294,2026,66
SK0055,2026,90
SK0253,2026,28
SK0269,2024,68
SK0074,2025,65
SK0131,2021,84
SK0076,2024,54
SK0195,2021,86
SK0294,2021,84
SK0263,2026,83
SK0288,2022,46
SK0028,2025,81
SK0010,2023,26
SK0119,2026,79
SK0102,2025,84
SK0156,2022,90
SK0258,2021,50
SK0162,2023,36
SK0134,2021,39
SK0015,2024,45
SK0210,2021,11
SK0290,2023,67
SK0239,2023,26
SK0268,2021,68
SK0148,2026,76
SK0121,2023,66
SK0254,2025,13
SK0031,2022,24
SK0212,2022,11
SK0007,2022,42
SK0268,2026,89
SK0187,2023,11
SK0194,2022,92
SK0105,2025,91
SK0221,2021,51
SK0281,2023,68
SK0154,2021,96
SK0247,2025,55
SK0079,2022,24
SK0254,2021,92
SK0007,2026,24
SK0199,2022,59
SK0280,2021,46
SK0236,2026,22
SK0259,2021,53
SK0223,2022,97
SK0087,2022,91
SK0168,2023,32
SK0085,2023,74
SK0031,2026,68
SK0029,2025,42
SK0115,2025,92
SK0109,2021,47
SK0111,2022,97
SK0196,2021,45
SK0103,2024,88
SK0007,2026,24
SK0069,2023,34
SK0184,2021,71
SK0141,2021,81
SK0065,2021,70
SK0271,2024,69
SK0296,2026,89
SK0093,2025,44
SK0252,2025,64
SK0179,2026,44
SK0159,2022,68
SK0217,2022,34
SK0173,2022,60
SK0008,2026,81
SK0164,2022,43
SK0118,2022,44
SK0116,2021,22
SK0095,2021,62
SK0056,2021,77
SK0181,2026,37
SK0106,2025,54
SK0259,2022,62
SK0206,2021,41
SK0099,2025,82
SK0221,2023,33
SK0162,2022,37
SK0214,2023,26
SK0232,2025,92
SK0255,2024,14
SK0105,2022,20
SK0283,2024,76
SK0025,2024,25
SK0217,2022,42
SK0071,2024,66
SK0235,2024,49
SK0246,2021,74
SK0060,2026,26
SK0163,2022,80
SK0233,2023,38
SK0173,2025,95
SK0239,2021,62
SK0218,2023,49
SK0122,2026,59
SK0185,2021,18
SK0208,2021,15
SK0222,2025,21
SK0065,2024,56
SK0293,2021,42
SK0027,2021,57
SK0123,2022,61
SK0095,2026,80
SK0005,2022,87
SK0193,2026,18
SK0133,2025,94
SK0195,2026,48
SK0220,2022,61
SK0251,2023,74
SK0256,2021,92
SK0075,2025,26
SK0042,2021,70
SK0142,2026,89
SK0182,2025,42
SK0229,2025,68
SK0026,2024,34
SK0148,2026,54
SK0241,2022,85
SK0276,2025,38
SK0210,2021,19
SK0079,2021,28
SK0060,2024,36
SK0106,2025,87
SK0210,2024,47
SK0095,2021,18
SK0196,2023,14
SK0107,2025,24
SK0023,2025,74
SK0190,2024,44
SK0080,2021,12
SK0015,2021,96
SK0236,2024,20
SK0169,2026,67
SK0263,2022,41
SK0138,2022,46
SK0212,2025,71
SK0096,2021,29
SK0109,2023,55
SK0158,2026,90
SK0085,2024,80
SK0278,2024,91
SK0179,2025,83
SK0065,2025,33
SK0165,2024,20
SK0238,2022,25
SK0055,2023,23
SK0250,2023,88
SK0030,2026,53
SK0149,2025,58
SK0263,2021,59
SK0191,2021,70
SK0016,2022,72
SK0108,2023,40
SK0068,2021,47
SK0227,2023,89
SK0002,2021,14
SK0081,2024,59
SK0022,2024,78
SK0252,2025,89
SK0083,2021,43
SK0298,2021,81
SK0154,2025,63
SK0116,2022,73
SK0025,2024,79
SK0244,2023,15
SK0127,2026,23
SK0001,2023,90
SK0277,2025,72
SK0124,2025,69
SK0249,2023,71
SK0034,2026,98
SK0235,2026,17
SK0094,2026,42
SK0256,2023,45
SK0190,2024,63
SK0001,2024,67
SK0030,2024,68
SK0096,2022,71
SK0134,2026,12
SK0040,2023,17
SK0044,2025,84
SK0235,2022,37
SK0186,2025,74
SK0075,2022,21
SK0192,2022,65
SK0241,2026,68
SK0244,2024,33
SK0262,2021,56
SK0154,2025,85
SK0076,2024,92
SK0020,2023,77
SK0005,2023,35
SK0165,2023,73
SK0183,2021,22
SK0208,2021,29
SK0206,2025,94
SK0026,2024,94
SK0155,2026,42
SK0274,2023,47
SK0183,2024,59
SK0167,2022,15
SK0102,2023,42
SK0274,2023,42
SK0122,2024,60
SK0159,2024,85
SK0295,2023,53
SK0185,2022,37
SK0052,2022,45
SK0183,2024,12
SK0010,2026,66
SK0235,2024,89
SK0103,2024,70
SK0290,2025,35
SK0294,2023,93
SK0129,2026,21
SK0162,2025,61
SK0096,2024,42
SK0015,2022,52
SK0282,2022,13
SK0179,2026,95
SK0125,2023,33
SK0237,2023,94
SK0221,2021,37
SK0229,2025,62
SK0059,2026,43
SK0081,2022,13
SK0032,2026,92
SK0042,2023,78
SK0019,2021,71
SK0033,2021,59
SK0144,2026,73
SK0251,2022,26
SK0196,2023,37
SK0011,2022,68
SK0180,2026,38
SK0115,2021,98
SK0143,2024,96
SK0221,2023,65
SK0156,2025,38
SK0197,2024,22
SK0172,2025,28
SK0266,2024,68
SK0292,2022,47
SK0266,2026,20
SK0183,2025,85
SK0050,2021,89
SK0185,2024,49
SK0168,2024,54
SK0267,2022,59
SK0009,2026,84
SK0003,2022,61
SK0180,2026,17
SK0007,2024,82
SK0069,2026,33
SK0062,2021,89
SK0139,2024,16
SK0180,2023,79
SK0268,2021,62
SK0068,2021,94
SK0052,2024,25
SK0073,2024,17
SK0297,2025,32
SK0033,2026,44
SK0019,2022,17
SK0159,2025,42
SK0211,2023,42
SK0156,2024,33
SK0056,2023,10
SK0162,2025,82
SK0020,2026,99
SK0220,2025,79
SK0034,2026,61
SK0236,2022,67
SK0079,2023,13
SK0254,2026,92
SK0065,2023,17
SK0150,2023,59
SK0005,2024,56
SK0261,2024,20
SK0035,2022,36
SK0193,2024,89
SK0191,2026,13
SK0098,2025,56
SK0268,2026,10
SK0295,2024,11
SK0195,2023,65
SK0093,2022,20
SK0105,2025,11
SK0259,2023,97
SK0288,2021,60
SK0184,2022,40
SK0074,2021,97
SK0058,2023,35
SK0203,2024,17
SK0012,2022,73
SK0250,2025,97
SK0231,2023,58
SK0247,2021,39
SK0135,2022,65
SK0108,2024,58
SK0294,2022,90
SK0139,2022,68
SK0234,2026,93
SK0138,2023,62
SK0195,2021,60
SK0202,2023,63
SK0168,2022,86
SK0091,2022,81
SK0046,2022,53
SK0160,2021,75
SK0228,2025,50
SK0048,2024,15
SK0110,2022,15
SK0065,2026,27
SK0297,2024,79
SK0163,2021,86
SK0109,2022,20
SK0281,2026,81
SK0156,2022,26
SK0146,2024,74
SK0238,2026,44
SK0108,2021,56
SK0049,2026,50
SK0219,2024,10
SK0165,2024,10
SK0274,2025,82
SK0022,2021,83
SK0198,2021,72
SK0088,2023,55
SK0178,2024,27
SK0261,2026,71
SK0025,2021,82
SK0235,2023,85
SK0040,2024,83
SK0053,2022,22
SK0011,2025,94
SK0234,2025,10
SK0166,2024,36
SK0184,2021,92
SK0066,2024,53
SK0104,2023,12
SK0012,2024,77
SK0188,2021,82
SK0105,2026,65
SK0104,2023,85
SK0141,2024,85
SK0098,2025,80
SK0291,2021,11
SK0246,2022,47
SK0278,2026,41
SK0024,2023,28
SK0291,2023,25
SK0179,2023,26
SK0045,2023,48
SK0157,2025,57
SK0100,2026,45
SK0269,2023,79
SK0052,2023,67
SK0063,2025,73
SK0076,2025,79
SK0038,2025,57
SK0189,2021,17
SK0085,2025,92
SK0115,2021,85
SK0227,2024,37
SK0243,2022,83
SK0103,2024,18
SK0246,2023,35
SK0138,2022,23
SK0142,2021,72
SK0077,2024,29
SK0192,2024,92
SK0278,2024,68
SK0036,2025,64
SK0104,2023,42
SK0289,2023,33
SK0255,2024,92
SK0259,2025,91
SK0247,2025,47
SK0231,2025,44
SK0216,2023,96
SK0170,2024,78
SK0209,2026,12
SK0030,2022,39
SK0241,2023,80
SK0210,2024,69
SK0131,2023,14
SK0289,2025,26
SK0094,2025,61
SK0218,2021,96
SK0029,2024,15
SK0080,2022,52
SK0135,2026,43
SK0272,2025,43
SK0085,2025,19
SK0180,2022,75
SK0184,2026,56
SK0136,2023,55
SK0126,2024,83
SK0042,2026,83
SK0300,2023,39
SK0184,2025,99
SK0153,2025,44
SK0111,2025,87
SK0182,2022,15
SK0291,2025,91
SK0047,2026,34
SK0066,2022,68
SK0034,2024,67
SK0151,2021,60
SK0196,2022,31
SK0233,2026,19
SK0014,2026,66
SK0192,2023,98
SK0195,2026,68
SK0277,2024,85
SK0231,2022,32
SK0180,2022,29
SK0181,2026,21
SK0186,2024,63
SK0049,2025,59
SK0190,2022,38
SK0135,2022,34
SK0269,2023,58
SK0198,2025,47
SK0276,2026,53
SK0296,2024,57
SK0253,2023,22
SK0251,2021,23
SK0298,2022,81
SK0277,2025,39
SK0033,2023,27
SK0058,2022,11
SK0163,2021,89
SK0086,2026,89
SK0267,2022,16
SK0160,2024,45
SK0132,2021,61
SK0054,2021,19
SK0017,2024,47
SK0227,2022,85
SK0247,2024,87
SK0157,2023,21
SK0064,2025,77
SK0114,2022,48
SK0079,2022,50
SK0040,2023,50
SK0206,2024,27
SK0074,2024,68
SK0212,2024,86
SK0231,2024,21
SK0174,2026,92
SK0127,2023,81
SK0008,2026,25
SK0119,2023,32
SK0172,2023,18
SK0300,2026,73
SK0018,2024,99
SK0175,2026,41
SK0292,2021,16
SK0035,2024,49
SK0236,2025,48
SK0070,2024,44
SK0250,2025,74
SK0071,2025,84
SK0231,2025,13
SK0008,2021,61
SK0098,2025,27
SK0112,2021,94
SK0080,2024,61
SK0185,2021,72
SK0252,2021,70
SK0165,2023,18
SK0084,2026,34
SK0199,2025,67
SK0101,2021,66
SK0005,2022,11
SK0070,2024,49
SK0131,2024,31
SK0126,2023,15
SK0020,2023,52
SK0055,2025,76
SK0231,2025,44
SK0158,2022,54
SK0080,2023,88
SK0004,2021,39
SK0003,2023,47
SK0075,2022,92
SK0203,2021,96
SK0002,2021,19
SK0249,2026,76
SK0272,2026,93
SK0185,2024,74
SK0137,2026,46
SK0123,2025,25
SK0055,2026,64
SK0169,2026,72
SK0118,2023,31
SK0295,2021,86
SK0291,2026,95
SK0281,2023,90
SK0267,2024,76
SK0014,2023,69
SK0197,2022,77
SK0048,2024,96
SK0296,2026,21
SK0224,2025,50
SK0146,2024,42
SK0267,2026,90
SK0110,2025,79
SK0161,2021,60
SK0234,2025,43
SK0268,2023,99
SK0087,2022,87
SK0034,2025,90
SK0263,2024,68
SK0067,2024,89
SK0225,2023,64
SK0027,2023,11
SK0139,2025,62
SK0168,2023,40
SK0115,2026,88
SK0099,2024,93
SK0162,2023,75
SK0217,2021,53
SK0050,2023,54
SK0010,2024,26
SK0131,2024,37
SK0027,2022,50
SK0105,2026,22
SK0142,2023,36
SK0198,2022,41
SK0146,2023,19
SK0074,2026,90
SK0161,2025,87
SK0048,2021,70
SK0264,2025,98
SK0038,2025,18
SK0004,2023,81
SK0233,2024,82
SK0009,2023,37
SK0141,2024,32
SK0262,2023,84
SK0271,2026,52
SK0075,2024,28
SK0116,2021,92
SK0134,2026,78
SK0069,2024,83
SK0137,2025,84
SK0110,2024,76
SK0085,2026,22
SK0244,2024,28
SK0091,2024,22
SK0192,2025,96
SK0212,2025,48
SK0237,2022,16
SK0188,2026,69
SK0266,2025,82
SK0231,2021,57
SK0286,2025,14
SK0091,2026,69
SK0232,2025,74
SK0235,2026,18
SK0299,2022,93
SK0029,2021,36
SK0129,2022,37
SK0219,2023,99
SK0179,2022,29
SK0166,2025,31
SK0067,2023,38
SK0092,2021,20
SK0175,2021,85
SK0198,2023,42
SK0205,2021,14
SK0281,2023,26
SK0130,2025,98
SK0193,2024,72
SK0108,2023,34
SK0021,2025,48
SK0240,2021,87
SK0261,2024,99
SK0029,2024,10
SK0267,2021,21
SK0164,2024,13
SK0168,2022,28
SK0035,2024,18
SK0267,2025,28
SK0265,2024,82
SK0187,2025,65
SK0036,2023,79
SK0060,2022,61
SK0300,2026,10
SK0212,2023,92
SK0247,2023,19
SK0095,2022,57
SK0136,2025,65
SK0061,2022,52
SK0106,2025,63
SK0106,2021,26
SK0090,2024,79
SK0254,2021,58
SK0291,2021,28
SK0089,2023,36
SK0300,2025,89
SK0152,2026,99
SK0157,2025,19
SK0100,2021,33
SK0028,2023,49
SK0223,2025,36
SK0234,2023,53
SK0112,2025,87
SK0185,2025,32
SK0256,2024,98
SK0099,2023,64
SK0249,2024,50
SK0243,2021,80
SK0188,2021,20
SK0152,2026,13
SK0293,2022,57
SK0148,2025,39
SK0292,2024,11
SK0136,2024,98
SK0269,2022,67
SK0133,2021,92
SK0217,2022,40
SK0127,2025,31
SK0186,2024,76
SK0137,2021,46
SK0207,2021,12
SK0080,2024,53
SK0012,2022,17
SK0259,2021,33
SK0218,2022,36
SK0277,2021,16
SK0122,2026,81
SK0165,2024,87
SK0179,2023,12
SK0039,2024,48
SK0284,2023,74
SK0140,2023,93
SK0015,2025,57
SK0105,2026,93
SK0191,2024,50
SK0027,2025,17
SK0210,2023,55
SK0293,2021,67
SK0163,2021,21
SK0158,2024,48
SK0207,2026,80
SK0228,2024,53
SK0026,2024,31
SK0176,2026,23
SK0213,2023,52
SK0167,2021,58
SK0075,2026,46
SK0185,2022,87
SK0248,2024,12
SK0147,2026,17
SK0242,2024,39
SK0231,2026,97
SK0005,2022,27
SK0069,2025,72
SK0120,2021,16
SK0200,2022,17
SK0182,2026,34
SK0090,2026,40
SK0278,2025,28
SK0176,2024,77
SK0066,2026,35
SK0012,2025,84
SK0068,2023,88
SK0196,2026,56
SK0178,2024,20
SK0251,2026,48
SK0219,2024,73
SK0107,2022,13
SK0267,2021,28
SK0161,2021,97
SK0174,2021,60
SK0231,2026,92
SK0014,2021,62
SK0218,2026,22
SK0285,2024,35
SK0101,2026,87
SK0165,2021,31
SK0105,2026,96
SK0088,2022,30
SK0072,2024,72
SK0097,2023,53
SK0229,2026,32
SK0286,2022,59
SK0116,2021,29
SK0167,2026,12
SK0130,2026,60
SK0199,2021,66
SK0116,2022,83
SK0116,2024,39
SK0050,2025,48
SK0147,2024,23
SK0280,2024,77
SK0113,2026,38
SK0196,2026,87
SK0223,2025,56
SK0109,2026,15
SK0296,2026,47
SK0134,2022,97
SK0130,2025,30
SK0166,2022,89
SK0171,2023,20
SK0142,2024,57
SK0215,2022,42
SK0053,2025,39
SK0143,2025,66
SK0143,2026,35
SK0014,2022,87
SK0203,2025,74
SK0216,2023,92
SK0185,2025,69
SK0199,2022,16
SK0206,2022,90
SK0130,2025,10
SK0170,2025,17
SK0222,2026,46
SK0016,2021,28
SK0107,2024,63
SK0081,2022,71
SK0059,2024,70
SK0211,2023,87
SK0026,2025,75
SK0060,2024,25
SK0239,2024,17
SK0178,2026,56
SK0273,2023,14
SK0107,2022,44
SK0074,2022,77
SK0145,2022,42
SK0294,2023,98
SK0254,2021,19
SK0113,2023,83
SK0073,2024,87
SK0064,2024,17
SK0252,2025,87
SK0241,2024,64
SK0108,2025,91
SK0296,2023,46
SK0104,2021,51
SK0190,2023,80
SK0289,2023,65
SK0260,2023,95
SK0201,2026,15
SK0261,2022,93
SK0231,2021,54
SK0291,2026,15
SK0090,2025,45
SK0046,2025,46
SK0171,2021,82
SK0138,2021,65
SK0235,2024,46
SK0098,2021,43
SK0164,2022,32
SK0284,2022,62
SK0277,2025,54
SK0089,2024,72
SK0234,2025,63
SK0073,2024,41
SK0081,2023,52
SK0022,2025,11
SK0115,2026,36
SK0296,2023,29
SK0013,2021,31
SK0004,2024,22
SK0297,2024,45
SK0077,2022,84
SK0165,2022,50
SK0060,2025,16
SK0120,2021,15
SK0128,2026,50
SK0029,2021,46
SK0039,2026,24
SK0143,2022,31
SK0130,2022,83
SK0089,2023,18
SK0132,2023,88
SK0153,2026,37
SK0111,2025,49
SK0014,2026,30
SK0114,2024,42
SK0205,2025,34
SK0023,2021,69
SK0075,2022,35
SK0207,2026,40
SK0180,2022,36
SK0172,2025,70
SK0183,2025,37
SK0198,2026,33
SK0231,2026,48
SK0108,2025,22
SK0062,2022,31
SK0196,2025,37
SK0143,2023,30
SK0039,2023,64
SK0110,2026,12
SK0120,2025,15
SK0274,2024,22
SK0023,2023,98
SK0109,2026,62
SK0049,2021,18
SK0092,2025,15
SK0006,2024,89
SK0286,2024,32
SK0273,2022,93
SK0048,2023,46
SK0198,2023,13
SK0147,2026,20
SK0053,2023,24
SK0253,2024,69
SK0011,2021,42
SK0250,2024,43
SK0157,2023,58
SK0129,2026,18
SK0073,2021,77
SK0002,2021,48
SK0199,2023,90
SK0064,2022,53
SK0095,2024,81
SK0039,2025,26
SK0147,2024,10
SK0081,2021,15
SK0280,2023,33
SK0048,2023,33
SK0028,2022,62
SK0230,2022,70
SK0113,2021,55
SK0131,2021,23
SK0233,2021,68
SK0274,2022,29
SK0009,2022,73
SK0177,2023,95
SK0116,2022,83
SK0063,2021,21
SK0293,2023,33
SK0277,2023,98
SK0240,2026,54
SK0239,2022,21
SK0226,2023,33
SK0220,2024,38
SK0091,2021,53
SK0215,2024,31
SK0044,2025,96
SK0148,2024,65
SK0119,2026,62
SK0277,2023,93
SK0265,2022,95
SK0015,2022,55
SK0127,2022,78
SK0141,2025,25
SK0013,2022,99
SK0254,2021,89
SK0245,2022,68
SK0020,2022,47
SK0246,2023,30
SK0252,2026,84
SK0072,2024,53
SK0273,2022,39
SK0188,2022,57
SK0260,2024,94
SK0107,2025,55
SK0036,2024,15
SK0297,2023,49
SK0180,2026,39
SK0254,2021,52
SK0095,2026,85
SK0207,2022,95
SK0211,2026,48
SK0118,2025,26
SK0151,2025,73
SK0084,2024,10
SK0147,2023,73
SK0295,2023,18
SK0056,2021,94
SK0185,2021,58
SK0128,2023,93
SK0005,2021,52
SK0096,2022,16
SK0184,2026,82
SK0068,2024,29
SK0059,2026,94
SK0296,2024,93
SK0133,2023,94
SK0182,2022,34
SK0171,2025,76
SK0055,2022,56
SK0205,2023,68
SK0097,2024,57
SK0003,2022,64
SK0093,2022,23
SK0002,2023,73
SK0062,2025,92
SK0271,2026,21
SK0246,2024,51
SK0090,2022,85
SK0145,2023,57
SK0164,2025,47
SK0167,2025,37
SK0157,2024,40
SK0067,2022,37
SK0275,2021,72
SK0127,2026,92
SK0201,2023,83
SK0109,2024,85
SK0042,2022,57
SK0060,2022,38
SK0189,2024,80
SK0245,2025,69
SK0156,2021,14
SK0052,2025,31
SK0230,2025,88
SK0283,2023,54
SK0087,2026,24
SK0127,2021,60
SK0168,2023,59
SK0006,2021,89
SK0159,2023,50
SK0007,2025,45
SK0024,2021,38
SK0070,2022,93
SK0020,2023,42
SK0298,2024,10
SK0157,2021,29
SK0030,2022,39
SK0101,2025,52
SK0245,2024,80
SK0063,2023,40
SK0206,2024,52
SK0150,2024,81
SK0123,2025,73
SK0019,2023,91
SK0226,2023,53
SK0079,2021,31
SK0056,2021,74
SK0202,2026,31
SK0248,2025,16
SK0195,2021,29
SK0258,2021,87
SK0125,2022,89
SK0108,2025,52
SK0229,2023,80
SK0036,2021,30
SK0229,2022,36
SK0141,2021,90
SK0238,2025,18
SK0224,2021,38
SK0076,2021,80
SK0085,2022,32
SK0125,2021,57
SK0214,2024,40
SK0059,2023,53
SK0127,2025,89
SK0268,2021,56
SK0118,2023,84
SK0158,2022,94
SK0258,2022,26
SK0132,2025,18
SK0298,2025,43
SK0190,2022,96
SK0113,2025,71
SK0003,2021,75
SK0246,2021,41
SK0134,2025,67
SK0111,2021,58
SK0209,2024,58
SK0059,2024,50
SK0105,2022,61
SK0270,2025,72
SK0036,2023,62
SK0297,2021,61
SK0090,2023,48
SK0089,2025,23
SK0006,2026,32
SK0021,2021,97
SK0082,2023,64
SK0225,2023,26
SK0055,2025,79
SK0023,2021,52
SK0177,2024,80
SK0023,2022,34
SK0150,2022,27
SK0114,2021,78
SK0078,2025,11
SK0213,2026,76
SK0292,2025,12
SK0123,2021,66
SK0051,2026,52
SK0278,2021,93
SK0169,2025,28
SK0010,2024,60
SK0249,2024,91
SK0143,2022,94
SK0088,2024,60
SK0228,2022,64
SK0240,2026,90
SK0231,2024,59
SK0119,2021,91
SK0231,2025,57
SK0255,2024,88
SK0089,2025,17
SK0059,2023,10
SK0156,2024,79
SK0104,2023,74
SK0113,2022,46
SK0051,2023,23
SK0026,2026,62
SK0223,2025,91
SK0137,2025,24
SK0072,2026,78
SK0011,2024,23
SK0225,2023,18
SK0066,2024,64
SK0032,2022,97
SK0191,2026,94
SK0071,2026,29
SK0286,2021,19
SK0169,2023,97
SK0121,2022,69
SK0122,2021,43
SK0193,2021,22
SK0050,2025,58
SK0276,2023,18
SK0248,2023,35
SK0064,2026,15
SK0140,2023,21
SK0125,2025,76
SK0148,2024,61
SK0297,2023,92
SK0176,2024,46
SK0283,2024,33
SK0149,2023,78
SK0116,2025,51
SK0166,2021,62
SK0058,2023,28
SK0293,2021,80
SK0173,2023,18
SK0223,2025,26
SK0049,2026,46
SK0250,2021,75
SK0020,2025,66
SK0160,2026,69
SK0008,2023,31
SK0073,2021,54
SK0113,2022,43
SK0293,2025,23
SK0084,2026,76
SK0175,2026,17
SK0075,2021,76
SK0106,2026,74
SK0004,2023,21
SK0152,2021,29
SK0066,2023,52
SK0187,2022,35
SK0037,2026,70
SK0076,2022,46
SK0218,2021,81
SK0141,2024,23
SK0018,2022,31
SK0108,2023,95
SK0298,2024,12
SK0164,2022,31
SK0148,2024,49
SK0277,2023,40
SK0102,2022,55
SK0122,2024,44
SK0047,2021,83
SK0231,2024,78
SK0237,2021,83
SK0011,2023,28
SK0208,2023,35
SK0029,2021,11
SK0161,2023,18
SK0105,2024,53
SK0239,2025,90
SK0228,2024,52
SK0089,2025,51
SK0123,2023,48
SK0130,2026,19
SK0282,2024,88
SK0182,2026,42
SK0148,2024,50
SK0024,2026,48
SK0203,2025,54
SK0134,2022,71
SK0160,2022,88
SK0222,2025,28
SK0075,2023,25
SK0029,2023,92
SK0226,2023,95
SK0196,2024,43
SK0218,2024,84
SK0118,2024,73
SK0050,2021,33
SK0265,2023,92
SK0263,2023,21
SK0214,2026,28
SK0064,2026,93
SK0087,2023,28
SK0109,2023,99
SK0010,2025,39
SK0264,2025,87
SK0156,2021,21
SK0026,2024,80
SK0033,2021,68
SK0045,2025,89
SK0085,2026,29
SK0025,2023,79
SK0121,2021,87
SK0115,2024,90
SK0047,2025,70
SK0212,2025,72
SK0090,2024,48
SK0029,2023,70
SK0143,2026,89
SK0218,2022,82
SK0182,2024,71
SK0184,2026,51
SK0235,2023,10
SK0198,2024,79
SK0145,2024,98
SK0259,2023,26
SK0278,2022,87
SK0088,2022,62
SK0234,2022,25
SK0099,2024,23
SK0193,2023,36
SK0233,2023,25
SK0227,2022,19
SK0071,2021,75
SK0249,2023,19
SK0281,2022,32
SK0018,2025,64
SK0287,2026,54
SK0158,2026,83
SK0183,2023,86
SK0084,2023,85
SK0222,2022,46
SK0246,2024,40
SK0098,2024,58
SK0233,2021,23
SK0086,2024,68
SK0277,2026,22
SK0117,2022,66
