employee_id,salary,bonus,department_id,job_title,effective_date
EMP09256,105787.54,3997.53,D008,Acupuncturist,2025-06-17
EMP09257,109932.52,16576.22,D009,"Teacher, special educational needs",2023-08-08
EMP09258,137770.46,8074.14,D011,Local government officer,2024-08-09
EMP09259,101376.32,10668.07,D004,Equality and diversity officer,2025-02-20
EMP09260,72371.17,12543.19,D010,Chief Strategy Officer,2025-09-02
EMP09261,112456.51,9930.06,D018,Archivist,2024-05-29
EMP09262,90442.41,15467.75,D019,Advertising account executive,2025-07-12
EMP09263,111724.2,12807.19,D010,Building control surveyor,2025-10-03
EMP09264,104324.01,11404.96,D007,Psychiatric nurse,2024-01-06
EMP09265,130211.77,6555.51,D006,Town planner,2025-02-27
EMP09266,94760.41,6076.73,D002,"Education officer, community",2026-05-09
EMP09267,100152.54,9181.56,D015,Jewellery designer,2026-04-14
EMP09268,127624.38,15858.93,D007,Bonds trader,2025-03-12
EMP09269,144553.09,23272.66,D014,Equality and diversity officer,2023-12-14
EMP09270,104379.76,7346.76,D009,Occupational psychologist,2025-04-28
EMP09271,146502.62,28202.53,D017,"Doctor, general practice",2025-09-03
EMP09272,107318.65,8242.04,D001,"Designer, furniture",2023-10-16
EMP09273,74918.57,1543.46,D005,"Engineer, broadcasting (operations)",2025-06-20
EMP09274,95646.91,7576.77,D013,Speech and language therapist,2024-09-30
EMP09275,122748.9,19026.37,D020,Adult nurse,2023-09-24
EMP09276,92074.18,9991.3,D011,Cabin crew,2024-08-03
EMP09277,69515.69,7809.55,D013,"Engineer, structural",2026-04-25
EMP09278,89020.54,16181.43,D013,"Production assistant, radio",2024-05-04
EMP09279,114677.16,20850.07,D018,Ambulance person,2025-11-06
EMP09280,78131.37,10568.19,D005,"Editor, commissioning",2025-09-01
EMP09281,106999.2,20136.88,D003,Air traffic controller,2024-01-13
EMP09282,122443.23,22698.26,D006,Systems developer,2026-07-12
EMP09283,100409.86,15784.81,D008,"Surveyor, minerals",2024-09-23
EMP09284,80643.11,13854.48,D011,"Chemist, analytical",2026-04-25
EMP09285,73207.16,14436.51,D010,"Therapist, speech and language",2026-07-05
EMP09286,60008.1,10688.58,D016,Insurance underwriter,2024-08-10
EMP09287,68715.42,8245.42,D015,"Accountant, chartered public finance",2026-02-18
EMP09288,138586.46,14371.27,D007,Cabin crew,2025-09-27
EMP09289,110115.85,7743.15,D019,Health and safety inspector,2024-01-28
EMP09290,69756.66,5844.77,D012,Network engineer,2025-08-01
EMP09291,84829.63,15619.73,D008,Warden/ranger,2025-12-12
EMP09292,110723.31,8135.08,D002,Naval architect,2025-08-10
EMP09293,117933.52,21.57,D020,Charity fundraiser,2025-06-14
EMP09294,75949.09,850.72,D014,Fashion designer,2025-12-03
EMP09295,141056.76,18869.6,D002,Operational researcher,2023-10-21
EMP09296,128101.53,12555.13,D003,Animal technologist,2025-12-11
EMP09297,95442.76,15979.16,D013,"Psychologist, occupational",2024-08-04
EMP09298,124186.06,8693.29,D019,Research scientist (life sciences),2024-03-08
EMP09299,81590.4,11445.6,D006,Customer service manager,2025-06-08
EMP09300,146687.54,27548.11,D019,Recycling officer,2024-02-21
EMP09301,111930.89,9231.04,D019,"Designer, graphic",2025-05-12
EMP09302,108047.3,18230.43,D002,Animator,2024-10-05
EMP09303,131268.79,751.87,D006,Heritage manager,2024-12-23
EMP09304,129440.57,18524.5,D005,Medical sales representative,2023-08-24
EMP09305,96265.4,19092.44,D013,Art therapist,2026-03-18
EMP09306,71132.05,6414.14,D020,"Teacher, music",2024-10-16
EMP09307,122880.71,15573.95,D009,Structural engineer,2026-03-26
EMP09308,79528.9,14955.98,D010,Actor,2026-02-09
EMP09309,149211.32,14542.15,D009,Politician's assistant,2024-04-02
EMP09310,137466.3,26842.4,D004,"Engineer, energy",2024-09-24
EMP09311,127330.37,14991.66,D020,Make,2024-02-22
EMP09312,143464.31,10561.53,D002,Estate manager/land agent,2026-06-07
EMP09313,72905.56,9792.67,D011,Financial adviser,2024-07-25
EMP09314,110520.76,15810.73,D014,"Engineer, maintenance",2026-04-19
EMP09315,119251.83,16742.95,D018,Medical laboratory scientific officer,2024-07-09
EMP09316,133374.11,2919.07,D020,Aid worker,2023-08-07
EMP09317,82095.22,1819.16,D003,Clinical research associate,2026-06-17
EMP09318,83224.44,15842.77,D012,Operational investment banker,2024-05-11
EMP09319,107567.55,16853.52,D017,"Embryologist, clinical",2023-11-21
EMP09320,98065.89,6777.4,D020,"Pharmacist, community",2024-11-25
EMP09321,108832.6,17880.2,D007,Consulting civil engineer,2026-04-02
EMP09322,124836.23,21547.64,D018,"Journalist, magazine",2025-04-01
EMP09323,79662.81,2872.16,D013,Broadcast journalist,2023-10-24
EMP09324,81055.74,12279.66,D015,Animal technologist,2026-06-03
EMP09325,134867.12,7831.15,D006,Insurance underwriter,2023-12-22
EMP09326,85876.1,3492.92,D010,Technical author,2023-12-01
EMP09327,132192.5,15736.3,D017,Glass blower/designer,2023-11-17
EMP09328,104034.82,19345.43,D007,Multimedia programmer,2025-09-18
EMP09329,75999.64,8370.07,D016,Communications engineer,2024-07-03
EMP09330,140091.42,4393.99,D011,Radio producer,2024-08-31
EMP09331,106257.44,6895.95,D010,Financial risk analyst,2025-06-25
EMP09332,76652.62,9826.4,D016,Animal technologist,2024-07-01
EMP09333,121944.76,21435.58,D002,Medical laboratory scientific officer,2024-08-27
EMP09334,132972.73,6420.86,D006,Cabin crew,2026-05-28
EMP09335,140068.75,26669.55,D004,Lexicographer,2025-02-21
EMP09336,74002.38,14676.64,D007,Chiropodist,2025-01-14
EMP09337,108253.26,14793.38,D016,"Engineer, maintenance",2025-10-14
EMP09338,89630.63,15193.77,D013,Environmental consultant,2025-12-30
EMP09339,142364.49,11553.23,D018,Comptroller,2025-12-23
EMP09340,107551.78,2625.67,D016,Air traffic controller,2023-08-23
EMP09341,111412.87,9551.57,D002,"Therapist, art",2024-02-12
EMP09342,62283.87,2525.6,D004,Occupational hygienist,2024-11-14
EMP09343,118116.28,22466.07,D011,Probation officer,2025-12-13
EMP09344,93205.73,15629.9,D011,"Engineer, electrical",2026-01-09
EMP09345,85240.58,1016.52,D002,Automotive engineer,2024-06-22
EMP09346,150567.95,25965.91,D011,Theatre director,2024-05-20
EMP09347,86284.63,9772.38,D015,Dealer,2024-04-15
EMP09348,173154.83,20447.78,D014,Hospital doctor,2024-03-23
EMP09349,94344.98,6145.57,D007,Academic librarian,2024-04-17
EMP09350,152059.23,4174.9,D004,Purchasing manager,2025-01-01
EMP09351,112220.32,4931.06,D015,Insurance broker,2023-10-25
EMP09352,83628.04,3249.93,D012,Chief Financial Officer,2025-05-10
EMP09353,127295.23,14182.53,D006,"Engineer, drilling",2026-06-18
EMP09354,149936.47,23729.05,D002,Lexicographer,2025-08-22
EMP09355,92268.39,15605.6,D007,Tax adviser,2026-04-01
EMP09356,115161.85,6437.41,D010,Personnel officer,2026-05-29
EMP09357,96366.92,16106.72,D006,Patent examiner,2024-03-18
EMP09358,87205.66,16941.43,D014,Leisure centre manager,2025-10-04
EMP09359,73782.82,6668.78,D013,Field trials officer,2023-10-22
EMP09360,126620.19,19447.24,D002,Fast food restaurant manager,2026-04-22
EMP09361,155436.25,15247.86,D020,"Surveyor, quantity",2025-06-21
EMP09362,114384.19,6209.22,D001,Arts administrator,2023-10-14
EMP09363,71738.87,2703.41,D015,Environmental education officer,2024-03-11
EMP09364,55836.33,446.26,D013,Music tutor,2025-05-25
EMP09365,65139.83,11259.62,D003,Equality and diversity officer,2023-08-27
EMP09366,121271.02,22651.6,D004,"Scientist, forensic",2024-06-18
EMP09367,117472.28,20070.46,D019,Medical illustrator,2024-07-15
EMP09368,128376.68,13575.35,D009,Quarry manager,2024-01-11
EMP09369,84939.2,7309.66,D017,Health physicist,2024-06-30
EMP09370,108702.49,8228.03,D017,"Engineer, control and instrumentation",2026-02-21
EMP09371,110470.17,11381.16,D013,Environmental consultant,2025-03-10
EMP09372,105131.02,17110.53,D011,Trade union research officer,2025-02-13
EMP09373,105571.59,16012.47,D012,Chiropractor,2025-04-24
EMP09374,153174.22,29724.72,D013,Theatre stage manager,2024-10-09
EMP09375,147678.2,26603.53,D003,IT consultant,2025-01-28
EMP09376,107326.72,4867.5,D010,Retail merchandiser,2025-11-07
EMP09377,103465.95,14260.22,D013,Advertising account executive,2026-06-29
EMP09378,98365.59,16330.65,D013,"Administrator, arts",2026-01-25
EMP09379,122927.77,14400.17,D008,Air broker,2023-08-29
EMP09380,90824.06,17866.32,D003,Sub,2024-03-12
EMP09381,124514.07,1280.35,D019,Hydrogeologist,2023-08-07
EMP09382,113081.48,11938.9,D009,"Civil engineer, consulting",2023-09-01
EMP09383,122925.41,291.83,D009,"Nurse, children's",2025-01-25
EMP09384,104013.7,18425.29,D015,Curator,2024-08-10
EMP09385,146421.85,11729.54,D016,Multimedia programmer,2024-09-17
EMP09386,104762.06,1667.84,D003,Ranger/warden,2024-11-27
EMP09387,120940.67,19674.27,D019,Media planner,2025-04-21
EMP09388,124610.51,2273.53,D009,Armed forces logistics/support/administrative officer,2025-12-15
EMP09389,121307.46,633.52,D001,Chief Executive Officer,2025-07-22
EMP09390,102298.17,19194.02,D004,Insurance claims handler,2023-12-18
EMP09391,80345.6,4813.52,D007,Planning and development surveyor,2024-08-18
EMP09392,128490.6,17460.43,D018,"Scientist, physiological",2026-07-28
EMP09393,124675.27,9895.19,D008,Financial adviser,2024-03-09
EMP09394,123583.01,17362.18,D002,Community development worker,2025-04-10
EMP09395,160550.18,28279.86,D020,"Geologist, wellsite",2024-06-03
EMP09396,128745.27,15815.88,D001,"Nurse, adult",2023-12-08
EMP09397,91761.16,6332.12,D001,Medical laboratory scientific officer,2025-01-24
EMP09398,160229.59,23139.23,D014,"Accountant, chartered public finance",2025-02-17
EMP09399,58507.58,10040.38,D001,Adult nurse,2026-03-22
EMP09400,86171.69,5639.63,D010,Equality and diversity officer,2025-01-18
EMP09401,100855.63,10222.53,D008,Technical brewer,2025-10-28
EMP09402,137070.57,25219.84,D018,Freight forwarder,2026-06-23
EMP09403,103217.65,2990.32,D014,Metallurgist,2023-10-31
EMP09404,139105.72,20423.55,D012,Media planner,2024-02-21
EMP09405,87852.25,12391.49,D011,Sales promotion account executive,2023-09-17
EMP09406,75485.67,5796.92,D002,Horticultural therapist,2024-03-13
EMP09407,91804.5,3798.46,D015,Network engineer,2025-04-21
EMP09408,166720.93,6200.97,D003,Holiday representative,2025-04-16
EMP09409,86577.88,16662.13,D014,"Designer, television/film set",2025-01-31
EMP09410,140542.25,17585.55,D015,Barrister's clerk,2025-09-06
EMP09411,112265.95,6309.37,D012,Chief Technology Officer,2025-06-29
EMP09412,110865.0,2026.93,D012,Retail buyer,2025-11-30
EMP09413,88461.04,11938.7,D003,Claims inspector/assessor,2024-05-07
EMP09414,121237.16,12105.26,D017,"Therapist, sports",2026-02-07
EMP09415,115908.41,17012.78,D008,Advertising art director,2025-03-08
EMP09416,119587.27,13632.07,D016,Counselling psychologist,2025-02-19
EMP09417,111635.18,7852.49,D020,"Engineer, production",2025-04-03
EMP09418,115297.52,19090.59,D018,"Doctor, general practice",2025-09-22
EMP09419,101677.95,5795.01,D012,"Accountant, chartered",2026-06-03
EMP09420,73992.6,11492.08,D012,Chief of Staff,2025-09-13
EMP09421,106478.37,5448.63,D018,Mining engineer,2026-03-06
EMP09422,95174.77,16788.1,D019,Magazine features editor,2024-03-17
EMP09423,79214.13,8378.02,D016,Civil Service fast streamer,2025-08-12
EMP09424,118140.97,9227.86,D008,Tourism officer,2025-04-19
EMP09425,122762.92,22958.61,D013,"Scientist, research (maths)",2024-11-22
EMP09426,120640.61,17053.2,D018,Sports development officer,2025-02-21
EMP09427,72757.88,12667.65,D003,Trade mark attorney,2026-03-02
EMP09428,104897.93,19407.43,D003,Actor,2024-05-15
EMP09429,70004.02,7314.97,D007,"Optician, dispensing",2023-10-17
EMP09430,113996.85,1009.35,D011,"Administrator, sports",2025-05-31
EMP09431,108713.02,8134.59,D002,"Therapist, music",2024-05-18
EMP09432,81613.63,7734.67,D006,Clinical research associate,2024-06-07
EMP09433,155299.35,25190.51,D015,"Radiographer, therapeutic",2024-09-10
EMP09434,93144.11,1784.32,D005,Magazine journalist,2023-10-31
EMP09435,100032.36,5006.57,D007,Amenity horticulturist,2026-02-23
EMP09436,97592.55,17975.86,D014,"Programmer, multimedia",2025-09-02
EMP09437,108397.49,5780.27,D004,Lobbyist,2025-04-01
EMP09438,99481.61,10891.74,D002,Communications engineer,2025-02-22
EMP09439,123338.95,22335.24,D005,Technical sales engineer,2026-01-14
EMP09440,111159.17,17820.47,D015,"Designer, television/film set",2024-04-12
EMP09441,117747.13,2922.48,D012,Newspaper journalist,2026-07-06
EMP09442,84539.64,4840.15,D018,"Psychologist, clinical",2025-04-06
EMP09443,78529.99,14767.81,D016,Public librarian,2024-03-19
EMP09444,154032.2,9174.98,D019,Manufacturing systems engineer,2025-07-31
EMP09445,130517.42,12369.57,D011,Advertising art director,2025-08-27
EMP09446,108858.42,11289.35,D009,Health visitor,2023-11-09
EMP09447,135004.72,26546.73,D008,Oncologist,2024-09-29
EMP09448,92505.04,15306.16,D001,Chief Marketing Officer,2026-03-14
EMP09449,75348.91,8876.12,D004,"Nurse, adult",2025-07-08
EMP09450,121847.4,24315.0,D018,"Designer, jewellery",2025-07-20
EMP09451,84943.25,1103.74,D002,Dance movement psychotherapist,2025-11-29
EMP09452,111992.47,19712.77,D003,"Scientist, biomedical",2024-06-05
EMP09453,77848.25,8423.11,D005,Herpetologist,2026-06-07
EMP09454,122764.37,1778.34,D016,"Engineer, building services",2026-03-03
EMP09455,97869.19,1454.4,D017,Trade mark attorney,2023-12-04
EMP09456,86455.19,9598.68,D018,Plant breeder/geneticist,2025-12-29
EMP09457,74121.11,13979.69,D004,Logistics and distribution manager,2025-07-21
EMP09458,63498.91,2992.14,D014,"Physicist, medical",2024-08-01
EMP09459,110176.63,14089.17,D001,Soil scientist,2024-06-03
EMP09460,70313.69,7069.68,D004,"Surveyor, insurance",2026-01-18
EMP09461,141046.97,1953.04,D011,Restaurant manager,2025-12-26
EMP09462,114398.52,9445.12,D004,"Development worker, international aid",2024-11-27
EMP09463,115732.26,16014.09,D006,Administrator,2026-07-28
EMP09464,174812.96,12897.35,D015,Curator,2023-10-05
EMP09465,91185.95,14553.37,D010,"Accountant, chartered certified",2025-06-01
EMP09466,81667.46,12894.58,D001,Furniture designer,2024-05-05
EMP09467,101672.52,4279.7,D017,"Surveyor, commercial/residential",2025-01-29
EMP09468,75002.95,913.37,D001,"Radiographer, diagnostic",2026-01-06
EMP09469,110575.82,19966.25,D016,Catering manager,2023-09-30
EMP09470,115297.88,2581.07,D003,Air traffic controller,2026-01-11
EMP09471,187959.82,2541.02,D003,Ergonomist,2025-02-08
EMP09472,121341.52,17615.81,D010,Music therapist,2025-10-06
EMP09473,63563.15,7241.4,D020,"Librarian, academic",2024-02-08
EMP09474,139745.5,20021.8,D003,Ergonomist,2024-06-28
EMP09475,86825.42,13488.58,D013,Higher education careers adviser,2025-04-07
EMP09476,75497.29,12312.87,D007,Ranger/warden,2025-08-03
EMP09477,103110.91,11823.18,D009,Mudlogger,2024-10-09
EMP09478,110390.78,19281.47,D017,Hotel manager,2025-06-27
EMP09479,70538.89,5510.57,D015,Chartered management accountant,2025-12-15
EMP09480,169250.5,10941.85,D012,Forensic psychologist,2024-07-29
EMP09481,116844.79,4348.77,D008,"Horticulturist, amenity",2024-07-03
EMP09482,85028.98,776.22,D003,Customer service manager,2025-10-08
EMP09483,145068.51,7646.96,D010,"Psychotherapist, child",2023-11-07
EMP09484,115753.18,3202.01,D010,Colour technologist,2024-12-23
EMP09485,122154.56,13438.1,D017,Television floor manager,2025-05-11
EMP09486,103898.73,1795.18,D006,Primary school teacher,2024-11-08
EMP09487,139533.89,26673.09,D014,Hotel manager,2024-06-19
EMP09488,85002.32,10228.87,D001,Leisure centre manager,2024-12-23
EMP09489,73888.4,1995.48,D006,Engineering geologist,2025-06-13
EMP09490,133580.69,12546.96,D018,Bonds trader,2025-05-31
EMP09491,114020.67,617.87,D001,Housing manager/officer,2025-09-13
EMP09492,139071.33,5528.27,D015,Medical physicist,2025-11-13
EMP09493,86305.48,12796.53,D020,Telecommunications researcher,2024-11-21
EMP09494,82583.02,5133.32,D018,"Merchandiser, retail",2026-07-24
EMP09495,122160.29,10373.03,D017,Marine scientist,2025-10-05
EMP09496,157874.82,7969.58,D010,"Administrator, local government",2023-10-28
EMP09497,95624.47,1047.28,D006,"Surveyor, minerals",2024-03-08
EMP09498,113945.39,3345.26,D013,Arts development officer,2025-07-10
EMP09499,130627.61,22731.16,D020,Artist,2025-11-15
EMP09500,133325.53,385.35,D016,Dance movement psychotherapist,2026-05-28
EMP09501,112336.15,7601.91,D016,Waste management officer,2026-06-22
EMP09502,139476.08,21019.88,D005,Adult nurse,2026-05-02
EMP09503,127110.22,24607.82,D013,Physiological scientist,2024-07-31
EMP09504,118045.05,21606.08,D007,Television floor manager,2025-12-21
EMP09505,139619.05,14413.71,D012,Maintenance engineer,2025-03-12
EMP09506,114316.92,1504.05,D016,Industrial/product designer,2023-10-08
EMP09507,128891.11,5261.88,D008,"Psychotherapist, dance movement",2025-02-25
EMP09508,125437.69,24136.48,D007,"Engineer, building services",2023-09-07
EMP09509,142556.84,13984.21,D011,International aid/development worker,2023-08-10
EMP09510,114157.82,17050.17,D008,Photographer,2024-08-14
EMP09511,100895.61,2419.63,D002,Forest/woodland manager,2023-12-03
EMP09512,72462.1,9443.62,D008,Control and instrumentation engineer,2025-10-02
EMP09513,136059.42,24455.87,D011,"Production assistant, radio",2024-09-17
EMP09514,101328.44,11211.81,D020,Corporate treasurer,2023-08-06
EMP09515,81370.95,15037.31,D020,"Therapist, horticultural",2024-02-04
EMP09516,97680.9,18217.76,D005,Forest/woodland manager,2024-08-28
EMP09517,134281.92,544.19,D002,"Engineer, electronics",2023-12-11
EMP09518,112067.12,10763.17,D017,Passenger transport manager,2024-01-13
EMP09519,97634.28,2970.68,D001,Chief Financial Officer,2026-07-17
EMP09520,84204.26,3692.11,D012,Applications developer,2023-12-29
EMP09521,103044.37,13744.73,D007,Travel agency manager,2025-12-23
EMP09522,94070.57,16960.85,D002,Agricultural consultant,2023-12-09
EMP09523,98866.08,12110.68,D010,Systems developer,2026-06-26
EMP09524,132958.8,23961.31,D020,"Scientist, research (life sciences)",2024-04-07
EMP09525,97540.91,8607.14,D016,"Designer, jewellery",2025-04-18
EMP09526,54439.07,2866.09,D010,Games developer,2025-11-20
EMP09527,136388.58,13914.88,D008,Jewellery designer,2023-08-19
EMP09528,133592.8,2359.58,D012,Barista,2024-02-28
EMP09529,110087.56,8484.96,D004,"Scientist, research (maths)",2025-07-31
EMP09530,135562.03,12175.04,D006,Commercial horticulturist,2026-07-06
EMP09531,81334.73,10104.7,D020,"Geneticist, molecular",2025-06-11
EMP09532,84034.92,9350.45,D011,Planning and development surveyor,2024-09-11
EMP09533,82885.66,3983.28,D015,Human resources officer,2024-09-10
EMP09534,142051.24,11038.34,D010,Private music teacher,2026-04-14
EMP09535,119601.5,6069.57,D006,Architectural technologist,2025-07-19
EMP09536,152394.13,140.86,D014,Dentist,2024-03-13
EMP09537,155484.92,21645.04,D005,"Engineer, civil (consulting)",2026-04-15
EMP09538,127995.16,5768.5,D017,Personal assistant,2024-03-11
EMP09539,129553.66,10800.46,D015,Accounting technician,2024-10-07
EMP09540,97817.52,10054.65,D005,Printmaker,2025-01-14
EMP09541,112293.71,14490.72,D017,Hotel manager,2025-06-19
EMP09542,153740.6,17001.59,D005,"Clinical scientist, histocompatibility and immunogenetics",2024-02-29
EMP09543,142846.59,534.7,D019,Regulatory affairs officer,2025-06-03
EMP09544,129275.98,20472.96,D009,Barrister's clerk,2025-08-02
