employee_id,skill_id,proficiency_level,target_level
EMP07426,SK0147,2,4
EMP00941,SK0027,1,2
EMP08200,SK0014,1,2
EMP00867,SK0082,3,4
EMP01552,SK0127,2,2
EMP05155,SK0050,1,1
EMP03854,SK0262,2,2
EMP07649,SK0050,4,1
EMP05908,SK0153,4,3
EMP09275,SK0077,2,3
EMP02055,SK0139,5,4
EMP09825,SK0068,3,2
EMP08696,SK0156,3,5
EMP09949,SK0023,3,3
EMP04270,SK0064,2,4
EMP05507,SK0118,3,1
EMP09709,SK0282,2,1
EMP09850,SK0179,3,4
EMP08237,SK0223,1,1
EMP06704,SK0189,5,4
EMP02191,SK0001,2,2
EMP02365,SK0087,5,5
EMP08349,SK0173,5,1
EMP04892,SK0265,3,2
EMP07907,SK0180,1,4
EMP09491,SK0082,1,5
EMP06016,SK0181,2,3
EMP08380,SK0189,2,4
EMP04758,SK0019,1,5
EMP02588,SK0115,1,4
EMP00317,SK0266,2,2
EMP03803,SK0233,3,5
EMP09671,SK0043,5,2
EMP00345,SK0274,1,1
EMP00814,SK0097,3,2
EMP08643,SK0001,5,3
EMP07625,SK0070,3,3
EMP02982,SK0245,3,4
EMP04078,SK0170,5,5
EMP09853,SK0288,2,2
EMP03762,SK0031,2,5
EMP02267,SK0073,5,1
EMP07656,SK0135,5,5
EMP08432,SK0199,3,2
EMP03832,SK0115,5,1
EMP02322,SK0074,4,1
EMP02176,SK0180,4,2
EMP06091,SK0210,2,5
EMP06775,SK0006,2,5
EMP00221,SK0246,5,4
EMP00305,SK0228,3,4
EMP07104,SK0085,1,2
EMP00402,SK0058,3,3
EMP06307,SK0169,1,1
EMP09390,SK0160,2,2
EMP07800,SK0003,4,5
EMP03978,SK0247,2,2
EMP09946,SK0137,1,3
EMP05659,SK0128,1,2
EMP09341,SK0101,3,1
EMP08024,SK0149,1,4
EMP02329,SK0097,3,2
EMP04911,SK0254,4,3
EMP00051,SK0163,2,2
EMP02895,SK0222,4,5
EMP06073,SK0038,4,5
EMP03478,SK0172,3,2
EMP00100,SK0209,2,1
EMP06706,SK0107,4,4
EMP07535,SK0242,2,3
EMP01390,SK0154,2,3
EMP06519,SK0271,5,3
EMP04985,SK0176,1,5
EMP04483,SK0133,3,5
EMP05454,SK0057,4,2
EMP00543,SK0020,5,1
EMP07697,SK0268,3,4
EMP00631,SK0154,3,4
EMP08081,SK0228,2,5
EMP04419,SK0239,4,4
EMP00848,SK0243,3,4
EMP05516,SK0082,1,4
EMP05051,SK0153,5,1
EMP07778,SK0022,1,4
EMP03931,SK0082,5,5
EMP03713,SK0052,2,3
EMP08853,SK0005,5,3
EMP06716,SK0295,3,3
EMP07865,SK0203,4,3
EMP06967,SK0005,1,3
EMP04753,SK0044,1,2
EMP00223,SK0230,1,1
EMP05696,SK0067,1,4
EMP06526,SK0252,3,5
EMP06308,SK0282,2,1
EMP05096,SK0209,4,4
EMP09533,SK0090,1,1
EMP08823,SK0258,2,4
EMP09156,SK0124,4,4
EMP03192,SK0057,4,4
EMP07022,SK0123,2,5
EMP04217,SK0072,1,4
EMP05713,SK0217,4,3
EMP01953,SK0080,2,4
EMP04833,SK0196,4,3
EMP04646,SK0260,1,5
EMP01416,SK0081,3,1
EMP02180,SK0179,5,2
EMP07106,SK0077,2,3
EMP09228,SK0043,5,3
EMP09448,SK0042,5,5
EMP03488,SK0218,4,4
EMP09170,SK0169,3,4
EMP08915,SK0018,1,4
EMP07738,SK0231,2,4
EMP02804,SK0184,5,5
EMP07343,SK0075,4,5
EMP08863,SK0171,5,1
EMP03445,SK0242,2,5
EMP03832,SK0267,2,4
EMP07323,SK0295,1,3
EMP05255,SK0144,4,3
EMP09779,SK0174,4,4
EMP07559,SK0275,2,3
EMP01407,SK0007,3,4
EMP05909,SK0267,1,3
EMP09990,SK0291,1,1
EMP05205,SK0059,1,3
EMP02370,SK0207,5,3
EMP08521,SK0185,1,4
EMP09403,SK0287,2,5
EMP03410,SK0256,4,3
EMP03349,SK0137,4,4
EMP04801,SK0152,3,3
EMP02699,SK0205,3,4
EMP01224,SK0136,1,4
EMP06835,SK0171,3,1
EMP00743,SK0129,3,5
EMP02406,SK0109,5,5
EMP09941,SK0205,2,2
EMP06107,SK0023,3,4
EMP03609,SK0128,3,1
EMP01848,SK0222,5,2
EMP03971,SK0010,2,2
EMP01362,SK0269,2,3
EMP03377,SK0026,2,4
EMP06207,SK0102,3,1
EMP07508,SK0133,3,4
EMP03803,SK0282,3,4
EMP05494,SK0101,4,2
EMP02455,SK0238,5,1
EMP04583,SK0281,5,2
EMP03182,SK0119,4,1
EMP01825,SK0009,2,4
EMP00758,SK0245,4,4
EMP06808,SK0188,5,1
EMP05907,SK0239,5,1
EMP09158,SK0239,3,1
EMP05223,SK0193,5,3
EMP07034,SK0069,1,2
EMP05620,SK0014,5,2
EMP05262,SK0066,4,5
EMP01834,SK0053,3,1
EMP02980,SK0238,3,1
EMP01452,SK0235,1,2
EMP08911,SK0063,1,5
EMP07519,SK0014,1,5
EMP05662,SK0190,1,5
EMP06817,SK0220,4,1
EMP09837,SK0129,2,4
EMP00945,SK0234,2,5
EMP02269,SK0148,1,2
EMP02631,SK0144,4,3
EMP05009,SK0174,5,5
EMP03208,SK0097,3,3
EMP08973,SK0182,4,2
EMP06028,SK0156,1,4
EMP09294,SK0300,3,4
EMP07676,SK0169,1,1
EMP00811,SK0239,1,3
EMP00928,SK0085,1,2
EMP07140,SK0077,4,3
EMP03654,SK0081,5,4
EMP08326,SK0088,2,3
EMP01428,SK0118,5,5
EMP05929,SK0227,3,5
EMP00448,SK0065,1,4
EMP03926,SK0050,1,1
EMP07107,SK0224,2,3
EMP00157,SK0248,1,1
EMP09060,SK0097,3,4
EMP04855,SK0133,3,5
EMP06737,SK0023,3,5
EMP03618,SK0148,5,2
EMP07475,SK0106,4,5
EMP02064,SK0228,1,4
EMP05156,SK0287,1,4
EMP08820,SK0156,3,4
EMP00763,SK0227,4,4
EMP00930,SK0031,2,5
EMP01530,SK0162,4,2
EMP06920,SK0138,3,2
EMP01048,SK0168,5,5
EMP00645,SK0041,2,1
EMP04651,SK0005,3,2
EMP04312,SK0284,1,1
EMP09457,SK0121,3,5
EMP07752,SK0239,2,4
EMP07144,SK0262,1,2
EMP01594,SK0284,5,3
EMP04391,SK0034,3,4
EMP01781,SK0023,3,3
EMP04152,SK0195,1,1
EMP02522,SK0180,5,5
EMP02686,SK0300,4,4
EMP01984,SK0154,2,5
EMP00716,SK0210,5,1
EMP01753,SK0289,5,4
EMP08994,SK0252,5,1
EMP09933,SK0218,4,2
EMP07220,SK0297,4,1
EMP01659,SK0019,4,2
EMP01270,SK0028,2,2
EMP00660,SK0207,1,3
EMP04075,SK0131,2,2
EMP01779,SK0075,4,5
EMP06827,SK0091,1,4
EMP08607,SK0023,5,4
EMP07079,SK0286,1,2
EMP07158,SK0004,2,4
EMP01486,SK0189,1,5
EMP02994,SK0246,1,4
EMP08228,SK0163,1,4
EMP03992,SK0137,3,4
EMP04154,SK0267,2,4
EMP09617,SK0015,3,5
EMP02778,SK0210,4,4
EMP06605,SK0222,5,5
EMP01502,SK0278,3,5
EMP09817,SK0169,4,4
EMP03368,SK0247,4,1
EMP05039,SK0274,3,2
EMP00954,SK0127,1,5
EMP00154,SK0199,5,5
EMP03766,SK0036,1,2
EMP04024,SK0253,3,5
EMP09827,SK0170,4,3
EMP09981,SK0224,3,5
EMP06778,SK0268,1,4
EMP08909,SK0262,3,4
EMP09618,SK0134,3,2
EMP06774,SK0005,4,5
EMP03901,SK0202,5,2
EMP04748,SK0216,3,2
EMP06676,SK0060,1,2
EMP09377,SK0105,2,1
EMP03545,SK0025,2,2
EMP01106,SK0042,3,2
EMP07377,SK0251,2,5
EMP07174,SK0175,1,1
EMP01476,SK0114,3,4
EMP00415,SK0136,5,2
EMP09880,SK0153,1,4
EMP05168,SK0237,3,2
EMP09678,SK0047,5,2
EMP07402,SK0084,4,2
EMP05199,SK0139,2,2
EMP04043,SK0206,3,5
EMP09797,SK0049,1,4
EMP04979,SK0116,3,4
EMP05533,SK0014,3,3
EMP01240,SK0220,2,4
EMP07653,SK0220,5,2
EMP00510,SK0211,2,4
EMP08430,SK0109,3,1
EMP04598,SK0157,2,3
EMP01165,SK0049,5,1
EMP08720,SK0196,2,2
EMP03841,SK0106,3,3
EMP07664,SK0032,5,1
EMP00104,SK0210,5,3
EMP01186,SK0020,4,2
EMP01696,SK0062,3,3
EMP01353,SK0199,5,1
EMP02941,SK0146,5,1
EMP04868,SK0045,1,4
EMP01966,SK0016,5,3
EMP03358,SK0244,2,4
EMP01934,SK0002,3,5
EMP01347,SK0112,5,1
EMP05677,SK0226,4,5
EMP08871,SK0268,5,5
EMP06507,SK0063,1,4
EMP07505,SK0208,4,2
EMP04118,SK0037,1,2
EMP06825,SK0068,3,1
EMP06085,SK0131,4,3
EMP00609,SK0161,4,5
EMP07861,SK0058,1,2
EMP08970,SK0087,5,1
EMP06266,SK0076,2,5
EMP01032,SK0214,3,5
EMP03327,SK0151,2,4
EMP08603,SK0038,2,1
EMP08388,SK0121,1,4
EMP07377,SK0063,2,5
EMP05129,SK0011,2,3
EMP07906,SK0048,2,3
EMP06987,SK0090,5,4
EMP09886,SK0036,3,2
EMP09947,SK0133,1,2
EMP01719,SK0032,4,4
EMP05318,SK0290,3,3
EMP02088,SK0107,2,5
EMP03003,SK0143,5,4
EMP01889,SK0064,3,1
EMP08409,SK0268,2,1
EMP04095,SK0071,3,4
EMP03806,SK0130,2,3
EMP09396,SK0277,5,1
EMP07124,SK0174,5,4
EMP09950,SK0036,4,1
EMP02044,SK0249,1,4
EMP07657,SK0299,5,2
EMP06082,SK0174,4,5
EMP05245,SK0079,5,2
EMP08365,SK0237,1,2
EMP08628,SK0155,3,2
EMP04295,SK0196,4,4
EMP03308,SK0093,1,5
EMP07289,SK0036,4,1
EMP03808,SK0209,4,2
EMP02293,SK0063,3,3
EMP07083,SK0279,2,3
EMP01144,SK0232,5,2
EMP08504,SK0035,1,1
EMP01620,SK0288,1,5
EMP01597,SK0206,2,4
EMP05378,SK0163,3,4
EMP06488,SK0142,2,4
EMP06523,SK0114,3,3
EMP03525,SK0066,1,4
EMP09118,SK0188,2,5
EMP02465,SK0296,5,4
EMP06833,SK0230,3,3
EMP04566,SK0177,1,2
EMP08153,SK0181,5,1
EMP04017,SK0181,2,2
EMP08624,SK0157,3,2
EMP04003,SK0137,3,5
EMP05644,SK0275,1,1
EMP02099,SK0126,3,1
EMP04136,SK0160,2,1
EMP03107,SK0268,3,1
EMP01365,SK0027,5,3
EMP06672,SK0211,3,5
EMP07086,SK0088,4,5
EMP01205,SK0157,1,5
EMP06597,SK0074,1,4
EMP02529,SK0083,3,2
EMP07733,SK0112,3,2
EMP02895,SK0154,2,3
EMP02427,SK0069,1,3
EMP07572,SK0295,4,3
EMP06574,SK0068,2,4
EMP04502,SK0108,5,5
EMP01067,SK0241,3,3
EMP06444,SK0018,5,5
EMP06044,SK0265,1,4
EMP07697,SK0172,2,5
EMP03272,SK0286,4,4
EMP08821,SK0135,2,2
EMP08615,SK0197,5,4
EMP04588,SK0128,3,2
EMP05833,SK0219,4,2
EMP08639,SK0239,4,4
EMP09051,SK0280,2,1
EMP01582,SK0045,5,3
EMP02104,SK0212,4,5
EMP04934,SK0116,3,4
EMP05904,SK0110,3,5
EMP00593,SK0031,2,1
EMP03583,SK0176,4,4
EMP02902,SK0061,1,2
EMP00277,SK0278,4,1
EMP06478,SK0194,4,2
EMP03457,SK0044,5,1
EMP02249,SK0285,5,5
EMP08529,SK0168,1,1
EMP08705,SK0150,1,2
EMP01686,SK0023,2,2
EMP02976,SK0086,3,1
EMP02008,SK0168,2,3
EMP01699,SK0074,3,3
EMP00361,SK0013,1,1
EMP00762,SK0002,2,5
EMP08462,SK0026,3,1
EMP04618,SK0235,3,1
EMP09279,SK0203,2,2
EMP06958,SK0230,4,1
EMP00233,SK0156,3,2
EMP03511,SK0071,1,1
EMP02506,SK0235,4,1
EMP00072,SK0174,3,3
EMP03267,SK0274,2,1
EMP06221,SK0033,2,1
EMP03000,SK0244,5,4
EMP01762,SK0060,1,2
EMP09946,SK0005,2,4
EMP01041,SK0173,4,1
EMP06447,SK0217,5,5
EMP02828,SK0198,4,3
EMP05804,SK0152,2,1
EMP00630,SK0133,2,3
EMP06019,SK0133,4,5
EMP07895,SK0047,3,5
EMP05517,SK0200,3,5
EMP05793,SK0273,5,2
EMP02221,SK0026,2,3
EMP04666,SK0249,5,3
EMP08172,SK0181,4,5
EMP09575,SK0253,4,3
EMP07712,SK0056,1,4
EMP05609,SK0252,4,2
EMP07090,SK0024,3,1
EMP06573,SK0210,3,2
EMP09042,SK0060,5,3
EMP06386,SK0129,3,2
EMP07250,SK0081,5,4
EMP00137,SK0071,3,1
EMP08500,SK0097,2,1
EMP06663,SK0115,3,4
EMP03734,SK0147,4,1
EMP00498,SK0016,3,3
EMP09782,SK0202,2,1
EMP07859,SK0042,5,4
EMP07873,SK0055,5,4
EMP04368,SK0046,5,5
EMP02288,SK0158,4,3
EMP06584,SK0264,5,3
EMP04926,SK0180,2,2
EMP02391,SK0082,4,3
EMP08307,SK0203,3,3
EMP08072,SK0286,3,1
EMP00575,SK0096,4,5
EMP04767,SK0055,4,1
EMP05856,SK0040,1,2
EMP01378,SK0162,3,1
EMP00968,SK0101,4,2
EMP08706,SK0019,1,5
EMP02566,SK0203,1,1
EMP09749,SK0145,3,3
EMP03721,SK0144,2,3
EMP01178,SK0106,4,5
EMP09401,SK0257,1,1
EMP06170,SK0150,1,5
EMP02559,SK0223,5,2
EMP00197,SK0142,4,4
EMP06279,SK0102,2,2
EMP07419,SK0142,5,5
EMP03167,SK0066,1,1
EMP07883,SK0067,1,3
EMP01652,SK0115,1,5
EMP00683,SK0044,3,1
EMP08663,SK0199,2,3
EMP06271,SK0017,4,1
EMP04828,SK0059,5,1
EMP01012,SK0043,1,1
EMP01158,SK0165,4,1
EMP08478,SK0046,1,1
EMP06663,SK0032,5,5
EMP09169,SK0135,1,1
EMP05028,SK0181,2,3
EMP02829,SK0298,3,1
EMP06005,SK0152,2,3
EMP03235,SK0103,3,3
EMP03722,SK0109,5,4
EMP07457,SK0297,4,5
EMP04678,SK0137,2,4
EMP04265,SK0132,3,5
EMP05988,SK0048,1,2
EMP03979,SK0093,4,1
EMP00896,SK0032,5,4
EMP07607,SK0214,1,5
EMP04266,SK0139,4,1
EMP06253,SK0009,2,3
EMP08684,SK0126,1,3
EMP09770,SK0279,4,5
EMP04764,SK0074,3,1
EMP05709,SK0271,5,4
EMP08345,SK0112,3,3
EMP07307,SK0179,3,3
EMP05971,SK0278,3,5
EMP04798,SK0170,4,3
EMP07449,SK0213,5,2
EMP05776,SK0156,5,1
EMP01169,SK0075,1,1
EMP00067,SK0061,1,4
EMP08771,SK0162,2,2
EMP07581,SK0047,4,2
EMP09212,SK0245,3,4
EMP02750,SK0233,3,3
EMP07605,SK0105,3,3
EMP05560,SK0220,2,4
EMP02906,SK0110,1,5
EMP02153,SK0091,5,1
EMP01036,SK0084,2,5
EMP00770,SK0236,3,4
EMP02033,SK0238,3,4
EMP02277,SK0239,5,5
EMP09387,SK0225,4,3
EMP03195,SK0037,3,4
EMP09930,SK0190,5,5
EMP01918,SK0097,5,3
EMP01365,SK0296,2,4
EMP05585,SK0168,4,1
EMP09609,SK0217,5,1
EMP01555,SK0240,1,1
EMP02806,SK0061,4,5
EMP06177,SK0067,3,4
EMP06631,SK0097,2,1
EMP05438,SK0257,5,3
EMP05053,SK0172,1,2
EMP01905,SK0273,4,3
EMP01555,SK0002,5,5
EMP09756,SK0062,2,3
EMP08555,SK0144,4,4
EMP02864,SK0240,1,3
EMP00691,SK0285,5,4
EMP08105,SK0165,2,5
EMP09886,SK0127,1,2
EMP07987,SK0085,5,1
EMP03953,SK0178,3,1
EMP03992,SK0066,5,3
EMP04052,SK0033,1,2
EMP08927,SK0293,2,1
EMP03928,SK0072,5,3
EMP03822,SK0030,2,2
EMP00018,SK0189,3,4
EMP02742,SK0125,4,1
EMP03519,SK0290,2,2
EMP04823,SK0052,1,1
EMP04192,SK0181,4,1
EMP01660,SK0076,4,4
EMP04688,SK0055,3,1
EMP01564,SK0143,1,5
EMP05313,SK0251,1,2
EMP01443,SK0092,1,4
EMP02079,SK0191,3,5
EMP03667,SK0070,3,3
EMP02501,SK0295,4,5
EMP03136,SK0248,2,2
EMP09760,SK0221,5,1
EMP02642,SK0258,3,2
EMP07095,SK0117,2,1
EMP02677,SK0254,1,4
EMP05129,SK0130,2,1
EMP02374,SK0007,3,1
EMP00632,SK0114,4,5
EMP00369,SK0275,5,4
EMP04872,SK0013,3,1
EMP03891,SK0030,4,5
EMP01743,SK0039,1,4
EMP09520,SK0083,3,4
EMP07659,SK0082,2,3
EMP03478,SK0046,4,4
EMP03645,SK0274,1,2
EMP09240,SK0138,1,2
EMP03366,SK0073,2,4
EMP09848,SK0059,3,5
EMP01795,SK0024,5,1
EMP08056,SK0288,3,1
EMP06980,SK0073,4,3
EMP07166,SK0086,5,5
EMP07621,SK0234,2,5
EMP02990,SK0167,5,1
EMP00117,SK0142,2,4
EMP05018,SK0072,3,2
EMP02238,SK0228,4,3
EMP07814,SK0128,3,5
EMP03239,SK0153,1,5
EMP00287,SK0126,5,1
EMP07407,SK0259,4,4
EMP05489,SK0079,2,4
EMP05544,SK0145,2,4
EMP03654,SK0219,4,4
EMP04386,SK0040,5,5
EMP05930,SK0269,3,5
EMP00890,SK0073,4,4
EMP02552,SK0060,4,3
EMP09113,SK0030,3,5
EMP01802,SK0054,4,5
EMP09101,SK0171,5,2
EMP04497,SK0003,1,5
EMP04564,SK0007,4,1
EMP05632,SK0272,4,1
EMP08067,SK0050,5,2
EMP02442,SK0283,5,1
EMP08903,SK0257,1,3
EMP06718,SK0179,3,1
EMP07058,SK0155,3,5
EMP01170,SK0011,1,3
EMP06827,SK0116,3,1
EMP06471,SK0275,1,4
EMP04748,SK0298,3,3
EMP04814,SK0285,5,1
EMP01258,SK0173,5,3
EMP07439,SK0031,5,5
EMP08815,SK0297,3,4
EMP00297,SK0228,3,4
EMP06545,SK0021,5,3
EMP06206,SK0095,1,5
EMP01175,SK0257,1,1
EMP03268,SK0257,4,2
EMP06926,SK0215,3,4
EMP06003,SK0042,5,3
EMP06100,SK0008,2,1
EMP03767,SK0070,2,4
EMP04777,SK0050,2,5
EMP04277,SK0159,2,5
EMP01055,SK0291,2,4
EMP00440,SK0205,1,4
EMP03165,SK0189,5,2
EMP08420,SK0286,1,4
EMP09374,SK0268,5,4
EMP02549,SK0059,4,2
EMP04429,SK0085,5,4
EMP09141,SK0142,1,2
EMP07517,SK0150,1,4
EMP07702,SK0009,3,5
EMP08646,SK0212,3,5
EMP01609,SK0023,5,2
EMP05763,SK0296,4,5
EMP00925,SK0118,2,1
EMP01101,SK0172,3,1
EMP00717,SK0249,5,3
EMP06499,SK0271,3,5
EMP01163,SK0058,2,3
EMP04947,SK0036,2,4
EMP07539,SK0220,5,1
EMP07132,SK0057,3,1
EMP07653,SK0177,1,4
EMP01406,SK0239,2,1
EMP01089,SK0089,4,1
EMP00809,SK0142,3,3
EMP06089,SK0047,4,4
EMP05016,SK0115,1,5
EMP03384,SK0083,5,2
EMP09426,SK0132,2,4
EMP02612,SK0247,2,2
EMP03207,SK0294,1,2
EMP00573,SK0193,5,2
EMP04530,SK0161,1,1
EMP06877,SK0038,4,5
EMP09630,SK0010,1,3
EMP01252,SK0208,3,5
EMP02772,SK0085,5,1
EMP02892,SK0069,1,3
EMP04188,SK0029,3,2
EMP08639,SK0217,3,3
EMP07263,SK0054,2,5
EMP00690,SK0236,5,4
EMP04126,SK0204,3,5
EMP00582,SK0246,1,1
EMP07460,SK0177,5,2
EMP03280,SK0260,5,1
EMP00917,SK0222,5,3
EMP02742,SK0186,5,1
EMP01789,SK0013,2,2
EMP06830,SK0041,2,2
EMP01271,SK0060,3,4
EMP08020,SK0184,4,2
EMP03210,SK0050,3,5
EMP08789,SK0005,4,4
EMP04590,SK0264,4,3
EMP01791,SK0112,4,1
EMP02103,SK0240,3,3
EMP09087,SK0163,5,5
EMP03504,SK0198,5,1
EMP05343,SK0223,2,2
EMP07913,SK0294,4,5
EMP05967,SK0253,3,1
EMP07705,SK0096,4,1
EMP09369,SK0037,2,3
EMP03445,SK0296,2,4
EMP09256,SK0076,3,1
EMP03578,SK0112,1,4
EMP02773,SK0210,1,1
EMP03804,SK0236,1,2
EMP01901,SK0038,1,5
EMP00514,SK0259,5,2
EMP07093,SK0281,2,4
EMP02429,SK0294,2,4
EMP04657,SK0076,3,4
EMP01776,SK0187,2,3
EMP07926,SK0001,5,4
EMP06538,SK0138,4,3
EMP06816,SK0072,1,2
EMP00571,SK0081,4,5
EMP06002,SK0102,3,1
EMP09939,SK0004,5,4
EMP06786,SK0140,5,5
EMP06654,SK0131,1,3
EMP07866,SK0211,3,5
EMP07909,SK0247,3,1
EMP06634,SK0038,2,3
EMP03031,SK0190,4,4
EMP04576,SK0032,1,2
EMP05261,SK0217,5,4
EMP00733,SK0249,4,3
EMP08979,SK0019,3,2
EMP01655,SK0146,4,5
EMP04682,SK0221,3,3
EMP03537,SK0089,3,5
EMP03112,SK0189,2,5
EMP08059,SK0029,3,3
EMP07865,SK0244,3,5
EMP02056,SK0205,5,1
EMP02327,SK0297,1,5
EMP04776,SK0132,4,1
EMP07895,SK0220,1,2
EMP08427,SK0006,2,1
EMP02536,SK0010,3,5
EMP06532,SK0285,2,3
EMP01300,SK0145,1,4
EMP08557,SK0042,4,5
EMP07647,SK0039,2,1
EMP01943,SK0143,1,1
EMP06784,SK0161,1,1
EMP04703,SK0012,5,3
EMP06135,SK0042,2,5
EMP00078,SK0063,5,4
EMP00107,SK0058,4,4
EMP00248,SK0081,4,5
EMP02527,SK0256,5,2
EMP07959,SK0159,3,5
EMP08703,SK0199,4,3
EMP07895,SK0050,1,5
EMP00073,SK0284,4,2
EMP03678,SK0192,4,4
EMP06358,SK0139,2,3
EMP09563,SK0112,1,3
EMP02977,SK0239,5,5
EMP09728,SK0045,4,5
EMP06900,SK0156,2,2
EMP08088,SK0098,5,2
EMP01795,SK0026,4,4
EMP07751,SK0209,5,3
EMP02879,SK0043,5,2
EMP09718,SK0288,3,4
EMP05337,SK0116,3,1
EMP05746,SK0183,2,1
EMP02567,SK0020,1,2
EMP07502,SK0239,3,5
EMP06231,SK0078,5,1
EMP01840,SK0263,3,2
EMP04041,SK0110,5,2
EMP07741,SK0012,5,3
EMP08587,SK0104,2,3
EMP00154,SK0240,5,5
EMP06642,SK0065,1,3
EMP08668,SK0147,3,4
EMP04724,SK0295,3,2
EMP06265,SK0222,2,2
EMP00897,SK0289,2,2
EMP09247,SK0042,3,5
EMP00026,SK0171,4,3
EMP09971,SK0065,3,3
EMP08714,SK0113,1,4
EMP00031,SK0004,3,4
EMP09745,SK0090,2,3
EMP07892,SK0155,2,1
EMP07071,SK0005,3,1
EMP00824,SK0296,2,3
EMP04919,SK0255,4,5
EMP02828,SK0015,1,4
EMP00760,SK0270,2,1
EMP09203,SK0280,5,5
EMP08849,SK0297,2,4
EMP04722,SK0121,4,3
EMP01238,SK0111,4,4
EMP01863,SK0199,5,3
EMP07538,SK0109,2,4
EMP06751,SK0078,3,4
EMP06098,SK0060,3,3
EMP04322,SK0289,1,5
EMP07412,SK0279,2,2
EMP03017,SK0274,4,5
EMP08312,SK0265,5,2
EMP01028,SK0224,2,4
EMP09747,SK0067,3,5
EMP05640,SK0233,1,5
EMP02999,SK0161,3,2
EMP09648,SK0083,2,4
EMP04574,SK0019,3,1
EMP09842,SK0297,4,1
EMP03090,SK0174,2,5
EMP00726,SK0079,2,3
EMP05174,SK0076,3,1
EMP08776,SK0209,4,1
EMP04403,SK0214,4,5
EMP01612,SK0240,4,4
EMP01250,SK0093,2,5
EMP08058,SK0117,3,4
EMP01443,SK0080,2,3
EMP02093,SK0099,5,1
EMP08480,SK0126,3,2
EMP04866,SK0212,4,3
EMP05810,SK0075,4,1
EMP07617,SK0026,1,3
EMP01163,SK0190,3,2
EMP06978,SK0239,5,1
EMP04781,SK0112,1,1
EMP07484,SK0101,1,3
EMP02338,SK0128,3,4
EMP00255,SK0128,1,2
EMP00247,SK0173,5,2
EMP07264,SK0171,2,5
EMP06350,SK0052,3,5
EMP00229,SK0270,1,2
EMP00163,SK0170,5,1
EMP05707,SK0067,1,1
EMP03597,SK0081,3,1
EMP07891,SK0117,3,1
EMP07608,SK0042,3,3
EMP00134,SK0089,5,1
EMP04972,SK0256,4,1
EMP03559,SK0120,2,2
EMP03301,SK0082,2,5
EMP09547,SK0109,4,2
EMP03736,SK0071,5,5
EMP04311,SK0097,1,3
EMP08497,SK0184,2,5
EMP05848,SK0232,3,4
EMP03043,SK0265,5,5
EMP07587,SK0174,3,1
EMP03373,SK0155,4,4
EMP00583,SK0011,5,3
EMP01173,SK0234,2,4
EMP00756,SK0172,3,5
EMP08201,SK0214,2,4
EMP01307,SK0026,2,3
EMP04534,SK0117,3,5
EMP05909,SK0292,4,4
EMP09018,SK0134,5,5
EMP07411,SK0008,1,3
EMP03928,SK0166,1,1
EMP00658,SK0286,1,2
EMP03567,SK0297,3,2
EMP04150,SK0282,2,2
EMP09954,SK0004,4,4
EMP02647,SK0228,4,5
EMP09194,SK0146,1,2
EMP05518,SK0260,3,3
EMP05982,SK0124,3,5
EMP06334,SK0145,5,2
EMP07921,SK0200,1,4
EMP07416,SK0283,2,3
EMP00726,SK0014,3,5
EMP00505,SK0056,2,3
EMP08486,SK0102,5,3
EMP00287,SK0070,5,3
EMP00386,SK0020,2,5
EMP07981,SK0049,2,1
EMP07639,SK0143,3,2
EMP09032,SK0088,3,2
EMP05198,SK0227,4,3
EMP04444,SK0025,4,4
EMP00085,SK0193,2,1
EMP00881,SK0247,4,1
EMP03067,SK0056,1,2
EMP05584,SK0066,1,1
EMP03354,SK0227,1,5
EMP09122,SK0099,4,3
EMP01388,SK0223,1,3
EMP03054,SK0194,5,2
EMP09747,SK0278,3,1
EMP08344,SK0010,5,4
EMP02434,SK0048,2,1
EMP09377,SK0083,4,3
EMP02570,SK0185,2,5
EMP07649,SK0151,4,2
EMP01113,SK0092,2,4
EMP03875,SK0256,1,1
EMP04204,SK0055,1,3
EMP08051,SK0142,1,1
EMP09266,SK0272,4,2
EMP03857,SK0232,2,4
EMP06323,SK0081,5,1
EMP09778,SK0216,3,2
EMP04726,SK0065,1,2
EMP08290,SK0273,1,4
EMP05675,SK0260,1,5
EMP06019,SK0213,1,5
EMP09588,SK0281,3,5
EMP06056,SK0231,4,5
EMP03815,SK0026,3,2
EMP03858,SK0294,1,3
EMP02042,SK0008,1,3
EMP00508,SK0254,4,3
EMP04112,SK0137,5,2
EMP01063,SK0126,1,5
EMP00888,SK0121,5,1
EMP07298,SK0204,5,2
EMP06626,SK0162,5,1
EMP04346,SK0132,4,1
EMP04192,SK0083,5,4
EMP00022,SK0099,4,1
EMP00235,SK0044,2,4
EMP08652,SK0153,3,1
EMP06131,SK0197,2,1
EMP05115,SK0279,1,1
EMP06432,SK0274,1,4
EMP05651,SK0138,5,3
EMP09024,SK0222,1,2
EMP00617,SK0233,1,2
EMP08799,SK0150,3,5
EMP03063,SK0110,2,4
EMP09841,SK0211,1,2
EMP08340,SK0048,5,1
EMP04527,SK0210,3,2
EMP05322,SK0027,4,2
EMP09264,SK0025,3,4
EMP06058,SK0081,2,4
EMP05575,SK0141,5,5
EMP03498,SK0189,2,1
EMP02313,SK0218,2,5
EMP01000,SK0188,4,2
EMP08570,SK0099,1,3
EMP01895,SK0046,5,4
EMP08430,SK0233,1,5
