employee_id,project_id,role,hours_allocated
EMP05047,PRJ1968,Lead,436
EMP06457,PRJ4996,Contributor,155
EMP00428,PRJ4701,Lead,98
EMP01081,PRJ1513,Contributor,140
EMP02996,PRJ2190,Lead,121
EMP06292,PRJ0809,Contributor,201
EMP07505,PRJ2082,Reviewer,281
EMP08885,PRJ1500,Manager,312
EMP06065,PRJ2125,Lead,362
EMP07590,PRJ3370,Reviewer,290
EMP09287,PRJ4566,Manager,382
EMP04709,PRJ3358,Lead,488
EMP02608,PRJ0666,Reviewer,485
EMP01895,PRJ1824,Manager,166
EMP09514,PRJ4717,Contributor,55
EMP06243,PRJ3591,Contributor,329
EMP00280,PRJ4899,Contributor,296
EMP08627,PRJ0639,Contributor,323
EMP00198,PRJ3600,Reviewer,342
EMP07634,PRJ4073,Contributor,457
EMP06967,PRJ0442,Reviewer,312
EMP03153,PRJ3173,Manager,227
EMP07801,PRJ1479,Contributor,410
EMP02710,PRJ3843,Reviewer,371
EMP07626,PRJ2597,Manager,35
EMP08096,PRJ2866,Reviewer,148
EMP00628,PRJ3981,Reviewer,338
EMP04574,PRJ4685,Contributor,169
EMP03121,PRJ3383,Reviewer,316
EMP04110,PRJ4414,Lead,211
EMP01332,PRJ1324,Manager,458
EMP04727,PRJ1203,Contributor,452
EMP08024,PRJ2684,Contributor,415
EMP03394,PRJ4480,Manager,357
EMP03868,PRJ3502,Manager,175
EMP03185,PRJ4502,Manager,171
EMP05139,PRJ3906,Contributor,167
EMP06236,PRJ0553,Contributor,481
EMP01465,PRJ1853,Manager,351
EMP01810,PRJ1314,Lead,327
EMP07156,PRJ3312,Lead,431
EMP04922,PRJ1925,Lead,273
EMP08113,PRJ0426,Manager,276
EMP02357,PRJ2472,Manager,47
EMP03358,PRJ3318,Manager,237
EMP02093,PRJ2808,Reviewer,329
EMP06079,PRJ4996,Contributor,423
EMP01628,PRJ2820,Contributor,180
EMP08328,PRJ0182,Lead,79
EMP05253,PRJ2319,Lead,407
EMP00803,PRJ1797,Lead,258
EMP04703,PRJ0683,Lead,229
EMP02045,PRJ0541,Reviewer,98
EMP09829,PRJ2092,Manager,197
EMP07029,PRJ4541,Reviewer,455
EMP03122,PRJ4737,Contributor,287
EMP07822,PRJ1586,Contributor,244
EMP04875,PRJ0206,Reviewer,467
EMP07036,PRJ0066,Contributor,211
EMP06550,PRJ4459,Lead,279
EMP05600,PRJ4311,Reviewer,350
EMP09725,PRJ2603,Lead,153
EMP00039,PRJ2176,Reviewer,31
EMP08880,PRJ3360,Lead,248
EMP02789,PRJ4292,Lead,354
EMP02437,PRJ4734,Contributor,152
EMP01327,PRJ3651,Reviewer,167
EMP03506,PRJ4234,Manager,152
EMP07804,PRJ4264,Reviewer,130
EMP03707,PRJ4721,Contributor,468
EMP08624,PRJ1502,Reviewer,65
EMP06916,PRJ4485,Manager,358
EMP01581,PRJ4329,Manager,265
EMP05893,PRJ0176,Reviewer,104
EMP05766,PRJ3967,Lead,387
EMP02001,PRJ2450,Reviewer,499
EMP06776,PRJ2037,Lead,315
EMP08523,PRJ2325,Manager,248
EMP05878,PRJ2951,Contributor,130
EMP04585,PRJ0250,Contributor,215
EMP08661,PRJ1857,Lead,95
EMP00726,PRJ0672,Manager,362
EMP09687,PRJ4253,Reviewer,430
EMP04025,PRJ4207,Manager,368
EMP02413,PRJ3776,Contributor,483
EMP04256,PRJ1390,Contributor,164
EMP00442,PRJ0009,Lead,455
EMP00137,PRJ1435,Reviewer,206
EMP08582,PRJ1480,Manager,220
EMP06957,PRJ4462,Reviewer,39
EMP07021,PRJ1919,Contributor,201
EMP07290,PRJ1236,Contributor,272
EMP06984,PRJ1369,Reviewer,192
EMP01576,PRJ2660,Manager,247
EMP02543,PRJ3630,Reviewer,472
EMP08799,PRJ0150,Lead,249
EMP08383,PRJ4566,Contributor,268
EMP05268,PRJ4182,Contributor,232
EMP04210,PRJ0379,Contributor,287
EMP06348,PRJ3284,Contributor,391
EMP09529,PRJ3909,Reviewer,484
EMP05719,PRJ4024,Reviewer,15
EMP01440,PRJ3118,Contributor,114
EMP02373,PRJ1833,Manager,285
EMP03713,PRJ2303,Contributor,373
EMP03086,PRJ4409,Contributor,266
EMP06726,PRJ0660,Lead,151
EMP02708,PRJ2364,Manager,315
EMP09770,PRJ2073,Manager,193
EMP05726,PRJ4268,Manager,420
EMP08004,PRJ3922,Lead,174
EMP01716,PRJ3796,Contributor,364
EMP00918,PRJ3970,Lead,129
EMP04231,PRJ3506,Lead,453
EMP05278,PRJ0273,Lead,237
EMP05678,PRJ3811,Manager,299
EMP02614,PRJ0012,Reviewer,158
EMP04429,PRJ3049,Lead,156
EMP01143,PRJ4703,Lead,495
EMP08958,PRJ4330,Manager,411
EMP02066,PRJ4295,Manager,364
EMP06399,PRJ2426,Manager,394
EMP04097,PRJ0438,Manager,46
EMP07192,PRJ4420,Manager,441
EMP05000,PRJ3096,Manager,193
EMP04791,PRJ3693,Lead,128
EMP04978,PRJ3433,Reviewer,111
EMP05657,PRJ4758,Lead,442
EMP08081,PRJ0495,Reviewer,231
EMP04997,PRJ0551,Contributor,106
EMP04567,PRJ1440,Lead,236
EMP07828,PRJ2983,Reviewer,105
EMP03760,PRJ0411,Manager,237
EMP01131,PRJ0473,Manager,67
EMP01600,PRJ0453,Lead,78
EMP06631,PRJ1625,Reviewer,362
EMP01209,PRJ4767,Contributor,70
EMP04578,PRJ1203,Lead,491
EMP09924,PRJ1141,Manager,129
EMP08044,PRJ2839,Lead,296
EMP07524,PRJ2959,Contributor,198
EMP08943,PRJ0141,Contributor,317
EMP01801,PRJ0965,Lead,432
EMP05420,PRJ0673,Contributor,425
EMP04448,PRJ1612,Lead,158
EMP09543,PRJ3643,Reviewer,326
EMP01461,PRJ2110,Manager,397
EMP09181,PRJ1606,Contributor,23
EMP06244,PRJ0774,Manager,361
EMP01259,PRJ0737,Lead,457
EMP00343,PRJ0869,Lead,167
EMP00105,PRJ3120,Reviewer,377
EMP00981,PRJ4376,Reviewer,208
EMP05621,PRJ3916,Manager,124
EMP05331,PRJ2343,Manager,439
EMP07150,PRJ1350,Reviewer,397
EMP01887,PRJ4828,Manager,234
EMP05388,PRJ2398,Reviewer,212
EMP00091,PRJ4841,Contributor,345
EMP05100,PRJ3326,Contributor,137
EMP04557,PRJ3209,Contributor,180
EMP06862,PRJ4828,Manager,499
EMP08252,PRJ0725,Lead,207
EMP07544,PRJ4014,Contributor,271
EMP01042,PRJ3333,Contributor,274
EMP05843,PRJ1939,Reviewer,331
EMP06312,PRJ1648,Lead,253
EMP07417,PRJ0347,Lead,413
EMP02847,PRJ0983,Contributor,90
EMP01007,PRJ1115,Reviewer,309
EMP05098,PRJ0192,Reviewer,242
EMP01509,PRJ4340,Lead,237
EMP01185,PRJ4838,Lead,222
EMP05019,PRJ4159,Lead,483
EMP03895,PRJ2620,Contributor,328
EMP08108,PRJ4446,Lead,483
EMP02850,PRJ2054,Reviewer,482
EMP04164,PRJ1104,Lead,482
EMP09786,PRJ1997,Lead,474
EMP01043,PRJ0416,Manager,179
EMP08102,PRJ4985,Lead,114
EMP04973,PRJ0042,Contributor,199
EMP08827,PRJ0479,Manager,192
EMP07927,PRJ3768,Lead,426
EMP08396,PRJ2585,Contributor,415
EMP01970,PRJ2080,Lead,492
EMP04022,PRJ3626,Manager,59
EMP00449,PRJ4693,Contributor,251
EMP00727,PRJ1860,Lead,433
EMP05455,PRJ3627,Contributor,363
EMP01574,PRJ2442,Reviewer,190
EMP04642,PRJ2310,Manager,311
EMP05959,PRJ2961,Manager,295
EMP06619,PRJ2800,Lead,480
EMP07616,PRJ4739,Lead,437
EMP07520,PRJ2282,Contributor,488
EMP08857,PRJ4230,Manager,396
EMP04955,PRJ3641,Manager,488
EMP00353,PRJ3753,Lead,450
EMP00233,PRJ2595,Manager,171
EMP02428,PRJ4485,Lead,431
EMP08753,PRJ2096,Lead,121
EMP04371,PRJ0032,Reviewer,340
EMP00888,PRJ0450,Manager,260
EMP00776,PRJ4873,Contributor,172
EMP07050,PRJ0749,Contributor,357
EMP03589,PRJ4131,Contributor,493
EMP01509,PRJ2917,Lead,88
EMP02886,PRJ3634,Lead,408
EMP06567,PRJ0397,Manager,38
EMP00037,PRJ0256,Reviewer,383
EMP04475,PRJ0096,Lead,197
EMP01984,PRJ1478,Manager,59
EMP06688,PRJ4350,Reviewer,249
EMP01170,PRJ3595,Contributor,482
EMP00521,PRJ0270,Lead,293
EMP06682,PRJ4128,Manager,464
EMP07340,PRJ2563,Lead,390
EMP00537,PRJ3149,Manager,342
EMP00377,PRJ0260,Contributor,360
EMP01604,PRJ1096,Lead,257
EMP04691,PRJ1920,Reviewer,29
EMP02921,PRJ3739,Lead,242
EMP07057,PRJ0553,Contributor,344
EMP08511,PRJ0634,Manager,479
EMP03503,PRJ0986,Contributor,344
EMP01693,PRJ1420,Lead,305
EMP04899,PRJ0150,Lead,193
EMP00101,PRJ4876,Manager,135
EMP08751,PRJ3020,Lead,348
EMP09816,PRJ1356,Contributor,452
EMP08190,PRJ2560,Lead,150
EMP08648,PRJ2624,Reviewer,226
EMP01338,PRJ3567,Manager,259
EMP02436,PRJ0992,Contributor,172
EMP02986,PRJ4373,Reviewer,28
EMP06064,PRJ1985,Lead,69
EMP08781,PRJ3315,Contributor,262
EMP00338,PRJ4478,Manager,136
EMP05487,PRJ3821,Contributor,148
EMP01591,PRJ1982,Lead,104
EMP07232,PRJ1643,Lead,329
EMP05811,PRJ0647,Lead,69
EMP06054,PRJ1543,Manager,35
EMP04618,PRJ1878,Contributor,154
EMP01446,PRJ4058,Manager,180
EMP09579,PRJ2035,Contributor,379
EMP05358,PRJ1732,Reviewer,375
EMP06527,PRJ0688,Contributor,53
EMP01713,PRJ3109,Manager,204
EMP02594,PRJ3280,Manager,400
EMP03626,PRJ4454,Lead,49
EMP06380,PRJ0238,Lead,58
EMP07146,PRJ1839,Reviewer,347
EMP02453,PRJ1434,Reviewer,241
EMP00257,PRJ1962,Lead,363
EMP06581,PRJ0320,Lead,321
EMP08908,PRJ1490,Reviewer,425
EMP04998,PRJ4144,Lead,28
EMP09152,PRJ1256,Reviewer,420
EMP06483,PRJ4586,Manager,267
EMP08182,PRJ2898,Lead,200
EMP01820,PRJ2240,Reviewer,481
EMP07797,PRJ3325,Contributor,204
EMP04114,PRJ3680,Manager,289
EMP00317,PRJ3650,Contributor,42
EMP09929,PRJ2703,Reviewer,302
EMP01465,PRJ2877,Reviewer,340
EMP08260,PRJ3833,Lead,192
EMP07299,PRJ0637,Manager,31
EMP07308,PRJ2427,Manager,27
EMP07417,PRJ2875,Lead,42
EMP05053,PRJ3599,Contributor,262
EMP03048,PRJ4344,Reviewer,211
EMP07973,PRJ0434,Contributor,377
EMP01370,PRJ3899,Reviewer,378
EMP03035,PRJ3474,Lead,114
EMP04889,PRJ3993,Manager,442
EMP03913,PRJ0186,Reviewer,63
EMP01712,PRJ2443,Lead,123
EMP08115,PRJ0523,Lead,233
EMP01716,PRJ2077,Manager,225
EMP00097,PRJ0614,Contributor,299
EMP08558,PRJ1949,Manager,336
EMP03575,PRJ0702,Lead,479
EMP05028,PRJ3014,Contributor,18
EMP08513,PRJ0959,Manager,227
EMP09319,PRJ2723,Lead,59
EMP08037,PRJ2289,Contributor,234
EMP08053,PRJ3435,Manager,276
EMP05389,PRJ0815,Reviewer,307
EMP06398,PRJ4662,Contributor,414
EMP05817,PRJ1685,Reviewer,20
EMP09786,PRJ0007,Contributor,395
EMP04059,PRJ3359,Lead,95
EMP03167,PRJ3494,Lead,399
EMP00204,PRJ2053,Lead,273
EMP03809,PRJ0449,Contributor,374
EMP06592,PRJ2548,Contributor,292
EMP07808,PRJ2714,Lead,240
EMP01038,PRJ4574,Lead,129
EMP00700,PRJ2742,Lead,40
EMP03986,PRJ4041,Contributor,320
EMP06403,PRJ3418,Manager,255
EMP03310,PRJ2353,Contributor,243
EMP06968,PRJ2043,Contributor,145
EMP00237,PRJ0885,Manager,196
EMP07959,PRJ2674,Lead,435
EMP01582,PRJ0053,Lead,176
EMP00429,PRJ4520,Reviewer,49
EMP09145,PRJ3903,Reviewer,190
EMP06366,PRJ1615,Lead,323
EMP06531,PRJ4290,Reviewer,355
EMP00626,PRJ4103,Contributor,130
EMP07772,PRJ0483,Reviewer,76
EMP04356,PRJ0572,Lead,346
EMP01788,PRJ0156,Manager,410
EMP00098,PRJ3946,Lead,259
EMP00051,PRJ0079,Reviewer,448
EMP07221,PRJ0508,Reviewer,395
EMP03109,PRJ2894,Manager,374
EMP04291,PRJ0702,Manager,14
EMP01840,PRJ1988,Manager,154
EMP06178,PRJ2305,Lead,263
EMP08842,PRJ0338,Lead,410
EMP01259,PRJ2958,Contributor,165
EMP09501,PRJ3029,Contributor,181
EMP00412,PRJ0369,Reviewer,422
EMP00774,PRJ0856,Contributor,256
EMP04002,PRJ1514,Manager,152
EMP05469,PRJ0036,Reviewer,278
EMP00722,PRJ0088,Reviewer,401
EMP09807,PRJ0757,Lead,117
EMP08601,PRJ0243,Manager,368
EMP05739,PRJ3908,Reviewer,316
EMP01619,PRJ1437,Reviewer,222
EMP08638,PRJ4376,Manager,119
EMP02909,PRJ1965,Manager,407
EMP02376,PRJ1859,Reviewer,352
EMP07125,PRJ2539,Reviewer,281
EMP05173,PRJ2496,Contributor,179
EMP06749,PRJ3700,Reviewer,126
EMP05546,PRJ1276,Lead,192
EMP01059,PRJ3060,Reviewer,484
EMP08021,PRJ0838,Manager,384
EMP06454,PRJ0958,Manager,220
EMP05431,PRJ2850,Lead,453
EMP03234,PRJ4868,Contributor,404
EMP09438,PRJ0044,Lead,51
EMP08036,PRJ0038,Lead,329
EMP00942,PRJ0446,Contributor,184
EMP00098,PRJ2299,Manager,222
EMP08097,PRJ1382,Contributor,371
EMP00466,PRJ1066,Reviewer,200
EMP07236,PRJ4582,Reviewer,156
EMP02304,PRJ2281,Lead,25
EMP04945,PRJ0337,Lead,64
EMP04543,PRJ0198,Lead,129
EMP02748,PRJ2431,Manager,233
EMP02292,PRJ1449,Manager,142
EMP08393,PRJ3757,Contributor,242
EMP03590,PRJ0779,Contributor,83
EMP04872,PRJ3059,Reviewer,440
EMP07149,PRJ4423,Manager,420
EMP02259,PRJ1043,Reviewer,159
EMP07085,PRJ2337,Reviewer,155
EMP00745,PRJ1949,Reviewer,51
EMP02323,PRJ3094,Reviewer,408
EMP01702,PRJ4046,Lead,365
EMP06723,PRJ3695,Reviewer,211
EMP04950,PRJ0055,Reviewer,162
EMP03852,PRJ4028,Manager,318
EMP03749,PRJ4850,Contributor,115
EMP08462,PRJ1883,Lead,303
EMP06386,PRJ2345,Reviewer,245
EMP08268,PRJ3350,Lead,345
EMP06898,PRJ1047,Lead,449
EMP03653,PRJ2666,Reviewer,349
EMP03715,PRJ0896,Manager,361
EMP06691,PRJ2939,Lead,412
EMP09254,PRJ3534,Contributor,432
EMP07029,PRJ1590,Lead,312
EMP01972,PRJ3826,Manager,327
EMP05641,PRJ2664,Lead,280
EMP00470,PRJ0989,Manager,307
EMP09202,PRJ3416,Lead,357
EMP02483,PRJ1918,Manager,267
EMP08395,PRJ4343,Reviewer,450
EMP09839,PRJ1967,Lead,291
EMP01921,PRJ1109,Reviewer,338
EMP05149,PRJ0115,Manager,272
EMP08130,PRJ3253,Manager,118
EMP01310,PRJ3232,Lead,164
EMP04855,PRJ3885,Contributor,12
EMP08126,PRJ4603,Reviewer,325
EMP04018,PRJ3107,Lead,191
EMP09782,PRJ3400,Reviewer,269
EMP00111,PRJ2114,Lead,61
EMP02264,PRJ1702,Reviewer,99
EMP02944,PRJ1181,Contributor,370
EMP01256,PRJ3442,Manager,427
EMP09134,PRJ2217,Lead,218
EMP08598,PRJ1256,Reviewer,183
EMP01465,PRJ2213,Lead,341
EMP03256,PRJ4889,Manager,419
EMP04527,PRJ3138,Manager,164
EMP03353,PRJ1992,Manager,191
EMP05843,PRJ1606,Manager,106
EMP04596,PRJ1418,Manager,472
EMP05566,PRJ2248,Manager,46
EMP02526,PRJ4989,Contributor,443
EMP04784,PRJ4849,Manager,264
EMP00226,PRJ3611,Reviewer,210
EMP04106,PRJ4222,Contributor,169
EMP02690,PRJ2812,Contributor,385
EMP00787,PRJ0215,Contributor,158
EMP04929,PRJ1142,Lead,307
EMP07094,PRJ0646,Manager,468
EMP00204,PRJ3460,Manager,182
EMP02994,PRJ4765,Manager,384
EMP00210,PRJ1883,Reviewer,370
EMP03808,PRJ3449,Reviewer,203
EMP04529,PRJ2321,Contributor,274
EMP04348,PRJ4164,Manager,139
EMP08730,PRJ2183,Lead,101
EMP08075,PRJ3129,Manager,222
EMP00357,PRJ4689,Lead,281
EMP00556,PRJ1422,Contributor,99
EMP04541,PRJ2608,Manager,364
EMP03270,PRJ3337,Manager,345
EMP03571,PRJ4996,Lead,309
EMP04724,PRJ1553,Reviewer,374
EMP02752,PRJ3324,Lead,241
EMP07454,PRJ2141,Manager,235
EMP04117,PRJ3000,Reviewer,290
EMP04741,PRJ2004,Contributor,207
EMP03188,PRJ4866,Manager,356
EMP06904,PRJ3691,Manager,487
EMP02243,PRJ4125,Lead,52
EMP06848,PRJ1950,Manager,421
EMP05285,PRJ2874,Contributor,143
EMP04473,PRJ3544,Lead,106
EMP03731,PRJ3944,Contributor,21
EMP00657,PRJ3102,Reviewer,237
EMP02452,PRJ2955,Lead,427
EMP04006,PRJ2531,Lead,348
EMP03556,PRJ0128,Lead,405
EMP00707,PRJ3365,Reviewer,433
EMP09081,PRJ3902,Manager,370
EMP02079,PRJ0982,Reviewer,470
EMP01004,PRJ0649,Reviewer,352
EMP05331,PRJ2695,Reviewer,265
EMP08690,PRJ2396,Contributor,442
EMP02487,PRJ0301,Lead,375
EMP06903,PRJ2999,Reviewer,282
EMP07359,PRJ3615,Lead,313
EMP02689,PRJ3227,Contributor,18
EMP07206,PRJ3727,Lead,253
EMP05979,PRJ0081,Contributor,306
EMP07985,PRJ2282,Contributor,471
EMP07207,PRJ4309,Reviewer,213
EMP08521,PRJ0051,Lead,485
EMP02354,PRJ1754,Lead,279
EMP06684,PRJ1050,Lead,350
EMP01026,PRJ0828,Reviewer,322
EMP00012,PRJ3628,Manager,308
EMP08351,PRJ2007,Lead,77
EMP05851,PRJ4955,Reviewer,481
EMP05249,PRJ2721,Lead,367
EMP09181,PRJ4095,Reviewer,480
EMP07997,PRJ0045,Contributor,97
EMP01429,PRJ3433,Manager,291
EMP02378,PRJ2410,Lead,166
EMP03064,PRJ1037,Lead,54
EMP05936,PRJ0200,Manager,377
EMP06553,PRJ1752,Lead,160
EMP06557,PRJ3952,Reviewer,131
EMP04663,PRJ0201,Manager,132
EMP08972,PRJ3666,Lead,70
EMP04424,PRJ0634,Manager,148
EMP00161,PRJ4562,Contributor,308
EMP09865,PRJ4102,Lead,89
EMP08532,PRJ4263,Contributor,356
EMP01247,PRJ2748,Lead,445
EMP03277,PRJ1076,Manager,290
EMP04901,PRJ3643,Reviewer,495
EMP09349,PRJ3953,Lead,190
EMP01599,PRJ3775,Contributor,294
EMP04108,PRJ3903,Reviewer,19
EMP03804,PRJ4148,Lead,367
EMP07692,PRJ2320,Lead,497
EMP01568,PRJ4396,Contributor,211
EMP00527,PRJ4226,Manager,447
EMP08643,PRJ4911,Contributor,122
EMP03499,PRJ4620,Manager,483
EMP04867,PRJ4273,Contributor,87
EMP09040,PRJ2365,Contributor,285
EMP01056,PRJ1522,Reviewer,72
EMP03387,PRJ3681,Lead,81
EMP01933,PRJ1047,Lead,229
EMP04631,PRJ2012,Reviewer,151
EMP07090,PRJ4539,Contributor,367
EMP00471,PRJ1307,Contributor,443
EMP05907,PRJ3524,Lead,375
EMP08482,PRJ3352,Reviewer,419
EMP04595,PRJ0180,Manager,430
EMP02119,PRJ2020,Contributor,116
EMP02057,PRJ3903,Contributor,448
EMP02449,PRJ3405,Manager,381
EMP04028,PRJ4756,Manager,331
EMP00859,PRJ4827,Lead,65
EMP03245,PRJ1361,Manager,486
EMP03300,PRJ2728,Reviewer,271
EMP01917,PRJ3877,Reviewer,130
EMP09147,PRJ2750,Contributor,359
EMP09999,PRJ3241,Reviewer,351
EMP02438,PRJ3971,Contributor,141
EMP05642,PRJ0408,Reviewer,466
EMP05596,PRJ0618,Lead,65
EMP05933,PRJ2400,Contributor,198
EMP00833,PRJ0680,Contributor,471
EMP09513,PRJ1517,Contributor,129
EMP04174,PRJ2754,Contributor,190
EMP00432,PRJ2439,Lead,329
EMP06130,PRJ2208,Contributor,36
EMP01897,PRJ3977,Manager,373
EMP07279,PRJ2302,Reviewer,156
EMP06479,PRJ1705,Manager,40
EMP09411,PRJ2474,Reviewer,228
EMP02557,PRJ1485,Lead,450
EMP06687,PRJ2702,Contributor,235
EMP01960,PRJ0072,Manager,470
EMP05156,PRJ2500,Manager,287
EMP05094,PRJ2269,Manager,88
EMP05327,PRJ4063,Lead,433
EMP01722,PRJ2257,Lead,260
EMP04170,PRJ2041,Reviewer,275
EMP04632,PRJ1819,Lead,257
EMP04612,PRJ0409,Reviewer,375
EMP03898,PRJ4168,Reviewer,497
EMP09627,PRJ0816,Lead,418
EMP07484,PRJ3394,Manager,375
EMP03170,PRJ1382,Contributor,210
EMP06102,PRJ2806,Manager,234
EMP03718,PRJ0650,Contributor,61
EMP09398,PRJ1324,Reviewer,193
EMP01548,PRJ1938,Lead,307
EMP07277,PRJ4940,Manager,425
EMP01456,PRJ0205,Reviewer,311
EMP06847,PRJ3205,Lead,211
EMP09436,PRJ1119,Contributor,282
EMP07902,PRJ3809,Lead,39
EMP07580,PRJ1902,Manager,43
EMP04843,PRJ0562,Contributor,107
EMP09817,PRJ0849,Lead,315
EMP09747,PRJ0745,Contributor,135
EMP07970,PRJ2548,Manager,297
EMP06170,PRJ0015,Manager,31
EMP00253,PRJ1633,Contributor,444
EMP02875,PRJ2915,Reviewer,236
EMP01513,PRJ3014,Manager,485
EMP06654,PRJ2454,Contributor,127
EMP07157,PRJ4164,Contributor,66
EMP02432,PRJ1170,Reviewer,353
EMP05330,PRJ0748,Contributor,239
EMP06828,PRJ4233,Lead,239
EMP06295,PRJ3742,Lead,308
EMP03659,PRJ2670,Manager,167
EMP07236,PRJ4914,Manager,413
EMP06178,PRJ2899,Reviewer,266
EMP08844,PRJ0821,Lead,339
EMP08806,PRJ1801,Contributor,234
EMP06113,PRJ1670,Reviewer,401
EMP03405,PRJ3370,Manager,41
EMP08632,PRJ3515,Contributor,157
EMP04797,PRJ1123,Manager,390
EMP09738,PRJ0724,Reviewer,24
EMP01071,PRJ4994,Contributor,158
EMP08025,PRJ4722,Reviewer,116
EMP08416,PRJ1031,Reviewer,249
EMP05806,PRJ1040,Reviewer,191
EMP06216,PRJ1479,Lead,391
EMP00054,PRJ0317,Contributor,220
EMP01284,PRJ0421,Contributor,160
EMP00245,PRJ1056,Contributor,386
EMP02212,PRJ4209,Manager,272
EMP05005,PRJ3407,Reviewer,162
EMP03226,PRJ4562,Manager,29
EMP06635,PRJ3153,Reviewer,299
EMP03217,PRJ1746,Manager,183
EMP01608,PRJ4898,Lead,360
EMP09413,PRJ3305,Contributor,235
EMP00493,PRJ4711,Contributor,363
EMP08063,PRJ4320,Manager,369
EMP03972,PRJ4396,Manager,344
EMP07256,PRJ2499,Lead,80
EMP03379,PRJ4766,Manager,282
EMP02785,PRJ1110,Manager,328
EMP07068,PRJ4394,Reviewer,364
EMP05092,PRJ3487,Reviewer,272
EMP09826,PRJ2142,Reviewer,127
EMP01197,PRJ4338,Lead,79
EMP09456,PRJ1629,Contributor,149
EMP01109,PRJ4894,Lead,393
EMP03382,PRJ4529,Contributor,306
EMP00688,PRJ2414,Reviewer,22
EMP01132,PRJ3886,Contributor,313
EMP07426,PRJ2671,Contributor,210
EMP03901,PRJ4070,Lead,236
EMP06607,PRJ4226,Manager,25
EMP06373,PRJ3351,Reviewer,111
EMP02811,PRJ0406,Reviewer,78
EMP00204,PRJ2218,Reviewer,295
EMP08143,PRJ2804,Contributor,308
EMP03095,PRJ2393,Manager,295
EMP06700,PRJ1628,Manager,98
EMP02378,PRJ2508,Manager,446
EMP00728,PRJ3046,Lead,250
EMP06831,PRJ0369,Lead,134
EMP06948,PRJ3209,Manager,264
EMP05378,PRJ3354,Reviewer,296
EMP08139,PRJ1177,Manager,255
EMP08082,PRJ4893,Manager,207
EMP08834,PRJ4965,Contributor,443
EMP06585,PRJ3175,Reviewer,407
EMP08199,PRJ3341,Contributor,222
EMP00544,PRJ1251,Reviewer,302
EMP01841,PRJ1256,Contributor,129
EMP03855,PRJ0843,Manager,496
EMP08016,PRJ4275,Manager,27
EMP03348,PRJ1368,Contributor,33
EMP06556,PRJ3848,Reviewer,482
EMP01489,PRJ2908,Lead,386
EMP03364,PRJ1686,Lead,289
EMP06919,PRJ3339,Reviewer,228
EMP02874,PRJ1256,Manager,33
EMP08402,PRJ2847,Contributor,67
EMP07879,PRJ1175,Lead,367
EMP01839,PRJ2196,Manager,348
EMP06644,PRJ3582,Manager,394
EMP07898,PRJ4930,Lead,446
EMP09498,PRJ4724,Contributor,323
EMP07367,PRJ3507,Lead,242
EMP03219,PRJ2870,Contributor,476
EMP00140,PRJ1146,Contributor,53
EMP04678,PRJ0262,Lead,261
EMP04020,PRJ4953,Reviewer,498
EMP01485,PRJ4450,Lead,307
EMP09768,PRJ4725,Contributor,55
EMP07960,PRJ1613,Lead,204
EMP08886,PRJ4446,Manager,356
EMP06873,PRJ1948,Reviewer,111
EMP07462,PRJ0661,Reviewer,269
EMP08776,PRJ0196,Lead,32
EMP02059,PRJ0344,Reviewer,442
EMP04210,PRJ4406,Lead,432
EMP07128,PRJ3843,Manager,292
EMP09969,PRJ3856,Manager,416
EMP01368,PRJ3592,Contributor,489
EMP07198,PRJ2038,Lead,151
EMP05579,PRJ2806,Contributor,364
EMP05839,PRJ0731,Contributor,426
EMP07558,PRJ0404,Reviewer,482
EMP08129,PRJ4991,Contributor,370
EMP02420,PRJ3009,Contributor,235
EMP02486,PRJ4238,Reviewer,148
EMP09183,PRJ3655,Lead,189
EMP00591,PRJ2956,Contributor,151
EMP05135,PRJ1174,Lead,227
EMP04977,PRJ3944,Lead,248
EMP06252,PRJ2910,Reviewer,111
EMP07205,PRJ4295,Contributor,330
EMP02994,PRJ0366,Contributor,351
EMP01508,PRJ3713,Lead,16
EMP09848,PRJ0951,Contributor,287
EMP06722,PRJ3671,Reviewer,464
EMP03301,PRJ0143,Reviewer,332
EMP07406,PRJ2993,Lead,299
EMP04631,PRJ0459,Manager,228
EMP04569,PRJ1784,Reviewer,163
EMP09017,PRJ3234,Manager,405
EMP04596,PRJ4619,Contributor,494
EMP07270,PRJ4721,Lead,113
EMP06534,PRJ0953,Reviewer,367
EMP07175,PRJ2255,Reviewer,283
EMP03998,PRJ4092,Manager,260
EMP02182,PRJ4971,Lead,480
EMP04872,PRJ2210,Lead,398
EMP06559,PRJ2050,Lead,164
EMP07822,PRJ2046,Contributor,135
EMP09808,PRJ0355,Lead,29
EMP06988,PRJ1830,Lead,25
EMP02659,PRJ1711,Reviewer,287
EMP02869,PRJ4564,Contributor,137
EMP07694,PRJ3707,Manager,197
EMP06230,PRJ2686,Lead,305
EMP05744,PRJ0492,Lead,486
EMP04189,PRJ4988,Reviewer,366
EMP09643,PRJ3889,Lead,167
EMP04047,PRJ2708,Manager,236
EMP03862,PRJ0344,Lead,465
EMP08656,PRJ3716,Manager,397
EMP06251,PRJ4934,Reviewer,207
EMP02123,PRJ3467,Lead,240
EMP08378,PRJ2918,Lead,59
EMP01650,PRJ3851,Manager,377
EMP06755,PRJ2098,Manager,152
EMP00855,PRJ4488,Manager,54
EMP07009,PRJ1414,Lead,237
