employee_id,exit_date,reason,type
EMP03767,2024-06-30,Personal,Voluntary
EMP05398,2025-05-10,Career Change,Involuntary
EMP08580,2025-10-21,Career Change,Voluntary
EMP03031,2025-11-24,Performance,Voluntary
EMP06354,2024-03-26,Personal,Voluntary
EMP04155,2026-01-09,Better Offer,Voluntary
EMP09609,2024-03-27,Better Offer,Voluntary
EMP07285,2024-07-27,Performance,Voluntary
EMP03065,2024-03-14,Personal,Involuntary
EMP04655,2024-12-02,Personal,Voluntary
EMP08748,2026-05-30,Performance,Voluntary
EMP04022,2025-11-11,Better Offer,Voluntary
EMP02591,2024-04-21,Relocation,Voluntary
EMP01940,2025-09-04,Relocation,Involuntary
EMP06580,2024-04-18,Career Change,Voluntary
EMP04482,2025-04-01,Personal,Voluntary
EMP08363,2024-11-17,Relocation,Voluntary
EMP07335,2025-04-11,Performance,Voluntary
EMP00286,2024-05-25,Better Offer,Involuntary
EMP04267,2025-08-16,Relocation,Voluntary
EMP03904,2024-03-19,Performance,Voluntary
EMP05738,2025-01-27,Better Offer,Voluntary
EMP00289,2024-11-27,Better Offer,Voluntary
EMP01598,2023-12-10,Better Offer,Voluntary
EMP05979,2024-08-29,Relocation,Voluntary
EMP09797,2023-08-25,Personal,Voluntary
EMP01660,2024-06-07,Relocation,Voluntary
EMP02924,2023-09-11,Personal,Voluntary
EMP07092,2023-09-16,Relocation,Involuntary
EMP08964,2024-11-28,Relocation,Voluntary
EMP05349,2023-09-19,Relocation,Involuntary
EMP09057,2026-06-01,Career Change,Voluntary
EMP02852,2025-11-17,Personal,Involuntary
EMP00532,2024-05-14,Personal,Voluntary
EMP03457,2024-09-26,Better Offer,Voluntary
EMP04283,2024-06-13,Career Change,Voluntary
EMP09727,2025-02-10,Personal,Voluntary
EMP01470,2026-02-10,Personal,Voluntary
EMP08492,2023-11-26,Better Offer,Voluntary
EMP07416,2024-04-22,Career Change,Voluntary
EMP03304,2024-09-02,Career Change,Voluntary
EMP09718,2024-12-11,Relocation,Voluntary
EMP09987,2025-02-19,Personal,Voluntary
EMP05916,2023-12-19,Relocation,Involuntary
EMP05195,2026-03-10,Personal,Voluntary
EMP03905,2026-03-21,Relocation,Voluntary
EMP04804,2023-11-03,Better Offer,Voluntary
EMP09143,2023-10-11,Better Offer,Voluntary
EMP08786,2026-01-04,Relocation,Involuntary
EMP06839,2024-08-08,Relocation,Voluntary
EMP04980,2024-07-07,Career Change,Involuntary
EMP09055,2024-03-08,Better Offer,Voluntary
EMP04014,2024-03-14,Career Change,Voluntary
EMP09674,2024-03-10,Relocation,Voluntary
EMP06989,2026-04-08,Personal,Voluntary
EMP09677,2024-09-26,Relocation,Voluntary
EMP01410,2024-04-20,Career Change,Involuntary
EMP03613,2025-07-10,Better Offer,Voluntary
EMP09759,2024-08-10,Better Offer,Involuntary
EMP01204,2024-01-04,Performance,Involuntary
EMP04060,2024-04-08,Better Offer,Involuntary
EMP07912,2025-09-20,Personal,Voluntary
EMP04162,2024-06-01,Career Change,Voluntary
EMP07260,2025-03-27,Career Change,Voluntary
EMP05649,2026-07-12,Better Offer,Voluntary
EMP04175,2024-01-12,Relocation,Voluntary
EMP04794,2024-03-20,Career Change,Involuntary
EMP03795,2023-11-28,Better Offer,Voluntary
EMP00285,2024-07-17,Performance,Voluntary
EMP03796,2024-01-31,Relocation,Voluntary
EMP06866,2025-01-06,Relocation,Voluntary
EMP09120,2026-01-13,Career Change,Involuntary
EMP00363,2026-03-26,Career Change,Voluntary
EMP05226,2026-07-26,Relocation,Involuntary
EMP04570,2024-02-20,Better Offer,Involuntary
EMP03551,2026-05-12,Personal,Voluntary
EMP01521,2024-04-11,Relocation,Voluntary
EMP06851,2024-08-07,Better Offer,Voluntary
EMP06366,2024-01-17,Personal,Voluntary
EMP09359,2024-08-12,Personal,Voluntary
EMP02759,2024-01-05,Personal,Voluntary
EMP03702,2025-04-10,Better Offer,Voluntary
EMP09411,2025-08-23,Performance,Voluntary
EMP00236,2024-12-16,Performance,Voluntary
EMP04373,2026-07-01,Performance,Voluntary
EMP03754,2024-10-24,Performance,Voluntary
EMP06318,2024-05-11,Relocation,Voluntary
EMP06728,2023-11-13,Career Change,Involuntary
EMP08752,2024-01-12,Relocation,Involuntary
EMP05977,2025-05-23,Career Change,Voluntary
EMP07620,2024-09-13,Career Change,Voluntary
EMP05759,2025-10-02,Performance,Voluntary
EMP06007,2024-01-18,Better Offer,Voluntary
EMP07035,2023-10-08,Performance,Voluntary
EMP05706,2026-03-30,Career Change,Voluntary
EMP07790,2024-08-28,Relocation,Voluntary
EMP06214,2024-08-09,Better Offer,Involuntary
EMP04947,2023-11-22,Career Change,Voluntary
EMP09753,2024-04-02,Performance,Involuntary
EMP01497,2024-04-02,Better Offer,Voluntary
EMP06270,2025-04-22,Relocation,Voluntary
EMP01897,2024-11-08,Relocation,Voluntary
EMP08678,2026-07-25,Performance,Voluntary
EMP03411,2024-07-20,Better Offer,Voluntary
EMP07935,2023-08-22,Relocation,Voluntary
EMP03301,2025-01-24,Career Change,Voluntary
EMP02679,2024-09-17,Relocation,Involuntary
EMP08099,2025-12-26,Better Offer,Voluntary
EMP01087,2023-10-01,Better Offer,Voluntary
EMP08386,2024-05-20,Better Offer,Voluntary
EMP07272,2024-05-04,Personal,Voluntary
EMP03153,2023-11-08,Personal,Involuntary
EMP04454,2023-09-14,Career Change,Voluntary
EMP08333,2025-01-25,Personal,Voluntary
EMP04586,2024-04-16,Personal,Voluntary
EMP01776,2026-02-04,Performance,Voluntary
EMP00617,2026-06-09,Better Offer,Voluntary
EMP07436,2025-09-24,Career Change,Involuntary
EMP04497,2023-11-22,Career Change,Voluntary
EMP05809,2025-10-18,Relocation,Voluntary
EMP01182,2023-11-28,Relocation,Voluntary
EMP05630,2024-03-07,Relocation,Voluntary
EMP04758,2024-09-02,Career Change,Voluntary
EMP02477,2023-12-13,Performance,Involuntary
EMP05714,2025-12-23,Better Offer,Involuntary
EMP01856,2024-06-14,Relocation,Involuntary
EMP00311,2026-06-02,Career Change,Involuntary
EMP03689,2025-12-17,Career Change,Voluntary
EMP01558,2026-04-15,Career Change,Involuntary
EMP07577,2026-04-03,Better Offer,Voluntary
EMP07744,2023-09-28,Career Change,Voluntary
EMP01486,2023-08-19,Career Change,Involuntary
EMP01091,2024-05-30,Performance,Voluntary
EMP01571,2025-12-28,Performance,Voluntary
EMP08868,2023-12-27,Career Change,Voluntary
EMP02857,2025-01-25,Performance,Voluntary
EMP08090,2024-05-26,Career Change,Voluntary
EMP06656,2025-07-11,Performance,Voluntary
EMP00088,2025-12-05,Better Offer,Voluntary
EMP09251,2023-09-27,Personal,Voluntary
EMP04690,2024-12-01,Relocation,Involuntary
EMP01061,2023-12-30,Performance,Voluntary
EMP01035,2025-05-19,Personal,Involuntary
EMP03367,2024-05-03,Better Offer,Voluntary
EMP00445,2023-10-14,Relocation,Voluntary
EMP00737,2024-05-29,Relocation,Voluntary
EMP05173,2024-12-29,Personal,Voluntary
EMP03602,2025-01-20,Personal,Voluntary
EMP09494,2024-01-13,Career Change,Voluntary
EMP06704,2026-06-04,Relocation,Voluntary
EMP01390,2026-01-16,Better Offer,Voluntary
EMP00190,2023-10-01,Career Change,Voluntary
EMP04797,2026-01-18,Relocation,Voluntary
EMP06391,2024-01-14,Better Offer,Voluntary
EMP06653,2024-04-03,Career Change,Voluntary
EMP07060,2025-05-21,Career Change,Voluntary
EMP00491,2024-12-11,Career Change,Voluntary
EMP01323,2023-11-24,Relocation,Voluntary
EMP01018,2023-11-16,Relocation,Involuntary
EMP06331,2023-09-25,Better Offer,Voluntary
EMP05610,2025-10-17,Personal,Voluntary
EMP03225,2025-12-13,Performance,Voluntary
EMP06329,2026-03-10,Relocation,Voluntary
EMP01673,2025-11-02,Career Change,Involuntary
EMP00327,2025-06-15,Personal,Voluntary
EMP09242,2026-02-05,Performance,Voluntary
EMP03414,2026-05-01,Better Offer,Voluntary
EMP01341,2026-05-31,Career Change,Voluntary
EMP08283,2026-07-08,Personal,Voluntary
EMP04390,2026-07-06,Career Change,Voluntary
EMP06640,2025-09-04,Performance,Voluntary
EMP00926,2025-02-02,Personal,Voluntary
EMP07293,2023-10-25,Better Offer,Voluntary
EMP05640,2026-02-03,Performance,Involuntary
EMP03500,2024-07-01,Better Offer,Voluntary
EMP02907,2025-05-06,Personal,Voluntary
EMP03345,2025-05-28,Career Change,Voluntary
EMP07706,2024-01-10,Better Offer,Voluntary
EMP09944,2023-11-08,Better Offer,Voluntary
EMP09942,2025-10-21,Relocation,Involuntary
EMP09653,2023-09-04,Performance,Voluntary
EMP03052,2025-05-23,Better Offer,Involuntary
EMP07065,2025-04-27,Better Offer,Voluntary
EMP05803,2024-03-11,Better Offer,Voluntary
EMP07948,2025-01-10,Performance,Voluntary
EMP07103,2023-08-18,Career Change,Voluntary
EMP07103,2026-03-15,Performance,Voluntary
EMP00287,2024-10-16,Performance,Voluntary
EMP03722,2024-10-08,Personal,Voluntary
EMP09652,2024-04-21,Performance,Voluntary
EMP02411,2025-05-16,Career Change,Voluntary
EMP00420,2023-10-11,Better Offer,Voluntary
EMP07602,2025-05-03,Relocation,Voluntary
EMP04247,2024-01-17,Better Offer,Voluntary
EMP02132,2024-08-31,Relocation,Involuntary
EMP04591,2025-05-20,Performance,Involuntary
EMP00997,2026-01-21,Career Change,Voluntary
EMP01801,2024-07-27,Better Offer,Voluntary
EMP08922,2026-06-29,Personal,Voluntary
EMP06998,2026-05-31,Relocation,Voluntary
EMP09679,2025-01-19,Career Change,Voluntary
EMP08216,2025-09-29,Personal,Voluntary
EMP07251,2025-03-06,Personal,Voluntary
EMP07750,2023-08-14,Performance,Voluntary
EMP06082,2026-06-07,Performance,Involuntary
EMP06070,2025-04-26,Performance,Involuntary
EMP02533,2025-08-12,Better Offer,Involuntary
EMP04644,2026-06-08,Better Offer,Voluntary
EMP09939,2025-09-29,Relocation,Voluntary
EMP04420,2025-03-26,Better Offer,Voluntary
EMP08507,2024-04-26,Performance,Voluntary
EMP06132,2025-05-20,Better Offer,Voluntary
EMP03145,2024-03-14,Career Change,Involuntary
EMP05597,2025-06-26,Personal,Voluntary
EMP09246,2024-07-23,Personal,Voluntary
EMP04521,2025-04-10,Relocation,Involuntary
EMP00393,2024-06-16,Better Offer,Involuntary
EMP08678,2025-08-29,Relocation,Voluntary
EMP02739,2023-09-03,Better Offer,Involuntary
EMP03005,2025-04-12,Personal,Voluntary
EMP02021,2026-06-12,Career Change,Voluntary
EMP00984,2025-08-03,Relocation,Voluntary
EMP04051,2024-08-10,Relocation,Involuntary
EMP08873,2026-03-18,Relocation,Involuntary
EMP05253,2025-03-09,Relocation,Voluntary
EMP09430,2025-05-20,Personal,Voluntary
EMP07028,2025-08-20,Performance,Voluntary
EMP01519,2026-03-09,Personal,Voluntary
EMP06684,2024-10-07,Relocation,Voluntary
EMP08241,2025-01-09,Personal,Voluntary
EMP08910,2025-01-13,Personal,Voluntary
EMP00471,2024-09-22,Career Change,Involuntary
EMP02821,2025-01-16,Career Change,Voluntary
EMP07993,2025-01-19,Better Offer,Voluntary
EMP02390,2023-09-03,Career Change,Voluntary
EMP06094,2024-09-13,Better Offer,Voluntary
EMP04056,2025-02-15,Better Offer,Involuntary
EMP02214,2024-12-20,Relocation,Voluntary
EMP07728,2024-08-12,Relocation,Voluntary
EMP05340,2023-10-04,Career Change,Involuntary
EMP09976,2025-08-31,Career Change,Voluntary
EMP09848,2025-07-17,Relocation,Voluntary
EMP07105,2026-02-22,Career Change,Involuntary
EMP05381,2024-06-04,Performance,Voluntary
EMP01657,2024-02-16,Relocation,Voluntary
EMP00182,2023-10-25,Better Offer,Voluntary
EMP06655,2026-02-23,Personal,Voluntary
EMP08065,2024-10-04,Personal,Voluntary
EMP05437,2025-09-02,Better Offer,Voluntary
EMP04973,2024-06-17,Performance,Voluntary
EMP00270,2024-07-31,Personal,Voluntary
EMP00715,2026-05-23,Performance,Voluntary
EMP04044,2024-05-16,Career Change,Voluntary
EMP05443,2026-07-25,Better Offer,Voluntary
EMP02999,2024-06-14,Personal,Voluntary
EMP06648,2025-05-20,Relocation,Voluntary
EMP06357,2023-09-24,Personal,Voluntary
EMP01052,2024-03-06,Personal,Voluntary
EMP02790,2024-02-04,Relocation,Voluntary
EMP05345,2024-10-30,Performance,Voluntary
EMP09161,2024-10-09,Performance,Voluntary
EMP04285,2025-10-27,Career Change,Voluntary
EMP09780,2024-10-18,Better Offer,Voluntary
EMP05510,2024-10-06,Performance,Involuntary
EMP08800,2024-10-13,Career Change,Voluntary
EMP02933,2024-11-02,Performance,Voluntary
EMP03948,2024-11-20,Relocation,Voluntary
EMP06914,2024-04-19,Personal,Voluntary
EMP07659,2023-12-03,Career Change,Voluntary
EMP03039,2026-06-11,Career Change,Voluntary
EMP06242,2024-07-14,Relocation,Voluntary
EMP03069,2024-06-04,Personal,Voluntary
EMP02577,2023-09-16,Performance,Voluntary
EMP06671,2026-05-04,Relocation,Voluntary
EMP09211,2024-03-25,Performance,Involuntary
EMP02939,2023-10-27,Personal,Voluntary
EMP04399,2024-10-14,Better Offer,Voluntary
EMP05197,2024-01-21,Better Offer,Voluntary
EMP01464,2023-09-19,Relocation,Involuntary
EMP08241,2025-08-04,Performance,Voluntary
EMP07872,2026-02-10,Performance,Voluntary
EMP01490,2023-09-27,Career Change,Voluntary
EMP04564,2023-12-25,Career Change,Voluntary
EMP03484,2023-10-14,Performance,Involuntary
EMP09530,2025-06-16,Career Change,Voluntary
EMP00841,2025-02-12,Better Offer,Voluntary
EMP03209,2024-01-16,Relocation,Voluntary
EMP07318,2024-04-14,Better Offer,Involuntary
EMP01446,2023-11-02,Better Offer,Involuntary
EMP05760,2024-03-21,Personal,Voluntary
EMP06242,2026-01-06,Personal,Voluntary
EMP03622,2025-09-27,Better Offer,Involuntary
EMP05133,2024-07-19,Performance,Voluntary
EMP01504,2025-04-27,Better Offer,Involuntary
EMP01941,2024-10-20,Career Change,Voluntary
EMP04230,2026-01-02,Performance,Voluntary
EMP06359,2024-10-19,Relocation,Voluntary
EMP00960,2026-02-08,Career Change,Voluntary
EMP09627,2024-07-05,Personal,Voluntary
EMP03327,2024-09-11,Relocation,Voluntary
EMP02960,2026-01-08,Relocation,Voluntary
EMP07074,2024-01-28,Career Change,Involuntary
EMP01196,2025-09-11,Relocation,Involuntary
EMP07509,2024-09-24,Performance,Voluntary
EMP00351,2025-02-22,Career Change,Voluntary
EMP08460,2024-03-07,Performance,Voluntary
EMP03748,2024-10-30,Better Offer,Voluntary
EMP05284,2025-01-04,Career Change,Voluntary
EMP03375,2025-01-27,Career Change,Involuntary
EMP06676,2023-11-14,Relocation,Voluntary
EMP04740,2025-07-12,Performance,Voluntary
EMP03684,2025-09-02,Career Change,Voluntary
EMP02703,2023-08-07,Performance,Voluntary
EMP06907,2025-05-23,Better Offer,Involuntary
EMP06299,2026-01-26,Personal,Voluntary
EMP01795,2025-11-01,Relocation,Voluntary
EMP05638,2024-02-12,Better Offer,Voluntary
EMP07384,2025-04-26,Better Offer,Voluntary
EMP09902,2025-06-13,Relocation,Voluntary
EMP00900,2024-08-26,Performance,Voluntary
EMP06148,2023-12-15,Better Offer,Involuntary
EMP05877,2024-07-09,Career Change,Voluntary
EMP03326,2024-10-06,Performance,Voluntary
EMP04809,2025-03-11,Career Change,Involuntary
EMP01665,2023-09-11,Better Offer,Voluntary
EMP05537,2024-09-29,Career Change,Voluntary
EMP08802,2026-01-05,Better Offer,Involuntary
EMP08181,2025-03-15,Personal,Voluntary
EMP06539,2023-09-17,Performance,Voluntary
EMP04333,2025-08-10,Career Change,Voluntary
EMP03229,2024-10-30,Personal,Voluntary
EMP08773,2025-07-15,Relocation,Involuntary
EMP08576,2026-01-23,Better Offer,Involuntary
EMP02990,2024-05-16,Personal,Voluntary
EMP03425,2024-05-16,Performance,Voluntary
EMP07276,2026-07-04,Relocation,Voluntary
EMP08708,2023-09-23,Relocation,Voluntary
EMP00532,2025-07-05,Personal,Voluntary
EMP08418,2024-11-23,Relocation,Voluntary
EMP05309,2025-01-06,Relocation,Involuntary
EMP07604,2026-03-30,Career Change,Voluntary
EMP09585,2025-07-25,Personal,Voluntary
EMP05437,2024-11-02,Relocation,Voluntary
EMP08219,2025-07-23,Career Change,Voluntary
EMP03215,2023-11-08,Career Change,Voluntary
EMP04177,2024-06-09,Career Change,Voluntary
EMP06325,2026-07-28,Relocation,Voluntary
EMP02518,2024-10-13,Performance,Voluntary
EMP06864,2024-04-02,Career Change,Voluntary
EMP07352,2025-03-26,Career Change,Involuntary
EMP09779,2024-01-19,Performance,Voluntary
EMP07403,2023-10-06,Relocation,Voluntary
EMP00427,2024-01-28,Performance,Voluntary
EMP01827,2024-03-01,Performance,Voluntary
EMP01657,2025-08-16,Relocation,Voluntary
EMP07581,2025-03-01,Personal,Voluntary
EMP00108,2025-04-10,Better Offer,Voluntary
EMP04682,2024-01-04,Performance,Voluntary
EMP05088,2024-02-21,Career Change,Voluntary
EMP04312,2026-03-27,Relocation,Voluntary
EMP07086,2026-07-25,Performance,Involuntary
EMP05940,2025-10-17,Better Offer,Voluntary
EMP03620,2026-04-25,Relocation,Voluntary
EMP02643,2024-06-11,Performance,Voluntary
EMP06573,2024-03-06,Better Offer,Voluntary
EMP01679,2025-09-19,Career Change,Voluntary
EMP08730,2025-01-21,Relocation,Involuntary
EMP04287,2023-10-30,Personal,Voluntary
EMP08182,2025-10-15,Performance,Voluntary
EMP04459,2026-02-24,Better Offer,Voluntary
EMP09529,2024-05-21,Better Offer,Voluntary
EMP03903,2025-05-06,Better Offer,Voluntary
EMP06536,2026-01-30,Performance,Involuntary
EMP02330,2024-05-18,Career Change,Voluntary
EMP00385,2025-10-01,Career Change,Voluntary
EMP06979,2024-06-11,Better Offer,Voluntary
EMP09611,2024-01-03,Performance,Voluntary
EMP00769,2026-02-22,Personal,Voluntary
EMP02613,2024-03-31,Relocation,Voluntary
EMP03419,2024-02-23,Better Offer,Voluntary
EMP07149,2025-01-27,Better Offer,Voluntary
EMP08254,2025-09-26,Better Offer,Voluntary
EMP04066,2023-11-24,Relocation,Voluntary
EMP09454,2026-02-08,Relocation,Voluntary
EMP02166,2026-02-24,Relocation,Voluntary
EMP01716,2025-08-04,Personal,Involuntary
EMP08600,2025-03-28,Better Offer,Voluntary
EMP02874,2024-01-12,Relocation,Voluntary
EMP07796,2023-11-02,Personal,Involuntary
EMP00511,2025-08-08,Career Change,Voluntary
EMP01158,2023-09-24,Better Offer,Involuntary
EMP07834,2024-04-06,Career Change,Voluntary
EMP02230,2025-12-10,Relocation,Voluntary
EMP05709,2025-11-10,Performance,Involuntary
EMP00199,2025-12-23,Better Offer,Voluntary
EMP02361,2025-07-21,Personal,Voluntary
EMP02313,2024-08-29,Career Change,Involuntary
EMP04124,2026-02-12,Performance,Voluntary
EMP01777,2024-11-28,Personal,Voluntary
EMP07664,2026-07-15,Performance,Voluntary
EMP02439,2025-01-21,Performance,Involuntary
EMP09914,2026-06-09,Career Change,Voluntary
EMP07751,2025-02-17,Performance,Involuntary
EMP07618,2026-01-12,Career Change,Voluntary
EMP09304,2023-08-20,Performance,Involuntary
EMP05043,2025-09-25,Relocation,Voluntary
EMP09336,2025-09-14,Career Change,Voluntary
EMP02822,2026-07-01,Career Change,Voluntary
EMP05497,2024-12-18,Performance,Voluntary
EMP09900,2024-11-24,Career Change,Involuntary
EMP05085,2025-11-01,Personal,Voluntary
EMP07429,2025-11-28,Performance,Voluntary
EMP04709,2025-07-23,Career Change,Involuntary
EMP05646,2025-04-01,Better Offer,Voluntary
EMP09386,2025-12-05,Performance,Involuntary
EMP05545,2025-07-01,Relocation,Voluntary
EMP00175,2023-09-21,Personal,Voluntary
EMP09133,2025-01-09,Better Offer,Voluntary
EMP05867,2025-10-06,Career Change,Voluntary
EMP05625,2023-10-16,Personal,Voluntary
EMP04932,2025-01-08,Better Offer,Involuntary
EMP07037,2025-10-20,Personal,Involuntary
EMP09926,2026-02-25,Better Offer,Voluntary
EMP04579,2025-01-06,Relocation,Voluntary
EMP09840,2026-04-18,Performance,Voluntary
EMP02854,2026-01-14,Personal,Involuntary
EMP05683,2026-06-18,Relocation,Voluntary
EMP06070,2024-05-18,Relocation,Voluntary
EMP08800,2024-07-16,Personal,Voluntary
EMP03763,2024-05-17,Performance,Involuntary
EMP03227,2025-09-16,Career Change,Involuntary
EMP04260,2025-04-28,Relocation,Involuntary
EMP08103,2025-06-17,Relocation,Involuntary
EMP08333,2024-12-29,Career Change,Voluntary
EMP01264,2025-09-25,Performance,Involuntary
EMP05386,2026-01-16,Personal,Voluntary
EMP04035,2024-07-19,Better Offer,Voluntary
EMP01187,2026-05-06,Better Offer,Voluntary
EMP04845,2023-08-31,Performance,Voluntary
EMP02203,2026-02-23,Personal,Involuntary
EMP03351,2025-04-30,Career Change,Voluntary
EMP08088,2026-02-08,Better Offer,Involuntary
EMP04398,2025-01-28,Personal,Voluntary
EMP09294,2026-04-05,Personal,Voluntary
EMP02731,2025-12-06,Better Offer,Voluntary
EMP07897,2023-12-19,Better Offer,Voluntary
EMP08922,2025-09-19,Career Change,Voluntary
EMP01900,2026-02-11,Better Offer,Voluntary
EMP08978,2026-02-25,Career Change,Involuntary
EMP05829,2024-02-19,Career Change,Voluntary
EMP03450,2026-04-17,Career Change,Involuntary
EMP06607,2025-08-12,Relocation,Voluntary
EMP08923,2024-12-20,Personal,Voluntary
EMP01225,2023-12-03,Better Offer,Voluntary
EMP07472,2024-05-26,Better Offer,Voluntary
EMP03897,2026-02-14,Career Change,Involuntary
EMP01049,2024-11-22,Personal,Voluntary
EMP08897,2024-12-06,Performance,Voluntary
EMP04321,2025-01-30,Personal,Voluntary
EMP00496,2025-01-15,Personal,Voluntary
EMP00398,2025-09-28,Better Offer,Involuntary
EMP09531,2024-07-25,Career Change,Voluntary
EMP01929,2023-08-15,Performance,Involuntary
EMP04397,2023-12-19,Personal,Voluntary
EMP05144,2026-05-02,Career Change,Involuntary
EMP08973,2026-01-19,Performance,Involuntary
EMP04631,2025-07-05,Personal,Voluntary
EMP01872,2024-09-28,Relocation,Voluntary
EMP07202,2024-05-23,Performance,Voluntary
EMP00516,2026-01-29,Career Change,Voluntary
EMP04906,2025-02-15,Better Offer,Involuntary
EMP02214,2025-07-15,Career Change,Voluntary
EMP07441,2024-03-08,Career Change,Involuntary
EMP05226,2024-01-17,Personal,Voluntary
EMP02144,2025-10-22,Better Offer,Voluntary
EMP05072,2026-01-02,Relocation,Voluntary
EMP05275,2024-10-15,Career Change,Voluntary
EMP06191,2025-03-15,Better Offer,Involuntary
