interview_id,candidate_id,interviewer_id,score,result
INT29621,CAND03267,EMP04313,3.7,Fail
INT29622,CAND02399,EMP04490,4.5,Pass
INT29623,CAND05836,EMP02691,3.3,Pass
INT29624,CAND09918,EMP05590,1.1,Pass
INT29625,CAND10596,EMP06651,1.7,Pass
INT29626,CAND14360,EMP00972,2.4,Pass
INT29627,CAND12279,EMP03439,1.3,Pass
INT29628,CAND06990,EMP05909,3.2,Fail
INT29629,CAND01142,EMP01503,2.6,Pass
INT29630,CAND13041,EMP01935,3.2,Fail
INT29631,CAND03965,EMP00168,4.0,Pass
INT29632,CAND09704,EMP04862,4.1,Pass
INT29633,CAND14983,EMP06706,2.7,Pass
INT29634,CAND11316,EMP03533,1.3,Pass
INT29635,CAND08523,EMP04310,3.8,Pass
INT29636,CAND04095,EMP06593,3.6,Fail
INT29637,CAND03530,EMP03982,4.1,Pass
INT29638,CAND02263,EMP08610,2.5,Pass
INT29639,CAND08627,EMP06513,2.8,Pass
INT29640,CAND03563,EMP01614,4.7,Pass
INT29641,CAND05858,EMP06345,4.8,Fail
INT29642,CAND06707,EMP00511,4.2,Pass
INT29643,CAND08710,EMP08481,3.4,Pass
INT29644,CAND04213,EMP03590,2.8,Fail
INT29645,CAND02976,EMP08987,2.8,Fail
INT29646,CAND03842,EMP03638,4.9,Pass
INT29647,CAND00349,EMP06497,1.3,Fail
INT29648,CAND13496,EMP02515,4.2,Pass
INT29649,CAND04239,EMP05116,1.9,Pass
INT29650,CAND01144,EMP06066,1.7,Fail
INT29651,CAND10173,EMP09880,4.4,Fail
INT29652,CAND09186,EMP04906,3.8,Fail
INT29653,CAND12965,EMP02116,1.3,Pass
INT29654,CAND09082,EMP07714,1.4,Fail
INT29655,CAND05808,EMP05169,4.2,Pass
INT29656,CAND12676,EMP07072,1.3,Fail
INT29657,CAND11594,EMP00019,3.6,Fail
INT29658,CAND01908,EMP03906,3.2,Pass
INT29659,CAND01285,EMP00866,2.7,Pass
INT29660,CAND00743,EMP01401,1.5,Pass
INT29661,CAND07505,EMP07608,4.1,Fail
INT29662,CAND11100,EMP00023,1.4,Pass
INT29663,CAND08046,EMP07669,4.8,Pass
INT29664,CAND09660,EMP04738,4.3,Fail
INT29665,CAND13804,EMP08671,3.6,Fail
INT29666,CAND12982,EMP09881,4.3,Pass
INT29667,CAND07404,EMP00126,2.6,Fail
INT29668,CAND02990,EMP02596,2.3,Fail
INT29669,CAND09378,EMP02137,2.1,Pass
INT29670,CAND10541,EMP09541,4.1,Pass
INT29671,CAND11835,EMP08684,5.0,Pass
INT29672,CAND04571,EMP08697,2.8,Pass
INT29673,CAND05940,EMP00719,4.2,Pass
INT29674,CAND01338,EMP06114,3.8,Pass
INT29675,CAND01288,EMP07927,1.6,Pass
INT29676,CAND07847,EMP01313,4.7,Fail
INT29677,CAND06537,EMP05901,1.3,Fail
INT29678,CAND08182,EMP09679,1.5,Fail
INT29679,CAND08528,EMP03795,4.8,Pass
INT29680,CAND00647,EMP08502,4.8,Fail
INT29681,CAND13146,EMP01982,4.9,Fail
INT29682,CAND13509,EMP07354,5.0,Pass
INT29683,CAND10101,EMP08575,2.2,Fail
INT29684,CAND03991,EMP05394,3.6,Fail
INT29685,CAND14585,EMP06464,1.7,Pass
INT29686,CAND05218,EMP08049,4.5,Fail
INT29687,CAND02957,EMP01107,1.5,Pass
INT29688,CAND01173,EMP06898,4.7,Pass
INT29689,CAND04800,EMP03030,2.0,Fail
INT29690,CAND02019,EMP05106,1.9,Pass
INT29691,CAND14319,EMP08408,1.5,Pass
INT29692,CAND12521,EMP05818,4.5,Fail
INT29693,CAND05300,EMP04191,1.5,Fail
INT29694,CAND06733,EMP09087,3.0,Pass
INT29695,CAND13848,EMP02960,2.0,Fail
INT29696,CAND06399,EMP09899,1.2,Pass
INT29697,CAND05788,EMP07327,4.0,Pass
INT29698,CAND04008,EMP01268,1.9,Fail
INT29699,CAND02493,EMP01501,3.2,Pass
INT29700,CAND14829,EMP09850,4.0,Pass
INT29701,CAND09030,EMP04575,3.7,Pass
INT29702,CAND12205,EMP08074,4.7,Pass
INT29703,CAND05843,EMP09134,4.2,Fail
INT29704,CAND05293,EMP08731,3.2,Fail
INT29705,CAND12227,EMP08048,1.5,Pass
INT29706,CAND06535,EMP00573,3.5,Fail
INT29707,CAND13088,EMP04355,1.6,Fail
INT29708,CAND12368,EMP02254,4.8,Fail
INT29709,CAND07164,EMP02011,2.9,Fail
INT29710,CAND07525,EMP08658,3.7,Pass
INT29711,CAND11421,EMP00138,1.8,Fail
INT29712,CAND01806,EMP00244,2.4,Pass
INT29713,CAND06569,EMP02607,3.7,Fail
INT29714,CAND04158,EMP09289,4.2,Fail
INT29715,CAND05594,EMP09465,1.9,Pass
INT29716,CAND01440,EMP07981,4.6,Pass
INT29717,CAND06459,EMP04796,3.3,Fail
INT29718,CAND08733,EMP09597,3.9,Fail
INT29719,CAND10741,EMP09429,2.2,Fail
INT29720,CAND14393,EMP02081,4.4,Fail
INT29721,CAND10538,EMP03984,2.6,Pass
INT29722,CAND00380,EMP00884,3.8,Pass
INT29723,CAND01417,EMP02568,5.0,Fail
INT29724,CAND03868,EMP07897,3.8,Fail
INT29725,CAND02912,EMP05100,1.9,Fail
INT29726,CAND14112,EMP01033,3.9,Fail
INT29727,CAND01550,EMP08442,2.9,Fail
INT29728,CAND08270,EMP08714,4.1,Pass
INT29729,CAND13223,EMP06582,1.2,Pass
INT29730,CAND13372,EMP02909,4.5,Fail
INT29731,CAND12534,EMP05686,1.6,Pass
INT29732,CAND08808,EMP08026,3.6,Pass
INT29733,CAND07027,EMP04771,4.5,Pass
INT29734,CAND02259,EMP08489,4.7,Pass
INT29735,CAND14157,EMP05372,4.7,Pass
INT29736,CAND09528,EMP04184,4.4,Pass
INT29737,CAND08764,EMP04124,2.0,Fail
INT29738,CAND05131,EMP01301,1.2,Pass
INT29739,CAND05595,EMP09202,2.8,Fail
INT29740,CAND03222,EMP05787,4.9,Pass
INT29741,CAND14385,EMP00736,1.1,Pass
INT29742,CAND08034,EMP07391,4.6,Fail
INT29743,CAND07113,EMP08318,2.4,Pass
INT29744,CAND03020,EMP03149,4.5,Fail
INT29745,CAND04538,EMP00738,3.0,Pass
INT29746,CAND13923,EMP08935,5.0,Pass
INT29747,CAND13284,EMP06980,4.5,Pass
INT29748,CAND08243,EMP04830,4.6,Fail
INT29749,CAND10614,EMP07520,4.3,Fail
INT29750,CAND14336,EMP07892,4.4,Pass
INT29751,CAND00471,EMP07324,4.8,Fail
INT29752,CAND07320,EMP00022,4.1,Fail
INT29753,CAND02796,EMP02736,2.1,Pass
INT29754,CAND03854,EMP08092,3.7,Pass
INT29755,CAND02746,EMP01445,3.2,Pass
INT29756,CAND08636,EMP04492,4.8,Fail
INT29757,CAND07644,EMP04716,1.4,Pass
INT29758,CAND10092,EMP07472,3.6,Fail
INT29759,CAND04632,EMP02086,2.9,Pass
INT29760,CAND12979,EMP06643,2.0,Pass
INT29761,CAND14724,EMP08960,3.6,Pass
INT29762,CAND07842,EMP04299,1.2,Pass
INT29763,CAND01775,EMP06379,3.6,Fail
INT29764,CAND06820,EMP05048,1.4,Fail
INT29765,CAND13739,EMP01860,1.1,Fail
INT29766,CAND02114,EMP01098,2.2,Pass
INT29767,CAND10495,EMP01561,4.0,Pass
INT29768,CAND11184,EMP07403,1.1,Fail
INT29769,CAND10723,EMP01144,1.7,Pass
INT29770,CAND12264,EMP05872,4.2,Pass
INT29771,CAND03110,EMP05071,4.2,Pass
INT29772,CAND11840,EMP05677,1.0,Fail
INT29773,CAND03647,EMP05047,3.7,Fail
INT29774,CAND06106,EMP04535,1.4,Pass
INT29775,CAND12643,EMP00464,1.3,Pass
INT29776,CAND07683,EMP04558,2.4,Pass
INT29777,CAND13900,EMP00415,1.2,Pass
INT29778,CAND11401,EMP03708,4.0,Pass
INT29779,CAND02908,EMP08140,1.0,Fail
INT29780,CAND09108,EMP02853,3.7,Pass
INT29781,CAND04941,EMP06700,2.5,Pass
INT29782,CAND06078,EMP02612,1.9,Fail
INT29783,CAND06458,EMP07363,4.4,Pass
INT29784,CAND10311,EMP09296,3.5,Pass
INT29785,CAND11654,EMP06289,1.2,Fail
INT29786,CAND01051,EMP08061,4.4,Fail
INT29787,CAND13232,EMP06503,3.7,Fail
INT29788,CAND10090,EMP09374,2.9,Pass
INT29789,CAND10772,EMP09208,1.8,Fail
INT29790,CAND05972,EMP03889,1.0,Fail
INT29791,CAND01769,EMP04517,3.7,Pass
INT29792,CAND05563,EMP01272,1.1,Fail
INT29793,CAND06179,EMP05688,2.5,Pass
INT29794,CAND13117,EMP02374,2.6,Pass
INT29795,CAND12564,EMP01981,4.7,Fail
INT29796,CAND01323,EMP07070,2.2,Pass
INT29797,CAND11376,EMP02207,1.7,Pass
INT29798,CAND03032,EMP08955,3.5,Pass
INT29799,CAND09211,EMP04804,2.3,Fail
INT29800,CAND09328,EMP02371,1.5,Pass
INT29801,CAND12021,EMP02376,3.0,Pass
INT29802,CAND11568,EMP07274,4.9,Pass
INT29803,CAND14010,EMP03496,2.5,Fail
INT29804,CAND02757,EMP05213,4.3,Fail
INT29805,CAND14771,EMP09178,4.3,Pass
INT29806,CAND12337,EMP00222,4.6,Pass
INT29807,CAND11064,EMP06048,1.8,Fail
INT29808,CAND02279,EMP06179,3.9,Pass
INT29809,CAND12880,EMP08799,2.0,Pass
INT29810,CAND11207,EMP01954,1.1,Pass
INT29811,CAND07690,EMP03384,1.5,Fail
INT29812,CAND04121,EMP07688,2.0,Fail
INT29813,CAND01454,EMP06112,4.8,Pass
INT29814,CAND02564,EMP09276,1.6,Fail
INT29815,CAND10826,EMP05539,2.5,Pass
INT29816,CAND07506,EMP08291,2.4,Fail
INT29817,CAND11714,EMP09171,1.9,Fail
INT29818,CAND04219,EMP09016,2.0,Fail
INT29819,CAND12025,EMP07841,5.0,Fail
INT29820,CAND08632,EMP02277,1.8,Fail
INT29821,CAND14832,EMP00122,4.6,Pass
INT29822,CAND14332,EMP05658,4.1,Pass
INT29823,CAND03082,EMP01216,1.8,Fail
INT29824,CAND09338,EMP04160,1.8,Fail
INT29825,CAND09819,EMP09463,4.2,Pass
INT29826,CAND02485,EMP03309,3.6,Pass
INT29827,CAND04491,EMP03630,1.7,Fail
INT29828,CAND05865,EMP03589,2.3,Fail
INT29829,CAND06974,EMP09365,4.5,Fail
INT29830,CAND13375,EMP01133,4.5,Fail
INT29831,CAND09066,EMP06204,1.5,Fail
INT29832,CAND05492,EMP05016,4.4,Fail
INT29833,CAND13873,EMP04398,4.6,Pass
INT29834,CAND02411,EMP03124,2.6,Fail
INT29835,CAND01375,EMP01856,4.2,Fail
INT29836,CAND01754,EMP03839,4.7,Fail
INT29837,CAND01831,EMP08291,4.3,Pass
INT29838,CAND00639,EMP02273,4.9,Fail
INT29839,CAND10124,EMP05583,1.1,Fail
INT29840,CAND09589,EMP09016,1.5,Pass
INT29841,CAND01596,EMP03261,4.6,Pass
INT29842,CAND07093,EMP03467,4.1,Pass
INT29843,CAND07232,EMP09017,4.4,Fail
INT29844,CAND10683,EMP05149,4.6,Fail
INT29845,CAND02269,EMP03031,2.5,Fail
INT29846,CAND12948,EMP00991,3.8,Pass
INT29847,CAND01203,EMP03146,2.2,Fail
INT29848,CAND07456,EMP08145,4.9,Fail
INT29849,CAND06893,EMP01777,1.9,Fail
INT29850,CAND10672,EMP04699,4.1,Fail
INT29851,CAND08624,EMP00512,1.9,Pass
INT29852,CAND09081,EMP04497,4.5,Fail
INT29853,CAND00301,EMP03351,2.9,Fail
INT29854,CAND12941,EMP07422,2.3,Fail
INT29855,CAND08650,EMP08558,3.4,Pass
INT29856,CAND01451,EMP07594,4.6,Pass
INT29857,CAND05788,EMP02871,3.2,Pass
INT29858,CAND01716,EMP08469,2.2,Pass
INT29859,CAND14424,EMP02188,2.3,Fail
INT29860,CAND01777,EMP08864,4.5,Fail
INT29861,CAND07834,EMP07992,1.9,Pass
INT29862,CAND03949,EMP07450,1.3,Pass
INT29863,CAND11194,EMP06237,1.6,Pass
INT29864,CAND13442,EMP07331,1.6,Fail
INT29865,CAND14259,EMP00392,2.1,Fail
INT29866,CAND13370,EMP07456,2.1,Pass
INT29867,CAND01050,EMP01986,3.2,Pass
INT29868,CAND00829,EMP08136,3.1,Fail
INT29869,CAND06246,EMP03585,2.6,Pass
INT29870,CAND09484,EMP05518,3.2,Pass
INT29871,CAND04577,EMP01389,2.5,Fail
INT29872,CAND00136,EMP08003,4.0,Fail
INT29873,CAND02123,EMP03656,2.7,Pass
INT29874,CAND02214,EMP06660,3.1,Pass
INT29875,CAND08103,EMP00239,2.5,Pass
INT29876,CAND01672,EMP00058,4.8,Pass
INT29877,CAND13819,EMP00813,3.8,Pass
INT29878,CAND03743,EMP08964,3.8,Pass
INT29879,CAND01258,EMP05087,4.2,Pass
INT29880,CAND01449,EMP08434,1.3,Pass
INT29881,CAND01452,EMP02764,2.2,Pass
INT29882,CAND14949,EMP08959,3.9,Fail
INT29883,CAND09324,EMP08479,2.1,Fail
INT29884,CAND05683,EMP03182,3.2,Pass
INT29885,CAND03186,EMP03744,3.0,Pass
INT29886,CAND06729,EMP05335,1.2,Fail
INT29887,CAND14095,EMP08402,2.5,Fail
INT29888,CAND12466,EMP03879,3.9,Pass
INT29889,CAND03384,EMP05072,2.4,Fail
INT29890,CAND13811,EMP01584,4.1,Fail
INT29891,CAND08179,EMP07478,4.0,Fail
INT29892,CAND03845,EMP06572,4.6,Pass
INT29893,CAND05491,EMP07125,4.1,Fail
INT29894,CAND02967,EMP04136,1.2,Fail
INT29895,CAND12345,EMP04911,3.5,Fail
INT29896,CAND10511,EMP01414,2.2,Pass
INT29897,CAND04054,EMP03426,2.4,Pass
INT29898,CAND08139,EMP09227,3.8,Fail
INT29899,CAND01272,EMP01609,4.2,Pass
INT29900,CAND10727,EMP03781,2.9,Pass
INT29901,CAND14450,EMP08448,4.2,Fail
INT29902,CAND13501,EMP00592,3.3,Fail
INT29903,CAND01660,EMP06775,1.7,Pass
INT29904,CAND09360,EMP08988,4.7,Fail
INT29905,CAND05081,EMP00036,3.2,Pass
INT29906,CAND06819,EMP08063,3.2,Fail
INT29907,CAND03478,EMP04805,1.5,Fail
INT29908,CAND04175,EMP00027,1.2,Fail
INT29909,CAND04198,EMP08366,4.0,Pass
INT29910,CAND10985,EMP05540,4.1,Fail
INT29911,CAND08256,EMP00132,3.6,Pass
INT29912,CAND04250,EMP02456,1.8,Pass
INT29913,CAND08691,EMP02744,2.9,Pass
INT29914,CAND05543,EMP02242,2.3,Pass
INT29915,CAND09639,EMP07946,1.2,Pass
INT29916,CAND03176,EMP07415,4.0,Fail
INT29917,CAND08042,EMP02895,1.6,Fail
INT29918,CAND01994,EMP08828,2.6,Fail
INT29919,CAND00220,EMP01430,1.6,Pass
INT29920,CAND07662,EMP09592,1.2,Fail
INT29921,CAND04475,EMP06643,3.7,Fail
INT29922,CAND00460,EMP00116,4.1,Pass
INT29923,CAND12046,EMP01258,1.9,Fail
INT29924,CAND08730,EMP04235,2.3,Pass
INT29925,CAND07080,EMP05230,2.9,Pass
INT29926,CAND03851,EMP03774,3.0,Pass
INT29927,CAND04170,EMP00178,3.8,Pass
INT29928,CAND02158,EMP00347,2.9,Fail
INT29929,CAND06533,EMP00930,2.0,Pass
INT29930,CAND03821,EMP09269,2.9,Pass
INT29931,CAND10226,EMP06710,4.8,Pass
INT29932,CAND09937,EMP06649,4.8,Pass
INT29933,CAND02699,EMP03758,2.0,Fail
INT29934,CAND13189,EMP02939,3.8,Pass
INT29935,CAND06996,EMP03983,1.5,Fail
INT29936,CAND12296,EMP00981,3.2,Pass
INT29937,CAND09021,EMP09098,4.2,Pass
INT29938,CAND12040,EMP00028,4.4,Fail
INT29939,CAND10387,EMP06119,4.7,Pass
INT29940,CAND07706,EMP06180,4.6,Fail
INT29941,CAND05243,EMP02228,2.2,Fail
INT29942,CAND07376,EMP04815,3.1,Pass
INT29943,CAND08327,EMP04087,3.7,Fail
INT29944,CAND07940,EMP07905,2.9,Fail
INT29945,CAND08540,EMP03596,2.1,Fail
INT29946,CAND11209,EMP04582,2.7,Pass
INT29947,CAND11407,EMP00768,2.8,Pass
INT29948,CAND00655,EMP06100,4.6,Fail
INT29949,CAND14197,EMP03851,2.4,Fail
INT29950,CAND10239,EMP03573,3.5,Pass
INT29951,CAND09521,EMP01856,3.5,Pass
INT29952,CAND10321,EMP07640,4.9,Pass
INT29953,CAND09384,EMP04379,4.5,Pass
INT29954,CAND05996,EMP07552,3.6,Fail
INT29955,CAND09895,EMP08271,3.3,Fail
INT29956,CAND10055,EMP03063,1.7,Fail
INT29957,CAND03161,EMP01592,1.9,Fail
INT29958,CAND00414,EMP07189,4.9,Fail
INT29959,CAND06781,EMP00536,3.8,Fail
INT29960,CAND09976,EMP00571,3.4,Fail
INT29961,CAND06505,EMP08982,2.2,Fail
INT29962,CAND06323,EMP09361,4.3,Pass
INT29963,CAND09050,EMP03845,2.7,Pass
INT29964,CAND03158,EMP08481,4.9,Fail
INT29965,CAND02120,EMP06972,3.1,Fail
INT29966,CAND11167,EMP07561,4.5,Fail
INT29967,CAND08079,EMP00346,4.5,Pass
INT29968,CAND04483,EMP09380,2.6,Pass
INT29969,CAND13807,EMP04307,3.9,Pass
INT29970,CAND12604,EMP07031,1.1,Pass
INT29971,CAND14808,EMP00576,4.0,Fail
INT29972,CAND13635,EMP04163,4.2,Fail
INT29973,CAND00050,EMP04101,3.5,Fail
INT29974,CAND12657,EMP03599,4.6,Fail
INT29975,CAND06504,EMP07782,2.1,Pass
INT29976,CAND07874,EMP03655,4.4,Pass
INT29977,CAND09227,EMP05734,2.6,Fail
INT29978,CAND06540,EMP06903,4.8,Fail
INT29979,CAND06210,EMP06147,4.9,Fail
INT29980,CAND11002,EMP01114,4.1,Fail
INT29981,CAND09029,EMP06707,3.1,Fail
INT29982,CAND03762,EMP08880,2.7,Fail
INT29983,CAND02796,EMP04314,1.9,Fail
INT29984,CAND02335,EMP06919,3.7,Fail
INT29985,CAND04676,EMP06629,2.6,Fail
INT29986,CAND10497,EMP00613,2.5,Fail
INT29987,CAND07458,EMP03442,3.5,Pass
INT29988,CAND12126,EMP02332,3.3,Fail
INT29989,CAND00345,EMP09887,2.0,Fail
INT29990,CAND07839,EMP03573,1.5,Fail
INT29991,CAND12111,EMP00070,4.6,Fail
INT29992,CAND13889,EMP06710,1.2,Fail
INT29993,CAND00420,EMP02312,1.1,Pass
INT29994,CAND09278,EMP00728,3.1,Pass
INT29995,CAND05738,EMP01876,1.9,Pass
INT29996,CAND04612,EMP01185,3.9,Fail
INT29997,CAND05951,EMP07858,2.1,Fail
INT29998,CAND08429,EMP06171,3.9,Pass
INT29999,CAND08582,EMP00649,2.9,Pass
INT30000,CAND06927,EMP02974,3.1,Fail
INT30001,CAND02091,EMP01830,1.2,Pass
INT30002,CAND01885,EMP01377,2.3,Pass
INT30003,CAND01710,EMP08562,5.0,Pass
INT30004,CAND01623,EMP03290,1.9,Fail
INT30005,CAND14325,EMP05196,4.3,Pass
INT30006,CAND05726,EMP07073,4.4,Pass
INT30007,CAND07776,EMP02814,1.0,Fail
INT30008,CAND13704,EMP07498,1.6,Pass
INT30009,CAND10916,EMP02410,4.7,Fail
INT30010,CAND12446,EMP09213,4.2,Fail
INT30011,CAND09280,EMP09102,4.7,Fail
INT30012,CAND09489,EMP05666,4.6,Pass
INT30013,CAND13290,EMP02149,2.7,Fail
INT30014,CAND03043,EMP07574,4.8,Fail
INT30015,CAND08429,EMP04207,4.7,Fail
INT30016,CAND00145,EMP06354,2.7,Fail
INT30017,CAND13994,EMP02164,2.8,Fail
INT30018,CAND12135,EMP04740,2.8,Fail
INT30019,CAND13737,EMP07903,2.2,Fail
INT30020,CAND00974,EMP06693,1.2,Pass
INT30021,CAND02443,EMP05969,4.9,Fail
INT30022,CAND12380,EMP08238,1.6,Pass
INT30023,CAND06878,EMP00909,1.0,Fail
INT30024,CAND09596,EMP06541,3.0,Pass
INT30025,CAND03657,EMP05691,4.3,Fail
INT30026,CAND14659,EMP08214,3.6,Fail
INT30027,CAND09929,EMP00758,1.9,Fail
INT30028,CAND01927,EMP00730,2.6,Fail
INT30029,CAND05492,EMP04490,2.3,Pass
INT30030,CAND06433,EMP02345,1.1,Fail
INT30031,CAND02021,EMP03904,2.1,Pass
INT30032,CAND02277,EMP04748,2.5,Fail
INT30033,CAND08682,EMP05648,1.3,Pass
INT30034,CAND10041,EMP07337,2.9,Fail
INT30035,CAND14487,EMP07131,3.1,Pass
INT30036,CAND08949,EMP07969,4.5,Fail
INT30037,CAND01326,EMP08527,1.6,Pass
INT30038,CAND08243,EMP02867,1.5,Pass
INT30039,CAND12997,EMP09908,1.3,Fail
INT30040,CAND12470,EMP01917,2.9,Pass
INT30041,CAND07772,EMP08590,2.8,Fail
INT30042,CAND02424,EMP07222,3.6,Fail
INT30043,CAND01546,EMP06306,1.7,Fail
INT30044,CAND13769,EMP06061,1.7,Pass
INT30045,CAND11134,EMP03314,3.2,Pass
INT30046,CAND12766,EMP07785,1.9,Fail
INT30047,CAND00825,EMP01187,2.1,Pass
INT30048,CAND03605,EMP02500,1.1,Pass
INT30049,CAND09891,EMP04106,3.0,Pass
INT30050,CAND05705,EMP01894,3.1,Pass
INT30051,CAND03869,EMP02893,2.9,Fail
INT30052,CAND11976,EMP07709,2.7,Pass
INT30053,CAND01710,EMP08142,2.5,Fail
INT30054,CAND00940,EMP00594,4.0,Fail
INT30055,CAND08120,EMP04843,3.4,Pass
INT30056,CAND10628,EMP05024,4.4,Fail
INT30057,CAND04506,EMP02588,3.1,Pass
INT30058,CAND04490,EMP02580,2.4,Pass
INT30059,CAND02275,EMP04340,2.5,Fail
INT30060,CAND11444,EMP01816,2.7,Fail
INT30061,CAND00736,EMP09197,1.4,Fail
INT30062,CAND08395,EMP09801,4.8,Fail
INT30063,CAND11691,EMP00525,1.5,Fail
INT30064,CAND10025,EMP05102,3.8,Pass
INT30065,CAND13023,EMP01641,3.2,Pass
INT30066,CAND14866,EMP03558,3.5,Fail
INT30067,CAND12898,EMP01144,1.9,Fail
INT30068,CAND04459,EMP03261,2.8,Fail
INT30069,CAND14707,EMP04951,1.2,Fail
INT30070,CAND04362,EMP03226,3.3,Fail
INT30071,CAND01311,EMP01463,3.7,Fail
INT30072,CAND10666,EMP03831,2.3,Pass
INT30073,CAND04796,EMP07719,1.5,Pass
INT30074,CAND12333,EMP02254,5.0,Pass
INT30075,CAND03922,EMP09124,4.3,Pass
INT30076,CAND10527,EMP09629,4.5,Pass
INT30077,CAND05915,EMP02672,2.0,Fail
INT30078,CAND03519,EMP07723,2.6,Fail
INT30079,CAND03276,EMP06328,4.0,Pass
INT30080,CAND04923,EMP00768,1.9,Fail
INT30081,CAND06422,EMP06904,1.4,Pass
INT30082,CAND07379,EMP05049,2.2,Fail
INT30083,CAND06357,EMP00169,3.5,Pass
INT30084,CAND06843,EMP03879,4.7,Fail
INT30085,CAND02161,EMP09887,2.7,Pass
INT30086,CAND14465,EMP03156,3.4,Pass
INT30087,CAND08982,EMP04014,2.8,Fail
INT30088,CAND00160,EMP08774,3.5,Pass
INT30089,CAND09750,EMP04017,4.8,Pass
INT30090,CAND04273,EMP07880,3.3,Fail
INT30091,CAND06090,EMP03054,4.8,Fail
INT30092,CAND00228,EMP07538,1.7,Fail
INT30093,CAND14451,EMP08781,4.8,Pass
INT30094,CAND10634,EMP05416,2.9,Pass
INT30095,CAND13034,EMP00106,4.9,Pass
INT30096,CAND04674,EMP07367,4.0,Fail
INT30097,CAND02426,EMP06886,4.5,Pass
INT30098,CAND12265,EMP09991,3.1,Fail
INT30099,CAND00347,EMP01194,1.2,Pass
INT30100,CAND01675,EMP06973,3.1,Pass
INT30101,CAND13704,EMP04227,4.7,Fail
INT30102,CAND06310,EMP08473,3.9,Pass
INT30103,CAND12724,EMP01167,4.3,Pass
INT30104,CAND03183,EMP00685,2.6,Pass
INT30105,CAND04976,EMP06824,1.1,Fail
INT30106,CAND13517,EMP09170,2.8,Fail
INT30107,CAND08242,EMP08201,2.0,Fail
INT30108,CAND03995,EMP05624,3.7,Fail
INT30109,CAND13210,EMP04204,4.7,Pass
INT30110,CAND11949,EMP00812,2.8,Pass
INT30111,CAND04798,EMP05344,2.3,Fail
INT30112,CAND02767,EMP07828,3.3,Fail
INT30113,CAND07821,EMP08296,4.0,Fail
INT30114,CAND11561,EMP00515,3.7,Fail
INT30115,CAND05741,EMP04544,3.6,Pass
INT30116,CAND10655,EMP03914,2.7,Pass
INT30117,CAND12933,EMP03302,4.4,Fail
INT30118,CAND01375,EMP09101,4.5,Fail
INT30119,CAND13070,EMP06522,2.7,Pass
INT30120,CAND05361,EMP06047,1.2,Pass
INT30121,CAND12009,EMP09690,1.9,Pass
INT30122,CAND01492,EMP00009,1.7,Fail
INT30123,CAND05615,EMP07572,3.0,Fail
INT30124,CAND01709,EMP01279,2.5,Pass
INT30125,CAND08181,EMP00595,2.5,Pass
INT30126,CAND14779,EMP05825,3.3,Fail
INT30127,CAND01374,EMP09835,1.4,Pass
INT30128,CAND06528,EMP00462,4.4,Fail
INT30129,CAND11065,EMP05199,2.8,Fail
INT30130,CAND03316,EMP08749,4.0,Pass
INT30131,CAND08738,EMP03782,2.1,Fail
INT30132,CAND02095,EMP00984,3.0,Pass
INT30133,CAND06141,EMP09549,1.3,Fail
INT30134,CAND07181,EMP09474,4.6,Fail
INT30135,CAND06841,EMP09763,2.0,Fail
INT30136,CAND05528,EMP08836,2.8,Fail
INT30137,CAND10041,EMP04147,3.6,Pass
INT30138,CAND06761,EMP04388,3.7,Pass
INT30139,CAND06184,EMP01834,3.8,Pass
INT30140,CAND06698,EMP07806,1.9,Fail
INT30141,CAND11181,EMP00771,3.9,Fail
INT30142,CAND06568,EMP08390,3.4,Pass
INT30143,CAND09232,EMP04197,4.9,Fail
INT30144,CAND12755,EMP09255,2.4,Pass
INT30145,CAND02353,EMP08942,3.8,Fail
INT30146,CAND12655,EMP06578,4.4,Fail
INT30147,CAND13770,EMP00601,3.3,Pass
INT30148,CAND09127,EMP01428,2.0,Pass
INT30149,CAND13677,EMP05113,1.5,Pass
INT30150,CAND05323,EMP00690,3.6,Fail
INT30151,CAND11074,EMP02035,3.1,Fail
INT30152,CAND03227,EMP00411,3.9,Fail
INT30153,CAND05500,EMP08769,4.0,Pass
INT30154,CAND07724,EMP02635,1.7,Fail
INT30155,CAND06737,EMP01227,1.8,Pass
INT30156,CAND12134,EMP08117,4.7,Fail
INT30157,CAND09153,EMP02134,2.2,Pass
INT30158,CAND07181,EMP07215,3.2,Fail
INT30159,CAND10730,EMP01700,1.4,Fail
INT30160,CAND02344,EMP01511,4.4,Fail
INT30161,CAND02654,EMP05646,4.6,Fail
INT30162,CAND01226,EMP03442,1.0,Fail
INT30163,CAND04705,EMP06149,1.3,Fail
INT30164,CAND01545,EMP04260,1.3,Fail
INT30165,CAND01965,EMP00790,2.9,Fail
INT30166,CAND14253,EMP07264,4.9,Pass
INT30167,CAND14477,EMP01227,3.2,Fail
INT30168,CAND02325,EMP00646,4.0,Pass
INT30169,CAND06516,EMP01237,1.2,Pass
INT30170,CAND02773,EMP01044,1.3,Fail
INT30171,CAND02480,EMP08643,3.3,Fail
INT30172,CAND12037,EMP08176,2.1,Pass
INT30173,CAND09767,EMP09571,4.4,Pass
INT30174,CAND11721,EMP08248,2.2,Fail
INT30175,CAND07215,EMP07868,3.4,Fail
INT30176,CAND07436,EMP07359,1.8,Pass
INT30177,CAND12730,EMP03238,1.7,Fail
INT30178,CAND13005,EMP06351,3.9,Fail
INT30179,CAND11376,EMP08065,3.6,Fail
